Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=80 binary=101111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3099ms | tok/sec: 169,197 | mfu: 5.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191219 | lrm: 1.00 | dt: 765ms | tok/sec: 685,377 | mfu: 22.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.952863 | lrm: 1.00 | dt: 765ms | tok/sec: 685,248 | mfu: 22.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.524093 | lrm: 1.00 | dt: 765ms | tok/sec: 685,026 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.109026 | lrm: 1.00 | dt: 766ms | tok/sec: 684,632 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.732411 | lrm: 1.00 | dt: 766ms | tok/sec: 684,727 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.434266 | lrm: 1.00 | dt: 766ms | tok/sec: 684,750 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.188784 | lrm: 1.00 | dt: 766ms | tok/sec: 684,351 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.977338 | lrm: 1.00 | dt: 767ms | tok/sec: 683,970 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.792792 | lrm: 1.00 | dt: 766ms | tok/sec: 684,078 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.637350 | lrm: 1.00 | dt: 766ms | tok/sec: 684,069 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503418 | lrm: 1.00 | dt: 767ms | tok/sec: 683,620 | mfu: 22.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.386283 | lrm: 1.00 | dt: 767ms | tok/sec: 683,822 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.286706 | lrm: 1.00 | dt: 767ms | tok/sec: 683,654 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.193198 | lrm: 1.00 | dt: 767ms | tok/sec: 683,200 | mfu: 22.6% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.113346 | lrm: 1.00 | dt: 767ms | tok/sec: 683,537 | mfu: 22.6% | epoch: 1 | remaining: 296s    
step 00151 (36.2%) | loss: 3.555906 | lrm: 1.00 | dt: 783ms | tok/sec: 669,817 | mfu: 22.1% | epoch: 1 | remaining: 191s    
step 00152 (36.4%) | loss: 3.550769 | lrm: 1.00 | dt: 787ms | tok/sec: 666,065 | mfu: 22.0% | epoch: 1 | remaining: 190s    
step 00153 (36.7%) | loss: 3.553798 | lrm: 1.00 | dt: 791ms | tok/sec: 662,653 | mfu: 21.9% | epoch: 1 | remaining: 189s    
step 00154 (37.0%) | loss: 3.553705 | lrm: 1.00 | dt: 783ms | tok/sec: 669,927 | mfu: 22.1% | epoch: 1 | remaining: 188s    
step 00155 (37.2%) | loss: 3.549439 | lrm: 1.00 | dt: 787ms | tok/sec: 666,343 | mfu: 22.0% | epoch: 1 | remaining: 188s    
step 00156 (37.5%) | loss: 3.543848 | lrm: 1.00 | dt: 793ms | tok/sec: 661,113 | mfu: 21.9% | epoch: 1 | remaining: 187s    
step 00157 (37.7%) | loss: 3.539390 | lrm: 1.00 | dt: 790ms | tok/sec: 663,598 | mfu: 21.9% | epoch: 1 | remaining: 186s    
step 00158 (38.0%) | loss: 3.539466 | lrm: 1.00 | dt: 781ms | tok/sec: 671,252 | mfu: 22.2% | epoch: 1 | remaining: 185s    
step 00159 (38.3%) | loss: 3.534234 | lrm: 1.00 | dt: 783ms | tok/sec: 669,558 | mfu: 22.1% | epoch: 1 | remaining: 184s    
step 00160 (38.5%) | loss: 3.533112 | lrm: 1.00 | dt: 788ms | tok/sec: 665,087 | mfu: 22.0% | epoch: 1 | remaining: 184s    
step 00161 (38.8%) | loss: 3.530436 | lrm: 1.00 | dt: 790ms | tok/sec: 663,920 | mfu: 22.0% | epoch: 1 | remaining: 183s    
step 00162 (39.0%) | loss: 3.531500 | lrm: 1.00 | dt: 784ms | tok/sec: 668,494 | mfu: 22.1% | epoch: 1 | remaining: 182s    
step 00163 (39.3%) | loss: 3.525896 | lrm: 1.00 | dt: 786ms | tok/sec: 667,041 | mfu: 22.1% | epoch: 1 | remaining: 181s    
step 00164 (39.6%) | loss: 3.525715 | lrm: 1.00 | dt: 783ms | tok/sec: 669,701 | mfu: 22.1% | epoch: 1 | remaining: 180s    
step 00165 (39.8%) | loss: 3.523917 | lrm: 1.00 | dt: 785ms | tok/sec: 667,721 | mfu: 22.1% | epoch: 1 | remaining: 180s    
step 00166 (40.1%) | loss: 3.520384 | lrm: 1.00 | dt: 784ms | tok/sec: 669,076 | mfu: 22.1% | epoch: 1 | remaining: 179s    
step 00167 (40.4%) | loss: 3.518019 | lrm: 1.00 | dt: 791ms | tok/sec: 662,670 | mfu: 21.9% | epoch: 1 | remaining: 178s    
step 00168 (40.6%) | loss: 3.515385 | lrm: 1.00 | dt: 785ms | tok/sec: 668,199 | mfu: 22.1% | epoch: 1 | remaining: 177s    
step 00169 (40.9%) | loss: 3.510365 | lrm: 1.00 | dt: 778ms | tok/sec: 673,683 | mfu: 22.3% | epoch: 1 | remaining: 177s    
step 00170 (41.1%) | loss: 3.504286 | lrm: 1.00 | dt: 783ms | tok/sec: 669,747 | mfu: 22.1% | epoch: 1 | remaining: 176s    
step 00171 (41.4%) | loss: 3.503573 | lrm: 1.00 | dt: 789ms | tok/sec: 664,508 | mfu: 22.0% | epoch: 1 | remaining: 175s    
step 00172 (41.7%) | loss: 3.502789 | lrm: 1.00 | dt: 791ms | tok/sec: 662,489 | mfu: 21.9% | epoch: 1 | remaining: 174s    
step 00173 (41.9%) | loss: 3.499020 | lrm: 1.00 | dt: 785ms | tok/sec: 668,061 | mfu: 22.1% | epoch: 1 | remaining: 173s    
step 00174 (42.2%) | loss: 3.498220 | lrm: 1.00 | dt: 784ms | tok/sec: 668,929 | mfu: 22.1% | epoch: 1 | remaining: 173s    
step 00175 (42.5%) | loss: 3.495346 | lrm: 1.00 | dt: 785ms | tok/sec: 667,744 | mfu: 22.1% | epoch: 1 | remaining: 172s    
step 00176 (42.7%) | loss: 3.493835 | lrm: 1.00 | dt: 801ms | tok/sec: 654,772 | mfu: 21.6% | epoch: 1 | remaining: 171s    
step 00177 (43.0%) | loss: 3.492128 | lrm: 1.00 | dt: 789ms | tok/sec: 664,523 | mfu: 22.0% | epoch: 1 | remaining: 170s    
step 00178 (43.2%) | loss: 3.492501 | lrm: 1.00 | dt: 798ms | tok/sec: 657,060 | mfu: 21.7% | epoch: 1 | remaining: 169s    
step 00179 (43.5%) | loss: 3.490197 | lrm: 1.00 | dt: 799ms | tok/sec: 656,283 | mfu: 21.7% | epoch: 1 | remaining: 169s    
step 00180 (43.8%) | loss: 3.489133 | lrm: 1.00 | dt: 782ms | tok/sec: 670,345 | mfu: 22.2% | epoch: 1 | remaining: 168s    
step 00181 (44.0%) | loss: 3.484532 | lrm: 1.00 | dt: 781ms | tok/sec: 671,148 | mfu: 22.2% | epoch: 1 | remaining: 167s    
step 00182 (44.3%) | loss: 3.476226 | lrm: 1.00 | dt: 789ms | tok/sec: 664,516 | mfu: 22.0% | epoch: 1 | remaining: 166s    
step 00183 (44.6%) | loss: 3.469588 | lrm: 1.00 | dt: 792ms | tok/sec: 662,122 | mfu: 21.9% | epoch: 1 | remaining: 166s    
step 00184 (44.8%) | loss: 3.468292 | lrm: 1.00 | dt: 788ms | tok/sec: 665,349 | mfu: 22.0% | epoch: 1 | remaining: 165s    
step 00185 (45.1%) | loss: 3.464857 | lrm: 1.00 | dt: 784ms | tok/sec: 669,006 | mfu: 22.1% | epoch: 1 | remaining: 164s    
step 00186 (45.3%) | loss: 3.459413 | lrm: 1.00 | dt: 789ms | tok/sec: 664,391 | mfu: 22.0% | epoch: 1 | remaining: 163s    
step 00187 (45.6%) | loss: 3.456057 | lrm: 1.00 | dt: 793ms | tok/sec: 661,374 | mfu: 21.9% | epoch: 1 | remaining: 162s    
step 00188 (45.9%) | loss: 3.455323 | lrm: 1.00 | dt: 786ms | tok/sec: 666,741 | mfu: 22.0% | epoch: 1 | remaining: 162s    
step 00189 (46.1%) | loss: 3.453795 | lrm: 1.00 | dt: 787ms | tok/sec: 666,243 | mfu: 22.0% | epoch: 1 | remaining: 161s    
step 00190 (46.4%) | loss: 3.454536 | lrm: 1.00 | dt: 792ms | tok/sec: 662,101 | mfu: 21.9% | epoch: 1 | remaining: 160s    
step 00191 (46.7%) | loss: 3.455243 | lrm: 1.00 | dt: 786ms | tok/sec: 666,890 | mfu: 22.0% | epoch: 1 | remaining: 159s    
step 00192 (46.9%) | loss: 3.449773 | lrm: 1.00 | dt: 786ms | tok/sec: 667,397 | mfu: 22.1% | epoch: 1 | remaining: 158s    
step 00193 (47.2%) | loss: 3.445316 | lrm: 1.00 | dt: 789ms | tok/sec: 664,696 | mfu: 22.0% | epoch: 1 | remaining: 158s    
step 00194 (47.5%) | loss: 3.446284 | lrm: 1.00 | dt: 788ms | tok/sec: 665,214 | mfu: 22.0% | epoch: 1 | remaining: 157s    
step 00195 (47.7%) | loss: 3.443449 | lrm: 1.00 | dt: 792ms | tok/sec: 661,795 | mfu: 21.9% | epoch: 1 | remaining: 156s    
step 00196 (48.0%) | loss: 3.444026 | lrm: 1.00 | dt: 777ms | tok/sec: 674,920 | mfu: 22.3% | epoch: 1 | remaining: 155s    
step 00197 (48.2%) | loss: 3.446620 | lrm: 1.00 | dt: 790ms | tok/sec: 663,306 | mfu: 21.9% | epoch: 1 | remaining: 155s    
step 00198 (48.5%) | loss: 3.442285 | lrm: 1.00 | dt: 791ms | tok/sec: 662,704 | mfu: 21.9% | epoch: 1 | remaining: 154s    
step 00199 (48.8%) | loss: 3.438126 | lrm: 1.00 | dt: 780ms | tok/sec: 672,163 | mfu: 22.2% | epoch: 1 | remaining: 153s    
step 00200 (49.0%) | loss: 3.439081 | lrm: 1.00 | dt: 790ms | tok/sec: 664,062 | mfu: 22.0% | epoch: 1 | remaining: 152s    
step 00201 (49.3%) | loss: 3.437975 | lrm: 1.00 | dt: 800ms | tok/sec: 655,057 | mfu: 21.7% | epoch: 1 | remaining: 151s    
step 00202 (49.6%) | loss: 3.435924 | lrm: 1.00 | dt: 786ms | tok/sec: 666,789 | mfu: 22.0% | epoch: 1 | remaining: 151s    
step 00203 (49.8%) | loss: 3.434337 | lrm: 1.00 | dt: 783ms | tok/sec: 669,282 | mfu: 22.1% | epoch: 1 | remaining: 150s    
step 00204 (50.1%) | loss: 3.433594 | lrm: 1.00 | dt: 780ms | tok/sec: 672,528 | mfu: 22.2% | epoch: 1 | remaining: 149s    
step 00205 (50.3%) | loss: 3.432660 | lrm: 0.99 | dt: 789ms | tok/sec: 664,664 | mfu: 22.0% | epoch: 1 | remaining: 148s    
step 00206 (50.6%) | loss: 3.429097 | lrm: 0.99 | dt: 795ms | tok/sec: 659,597 | mfu: 21.8% | epoch: 1 | remaining: 147s    
step 00207 (50.9%) | loss: 3.426927 | lrm: 0.98 | dt: 788ms | tok/sec: 665,404 | mfu: 22.0% | epoch: 1 | remaining: 147s    
step 00208 (51.1%) | loss: 3.425203 | lrm: 0.98 | dt: 792ms | tok/sec: 662,357 | mfu: 21.9% | epoch: 1 | remaining: 146s    
step 00209 (51.4%) | loss: 3.424183 | lrm: 0.97 | dt: 789ms | tok/sec: 664,712 | mfu: 22.0% | epoch: 1 | remaining: 145s    
step 00210 (51.7%) | loss: 3.420814 | lrm: 0.97 | dt: 794ms | tok/sec: 660,150 | mfu: 21.8% | epoch: 1 | remaining: 144s    
step 00211 (51.9%) | loss: 3.421190 | lrm: 0.96 | dt: 794ms | tok/sec: 660,023 | mfu: 21.8% | epoch: 1 | remaining: 143s    
step 00212 (52.2%) | loss: 3.418483 | lrm: 0.96 | dt: 789ms | tok/sec: 664,127 | mfu: 22.0% | epoch: 1 | remaining: 143s    
step 00213 (52.4%) | loss: 3.412777 | lrm: 0.95 | dt: 786ms | tok/sec: 667,421 | mfu: 22.1% | epoch: 1 | remaining: 142s    
step 00214 (52.7%) | loss: 3.413865 | lrm: 0.95 | dt: 790ms | tok/sec: 663,509 | mfu: 21.9% | epoch: 1 | remaining: 141s    
step 00215 (53.0%) | loss: 3.407305 | lrm: 0.94 | dt: 780ms | tok/sec: 672,443 | mfu: 22.2% | epoch: 1 | remaining: 140s    
step 00216 (53.2%) | loss: 3.409261 | lrm: 0.94 | dt: 788ms | tok/sec: 665,151 | mfu: 22.0% | epoch: 1 | remaining: 140s    
step 00217 (53.5%) | loss: 3.406439 | lrm: 0.93 | dt: 794ms | tok/sec: 659,971 | mfu: 21.8% | epoch: 1 | remaining: 139s    
step 00218 (53.8%) | loss: 3.405244 | lrm: 0.92 | dt: 787ms | tok/sec: 666,196 | mfu: 22.0% | epoch: 1 | remaining: 138s    
step 00219 (54.0%) | loss: 3.403661 | lrm: 0.92 | dt: 789ms | tok/sec: 664,667 | mfu: 22.0% | epoch: 1 | remaining: 137s    
step 00220 (54.3%) | loss: 3.403633 | lrm: 0.91 | dt: 786ms | tok/sec: 666,760 | mfu: 22.0% | epoch: 1 | remaining: 136s    
step 00221 (54.5%) | loss: 3.392543 | lrm: 0.91 | dt: 790ms | tok/sec: 663,562 | mfu: 21.9% | epoch: 1 | remaining: 136s    
step 00222 (54.8%) | loss: 3.388682 | lrm: 0.90 | dt: 791ms | tok/sec: 663,198 | mfu: 21.9% | epoch: 1 | remaining: 135s    
step 00223 (55.1%) | loss: 3.386746 | lrm: 0.90 | dt: 784ms | tok/sec: 669,156 | mfu: 22.1% | epoch: 1 | remaining: 134s    
step 00224 (55.3%) | loss: 3.386051 | lrm: 0.89 | dt: 786ms | tok/sec: 666,878 | mfu: 22.0% | epoch: 1 | remaining: 133s    
step 00225 (55.6%) | loss: 3.388842 | lrm: 0.89 | dt: 790ms | tok/sec: 663,977 | mfu: 22.0% | epoch: 1 | remaining: 132s    
step 00226 (55.9%) | loss: 3.385348 | lrm: 0.88 | dt: 786ms | tok/sec: 667,097 | mfu: 22.1% | epoch: 1 | remaining: 132s    
step 00227 (56.1%) | loss: 3.387436 | lrm: 0.88 | dt: 791ms | tok/sec: 662,906 | mfu: 21.9% | epoch: 1 | remaining: 131s    
step 00228 (56.4%) | loss: 3.387147 | lrm: 0.87 | dt: 796ms | tok/sec: 658,936 | mfu: 21.8% | epoch: 1 | remaining: 130s    
step 00229 (56.7%) | loss: 3.386005 | lrm: 0.87 | dt: 787ms | tok/sec: 666,079 | mfu: 22.0% | epoch: 1 | remaining: 129s    
step 00230 (56.9%) | loss: 3.387004 | lrm: 0.86 | dt: 785ms | tok/sec: 668,037 | mfu: 22.1% | epoch: 1 | remaining: 128s    
step 00231 (57.2%) | loss: 3.379725 | lrm: 0.86 | dt: 785ms | tok/sec: 667,677 | mfu: 22.1% | epoch: 1 | remaining: 128s    
step 00232 (57.4%) | loss: 3.377273 | lrm: 0.85 | dt: 790ms | tok/sec: 664,013 | mfu: 22.0% | epoch: 1 | remaining: 127s    
step 00233 (57.7%) | loss: 3.379880 | lrm: 0.85 | dt: 785ms | tok/sec: 667,897 | mfu: 22.1% | epoch: 1 | remaining: 126s    
step 00234 (58.0%) | loss: 3.377896 | lrm: 0.84 | dt: 789ms | tok/sec: 664,110 | mfu: 22.0% | epoch: 1 | remaining: 125s    
step 00235 (58.2%) | loss: 3.373616 | lrm: 0.84 | dt: 791ms | tok/sec: 662,910 | mfu: 21.9% | epoch: 1 | remaining: 125s    
step 00236 (58.5%) | loss: 3.376362 | lrm: 0.83 | dt: 803ms | tok/sec: 653,171 | mfu: 21.6% | epoch: 1 | remaining: 124s    
step 00237 (58.8%) | loss: 3.375116 | lrm: 0.82 | dt: 787ms | tok/sec: 665,769 | mfu: 22.0% | epoch: 1 | remaining: 123s    
step 00238 (59.0%) | loss: 3.376039 | lrm: 0.82 | dt: 796ms | tok/sec: 658,724 | mfu: 21.8% | epoch: 1 | remaining: 122s    
step 00239 (59.3%) | loss: 3.369555 | lrm: 0.81 | dt: 784ms | tok/sec: 668,858 | mfu: 22.1% | epoch: 1 | remaining: 121s    
step 00240 (59.5%) | loss: 3.359577 | lrm: 0.81 | dt: 781ms | tok/sec: 671,216 | mfu: 22.2% | epoch: 1 | remaining: 121s    
step 00241 (59.8%) | loss: 3.355075 | lrm: 0.80 | dt: 784ms | tok/sec: 668,340 | mfu: 22.1% | epoch: 1 | remaining: 120s    
step 00242 (60.1%) | loss: 3.356238 | lrm: 0.80 | dt: 796ms | tok/sec: 659,005 | mfu: 21.8% | epoch: 1 | remaining: 119s    
step 00243 (60.3%) | loss: 3.357815 | lrm: 0.79 | dt: 791ms | tok/sec: 662,751 | mfu: 21.9% | epoch: 1 | remaining: 118s    
step 00244 (60.6%) | loss: 3.357935 | lrm: 0.79 | dt: 791ms | tok/sec: 662,586 | mfu: 21.9% | epoch: 1 | remaining: 117s    
step 00245 (60.9%) | loss: 3.352579 | lrm: 0.78 | dt: 785ms | tok/sec: 668,175 | mfu: 22.1% | epoch: 1 | remaining: 117s    
step 00246 (61.1%) | loss: 3.353466 | lrm: 0.78 | dt: 794ms | tok/sec: 660,287 | mfu: 21.8% | epoch: 1 | remaining: 116s    
step 00247 (61.4%) | loss: 3.348899 | lrm: 0.77 | dt: 797ms | tok/sec: 657,748 | mfu: 21.7% | epoch: 1 | remaining: 115s    
step 00248 (61.7%) | loss: 3.348904 | lrm: 0.77 | dt: 785ms | tok/sec: 668,077 | mfu: 22.1% | epoch: 1 | remaining: 114s    
step 00249 (61.9%) | loss: 3.340560 | lrm: 0.76 | dt: 781ms | tok/sec: 671,576 | mfu: 22.2% | epoch: 1 | remaining: 113s    
step 00250 (62.2%) | loss: 3.336414 | lrm: 0.76 | dt: 790ms | tok/sec: 663,944 | mfu: 22.0% | epoch: 1 | remaining: 113s    
step 00251 (62.4%) | loss: 3.333922 | lrm: 0.75 | dt: 795ms | tok/sec: 659,717 | mfu: 21.8% | epoch: 1 | remaining: 112s    
step 00252 (62.7%) | loss: 3.331349 | lrm: 0.75 | dt: 787ms | tok/sec: 665,901 | mfu: 22.0% | epoch: 1 | remaining: 111s    
step 00253 (63.0%) | loss: 3.321241 | lrm: 0.74 | dt: 785ms | tok/sec: 667,944 | mfu: 22.1% | epoch: 1 | remaining: 110s    
step 00254 (63.2%) | loss: 3.316452 | lrm: 0.74 | dt: 802ms | tok/sec: 653,516 | mfu: 21.6% | epoch: 1 | remaining: 110s    
step 00255 (63.5%) | loss: 3.314917 | lrm: 0.73 | dt: 791ms | tok/sec: 662,704 | mfu: 21.9% | epoch: 1 | remaining: 109s    
step 00256 (63.8%) | loss: 3.310769 | lrm: 0.72 | dt: 786ms | tok/sec: 666,999 | mfu: 22.1% | epoch: 1 | remaining: 108s    
step 00257 (64.0%) | loss: 3.309291 | lrm: 0.72 | dt: 792ms | tok/sec: 662,065 | mfu: 21.9% | epoch: 1 | remaining: 107s    
step 00258 (64.3%) | loss: 3.310762 | lrm: 0.71 | dt: 790ms | tok/sec: 664,006 | mfu: 22.0% | epoch: 1 | remaining: 106s    
step 00259 (64.5%) | loss: 3.310655 | lrm: 0.71 | dt: 793ms | tok/sec: 661,267 | mfu: 21.9% | epoch: 1 | remaining: 106s    
step 00260 (64.8%) | loss: 3.308576 | lrm: 0.70 | dt: 786ms | tok/sec: 667,358 | mfu: 22.1% | epoch: 1 | remaining: 105s    
step 00261 (65.1%) | loss: 3.309761 | lrm: 0.70 | dt: 785ms | tok/sec: 667,549 | mfu: 22.1% | epoch: 1 | remaining: 104s    
step 00262 (65.3%) | loss: 3.305301 | lrm: 0.69 | dt: 783ms | tok/sec: 669,863 | mfu: 22.1% | epoch: 1 | remaining: 103s    
step 00263 (65.6%) | loss: 3.301454 | lrm: 0.69 | dt: 793ms | tok/sec: 661,545 | mfu: 21.9% | epoch: 1 | remaining: 102s    
step 00264 (65.9%) | loss: 3.298676 | lrm: 0.68 | dt: 795ms | tok/sec: 659,292 | mfu: 21.8% | epoch: 1 | remaining: 102s    
step 00265 (66.1%) | loss: 3.298095 | lrm: 0.68 | dt: 802ms | tok/sec: 653,997 | mfu: 21.6% | epoch: 1 | remaining: 101s    
step 00266 (66.4%) | loss: 3.295239 | lrm: 0.67 | dt: 794ms | tok/sec: 660,335 | mfu: 21.8% | epoch: 1 | remaining: 100s    
step 00267 (66.7%) | loss: 3.290066 | lrm: 0.67 | dt: 789ms | tok/sec: 664,556 | mfu: 22.0% | epoch: 1 | remaining: 99s    
step 00268 (66.9%) | loss: 3.291598 | lrm: 0.66 | dt: 794ms | tok/sec: 660,622 | mfu: 21.8% | epoch: 1 | remaining: 98s    
step 00269 (67.2%) | loss: 3.291010 | lrm: 0.66 | dt: 783ms | tok/sec: 669,354 | mfu: 22.1% | epoch: 1 | remaining: 98s    
step 00270 (67.4%) | loss: 3.286535 | lrm: 0.65 | dt: 799ms | tok/sec: 656,551 | mfu: 21.7% | epoch: 1 | remaining: 97s    
step 00271 (67.7%) | loss: 3.287294 | lrm: 0.65 | dt: 788ms | tok/sec: 665,498 | mfu: 22.0% | epoch: 1 | remaining: 96s    
step 00272 (68.0%) | loss: 3.285766 | lrm: 0.64 | dt: 788ms | tok/sec: 664,953 | mfu: 22.0% | epoch: 1 | remaining: 95s    
step 00273 (68.2%) | loss: 3.284019 | lrm: 0.64 | dt: 787ms | tok/sec: 666,497 | mfu: 22.0% | epoch: 1 | remaining: 95s    
step 00274 (68.5%) | loss: 3.283844 | lrm: 0.63 | dt: 795ms | tok/sec: 659,383 | mfu: 21.8% | epoch: 1 | remaining: 94s    
step 00275 (68.8%) | loss: 3.281092 | lrm: 0.62 | dt: 779ms | tok/sec: 672,653 | mfu: 22.2% | epoch: 1 | remaining: 93s    
step 00276 (69.0%) | loss: 3.278222 | lrm: 0.62 | dt: 786ms | tok/sec: 666,699 | mfu: 22.0% | epoch: 1 | remaining: 92s    
step 00277 (69.3%) | loss: 3.279896 | lrm: 0.61 | dt: 796ms | tok/sec: 658,657 | mfu: 21.8% | epoch: 1 | remaining: 91s    
step 00278 (69.5%) | loss: 3.279113 | lrm: 0.61 | dt: 788ms | tok/sec: 665,349 | mfu: 22.0% | epoch: 1 | remaining: 91s    
step 00279 (69.8%) | loss: 3.276648 | lrm: 0.60 | dt: 794ms | tok/sec: 660,420 | mfu: 21.8% | epoch: 1 | remaining: 90s    
step 00280 (70.1%) | loss: 3.276783 | lrm: 0.60 | dt: 785ms | tok/sec: 667,983 | mfu: 22.1% | epoch: 1 | remaining: 89s    
step 00281 (70.3%) | loss: 3.279542 | lrm: 0.59 | dt: 790ms | tok/sec: 663,759 | mfu: 21.9% | epoch: 1 | remaining: 88s    
step 00282 (70.6%) | loss: 3.276208 | lrm: 0.59 | dt: 780ms | tok/sec: 671,806 | mfu: 22.2% | epoch: 1 | remaining: 87s    
step 00283 (70.9%) | loss: 3.275656 | lrm: 0.58 | dt: 782ms | tok/sec: 670,420 | mfu: 22.2% | epoch: 1 | remaining: 87s    
step 00284 (71.1%) | loss: 3.273241 | lrm: 0.58 | dt: 790ms | tok/sec: 663,524 | mfu: 21.9% | epoch: 1 | remaining: 86s    
step 00285 (71.4%) | loss: 3.273769 | lrm: 0.57 | dt: 786ms | tok/sec: 666,924 | mfu: 22.1% | epoch: 1 | remaining: 85s    
step 00286 (71.6%) | loss: 3.268701 | lrm: 0.57 | dt: 789ms | tok/sec: 664,557 | mfu: 22.0% | epoch: 1 | remaining: 84s    
step 00287 (71.9%) | loss: 3.266588 | lrm: 0.56 | dt: 792ms | tok/sec: 662,097 | mfu: 21.9% | epoch: 1 | remaining: 83s    
step 00288 (72.2%) | loss: 3.268644 | lrm: 0.56 | dt: 794ms | tok/sec: 660,362 | mfu: 21.8% | epoch: 1 | remaining: 83s    
step 00289 (72.4%) | loss: 3.264945 | lrm: 0.55 | dt: 800ms | tok/sec: 655,739 | mfu: 21.7% | epoch: 1 | remaining: 82s    
step 00290 (72.7%) | loss: 3.267114 | lrm: 0.55 | dt: 790ms | tok/sec: 663,727 | mfu: 21.9% | epoch: 1 | remaining: 81s    
step 00291 (73.0%) | loss: 3.257703 | lrm: 0.54 | dt: 783ms | tok/sec: 669,557 | mfu: 22.1% | epoch: 1 | remaining: 80s    
step 00292 (73.2%) | loss: 3.250430 | lrm: 0.54 | dt: 794ms | tok/sec: 660,563 | mfu: 21.8% | epoch: 1 | remaining: 80s    
step 00293 (73.5%) | loss: 3.250016 | lrm: 0.53 | dt: 788ms | tok/sec: 665,411 | mfu: 22.0% | epoch: 1 | remaining: 79s    
step 00294 (73.8%) | loss: 3.249379 | lrm: 0.52 | dt: 783ms | tok/sec: 669,379 | mfu: 22.1% | epoch: 1 | remaining: 78s    
step 00295 (74.0%) | loss: 3.248888 | lrm: 0.52 | dt: 794ms | tok/sec: 660,208 | mfu: 21.8% | epoch: 1 | remaining: 77s    
step 00296 (74.3%) | loss: 3.242728 | lrm: 0.51 | dt: 784ms | tok/sec: 669,071 | mfu: 22.1% | epoch: 1 | remaining: 76s    
step 00297 (74.5%) | loss: 3.242525 | lrm: 0.51 | dt: 786ms | tok/sec: 666,881 | mfu: 22.0% | epoch: 1 | remaining: 76s    
step 00298 (74.8%) | loss: 3.239075 | lrm: 0.50 | dt: 794ms | tok/sec: 660,287 | mfu: 21.8% | epoch: 1 | remaining: 75s    
step 00299 (75.1%) | loss: 3.238537 | lrm: 0.50 | dt: 786ms | tok/sec: 666,978 | mfu: 22.1% | epoch: 1 | remaining: 74s    
step 00300 (75.3%) | loss: 3.236087 | lrm: 0.49 | dt: 781ms | tok/sec: 671,673 | mfu: 22.2% | epoch: 1 | remaining: 73s    
step 00301 (75.6%) | loss: 3.232164 | lrm: 0.49 | dt: 789ms | tok/sec: 664,808 | mfu: 22.0% | epoch: 1 | remaining: 72s    
step 00302 (75.9%) | loss: 3.232832 | lrm: 0.48 | dt: 786ms | tok/sec: 667,002 | mfu: 22.1% | epoch: 1 | remaining: 72s    
step 00303 (76.1%) | loss: 3.230952 | lrm: 0.48 | dt: 794ms | tok/sec: 660,667 | mfu: 21.8% | epoch: 1 | remaining: 71s    
step 00304 (76.4%) | loss: 3.230343 | lrm: 0.47 | dt: 792ms | tok/sec: 662,091 | mfu: 21.9% | epoch: 1 | remaining: 70s    
step 00305 (76.6%) | loss: 3.226742 | lrm: 0.47 | dt: 784ms | tok/sec: 669,009 | mfu: 22.1% | epoch: 1 | remaining: 69s    
step 00306 (76.9%) | loss: 3.221937 | lrm: 0.46 | dt: 787ms | tok/sec: 665,822 | mfu: 22.0% | epoch: 1 | remaining: 68s    
