Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=73 binary=101000
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3019ms | tok/sec: 173,670 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191327 | lrm: 1.00 | dt: 733ms | tok/sec: 715,514 | mfu: 23.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.956004 | lrm: 1.00 | dt: 733ms | tok/sec: 715,332 | mfu: 23.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538385 | lrm: 1.00 | dt: 734ms | tok/sec: 714,633 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112878 | lrm: 1.00 | dt: 733ms | tok/sec: 715,224 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.746173 | lrm: 1.00 | dt: 733ms | tok/sec: 715,023 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.446529 | lrm: 1.00 | dt: 734ms | tok/sec: 714,234 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.199509 | lrm: 1.00 | dt: 734ms | tok/sec: 714,364 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.986676 | lrm: 1.00 | dt: 735ms | tok/sec: 713,617 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.800646 | lrm: 1.00 | dt: 736ms | tok/sec: 712,319 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.643413 | lrm: 1.00 | dt: 735ms | tok/sec: 713,456 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.508609 | lrm: 1.00 | dt: 734ms | tok/sec: 713,925 | mfu: 23.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.390634 | lrm: 1.00 | dt: 735ms | tok/sec: 713,753 | mfu: 23.6% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.290135 | lrm: 1.00 | dt: 735ms | tok/sec: 713,641 | mfu: 23.6% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.196867 | lrm: 1.00 | dt: 735ms | tok/sec: 713,640 | mfu: 23.6% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.116656 | lrm: 1.00 | dt: 735ms | tok/sec: 713,326 | mfu: 23.6% | epoch: 1 | remaining: 296s    
step 00151 (34.7%) | loss: 3.759585 | lrm: 1.00 | dt: 754ms | tok/sec: 695,619 | mfu: 23.0% | epoch: 1 | remaining: 195s    
step 00152 (35.0%) | loss: 3.753528 | lrm: 1.00 | dt: 759ms | tok/sec: 690,808 | mfu: 22.8% | epoch: 1 | remaining: 194s    
step 00153 (35.2%) | loss: 3.752970 | lrm: 1.00 | dt: 751ms | tok/sec: 697,889 | mfu: 23.1% | epoch: 1 | remaining: 194s    
step 00154 (35.5%) | loss: 3.749767 | lrm: 1.00 | dt: 756ms | tok/sec: 693,773 | mfu: 22.9% | epoch: 1 | remaining: 193s    
step 00155 (35.7%) | loss: 3.743727 | lrm: 1.00 | dt: 768ms | tok/sec: 682,956 | mfu: 22.6% | epoch: 1 | remaining: 192s    
step 00156 (36.0%) | loss: 3.736044 | lrm: 1.00 | dt: 752ms | tok/sec: 697,289 | mfu: 23.1% | epoch: 1 | remaining: 191s    
step 00157 (36.3%) | loss: 3.730523 | lrm: 1.00 | dt: 755ms | tok/sec: 694,072 | mfu: 22.9% | epoch: 1 | remaining: 190s    
step 00158 (36.5%) | loss: 3.728009 | lrm: 1.00 | dt: 768ms | tok/sec: 682,425 | mfu: 22.6% | epoch: 1 | remaining: 190s    
step 00159 (36.8%) | loss: 3.721483 | lrm: 1.00 | dt: 760ms | tok/sec: 690,241 | mfu: 22.8% | epoch: 1 | remaining: 189s    
step 00160 (37.0%) | loss: 3.720613 | lrm: 1.00 | dt: 758ms | tok/sec: 691,824 | mfu: 22.9% | epoch: 1 | remaining: 188s    
step 00161 (37.3%) | loss: 3.716774 | lrm: 1.00 | dt: 762ms | tok/sec: 688,070 | mfu: 22.7% | epoch: 1 | remaining: 187s    
step 00162 (37.5%) | loss: 3.714870 | lrm: 1.00 | dt: 748ms | tok/sec: 700,659 | mfu: 23.2% | epoch: 1 | remaining: 187s    
step 00163 (37.8%) | loss: 3.708470 | lrm: 1.00 | dt: 756ms | tok/sec: 693,623 | mfu: 22.9% | epoch: 1 | remaining: 186s    
step 00164 (38.0%) | loss: 3.707480 | lrm: 1.00 | dt: 758ms | tok/sec: 691,946 | mfu: 22.9% | epoch: 1 | remaining: 185s    
step 00165 (38.3%) | loss: 3.704221 | lrm: 1.00 | dt: 751ms | tok/sec: 697,836 | mfu: 23.1% | epoch: 1 | remaining: 184s    
step 00166 (38.5%) | loss: 3.699638 | lrm: 1.00 | dt: 755ms | tok/sec: 694,078 | mfu: 22.9% | epoch: 1 | remaining: 184s    
step 00167 (38.8%) | loss: 3.696553 | lrm: 1.00 | dt: 756ms | tok/sec: 693,404 | mfu: 22.9% | epoch: 1 | remaining: 183s    
step 00168 (39.0%) | loss: 3.694421 | lrm: 1.00 | dt: 754ms | tok/sec: 695,304 | mfu: 23.0% | epoch: 1 | remaining: 182s    
step 00169 (39.3%) | loss: 3.689188 | lrm: 1.00 | dt: 760ms | tok/sec: 689,929 | mfu: 22.8% | epoch: 1 | remaining: 181s    
step 00170 (39.5%) | loss: 3.681449 | lrm: 1.00 | dt: 763ms | tok/sec: 687,417 | mfu: 22.7% | epoch: 1 | remaining: 181s    
step 00171 (39.8%) | loss: 3.680987 | lrm: 1.00 | dt: 755ms | tok/sec: 694,118 | mfu: 22.9% | epoch: 1 | remaining: 180s    
step 00172 (40.0%) | loss: 3.679957 | lrm: 1.00 | dt: 760ms | tok/sec: 689,849 | mfu: 22.8% | epoch: 1 | remaining: 179s    
step 00173 (40.3%) | loss: 3.675283 | lrm: 1.00 | dt: 756ms | tok/sec: 693,218 | mfu: 22.9% | epoch: 1 | remaining: 178s    
step 00174 (40.5%) | loss: 3.673542 | lrm: 1.00 | dt: 762ms | tok/sec: 687,928 | mfu: 22.7% | epoch: 1 | remaining: 178s    
step 00175 (40.8%) | loss: 3.670468 | lrm: 1.00 | dt: 761ms | tok/sec: 688,783 | mfu: 22.8% | epoch: 1 | remaining: 177s    
step 00176 (41.1%) | loss: 3.668562 | lrm: 1.00 | dt: 765ms | tok/sec: 685,727 | mfu: 22.7% | epoch: 1 | remaining: 176s    
step 00177 (41.3%) | loss: 3.666326 | lrm: 1.00 | dt: 746ms | tok/sec: 703,182 | mfu: 23.2% | epoch: 1 | remaining: 175s    
step 00178 (41.6%) | loss: 3.665803 | lrm: 1.00 | dt: 755ms | tok/sec: 694,674 | mfu: 23.0% | epoch: 1 | remaining: 175s    
step 00179 (41.8%) | loss: 3.662270 | lrm: 1.00 | dt: 753ms | tok/sec: 695,996 | mfu: 23.0% | epoch: 1 | remaining: 174s    
step 00180 (42.1%) | loss: 3.659515 | lrm: 1.00 | dt: 770ms | tok/sec: 680,964 | mfu: 22.5% | epoch: 1 | remaining: 173s    
step 00181 (42.3%) | loss: 3.654418 | lrm: 1.00 | dt: 758ms | tok/sec: 692,005 | mfu: 22.9% | epoch: 1 | remaining: 172s    
step 00182 (42.6%) | loss: 3.646485 | lrm: 1.00 | dt: 760ms | tok/sec: 689,999 | mfu: 22.8% | epoch: 1 | remaining: 172s    
step 00183 (42.8%) | loss: 3.639463 | lrm: 1.00 | dt: 761ms | tok/sec: 688,683 | mfu: 22.8% | epoch: 1 | remaining: 171s    
step 00184 (43.1%) | loss: 3.638434 | lrm: 1.00 | dt: 759ms | tok/sec: 690,818 | mfu: 22.8% | epoch: 1 | remaining: 170s    
step 00185 (43.3%) | loss: 3.635385 | lrm: 1.00 | dt: 768ms | tok/sec: 682,507 | mfu: 22.6% | epoch: 1 | remaining: 169s    
step 00186 (43.6%) | loss: 3.631373 | lrm: 1.00 | dt: 763ms | tok/sec: 687,480 | mfu: 22.7% | epoch: 1 | remaining: 168s    
step 00187 (43.8%) | loss: 3.627281 | lrm: 1.00 | dt: 756ms | tok/sec: 693,131 | mfu: 22.9% | epoch: 1 | remaining: 168s    
step 00188 (44.1%) | loss: 3.626455 | lrm: 1.00 | dt: 756ms | tok/sec: 693,142 | mfu: 22.9% | epoch: 1 | remaining: 167s    
step 00189 (44.3%) | loss: 3.624233 | lrm: 1.00 | dt: 766ms | tok/sec: 684,108 | mfu: 22.6% | epoch: 1 | remaining: 166s    
step 00190 (44.6%) | loss: 3.624186 | lrm: 1.00 | dt: 757ms | tok/sec: 692,905 | mfu: 22.9% | epoch: 1 | remaining: 165s    
step 00191 (44.8%) | loss: 3.623780 | lrm: 1.00 | dt: 753ms | tok/sec: 695,942 | mfu: 23.0% | epoch: 1 | remaining: 165s    
step 00192 (45.1%) | loss: 3.618316 | lrm: 1.00 | dt: 759ms | tok/sec: 690,730 | mfu: 22.8% | epoch: 1 | remaining: 164s    
step 00193 (45.4%) | loss: 3.613088 | lrm: 1.00 | dt: 757ms | tok/sec: 692,631 | mfu: 22.9% | epoch: 1 | remaining: 163s    
step 00194 (45.6%) | loss: 3.613777 | lrm: 1.00 | dt: 756ms | tok/sec: 693,397 | mfu: 22.9% | epoch: 1 | remaining: 162s    
step 00195 (45.9%) | loss: 3.611847 | lrm: 1.00 | dt: 761ms | tok/sec: 689,297 | mfu: 22.8% | epoch: 1 | remaining: 162s    
step 00196 (46.1%) | loss: 3.612007 | lrm: 1.00 | dt: 754ms | tok/sec: 695,371 | mfu: 23.0% | epoch: 1 | remaining: 161s    
step 00197 (46.4%) | loss: 3.613277 | lrm: 1.00 | dt: 750ms | tok/sec: 698,717 | mfu: 23.1% | epoch: 1 | remaining: 160s    
step 00198 (46.6%) | loss: 3.608354 | lrm: 1.00 | dt: 760ms | tok/sec: 689,654 | mfu: 22.8% | epoch: 1 | remaining: 159s    
step 00199 (46.9%) | loss: 3.604417 | lrm: 1.00 | dt: 761ms | tok/sec: 688,506 | mfu: 22.8% | epoch: 1 | remaining: 159s    
step 00200 (47.1%) | loss: 3.604269 | lrm: 1.00 | dt: 757ms | tok/sec: 692,940 | mfu: 22.9% | epoch: 1 | remaining: 158s    
step 00201 (47.4%) | loss: 3.603049 | lrm: 1.00 | dt: 763ms | tok/sec: 687,227 | mfu: 22.7% | epoch: 1 | remaining: 157s    
step 00202 (47.6%) | loss: 3.599241 | lrm: 1.00 | dt: 765ms | tok/sec: 685,652 | mfu: 22.7% | epoch: 1 | remaining: 156s    
step 00203 (47.9%) | loss: 3.596442 | lrm: 1.00 | dt: 761ms | tok/sec: 689,349 | mfu: 22.8% | epoch: 1 | remaining: 156s    
step 00204 (48.1%) | loss: 3.594057 | lrm: 1.00 | dt: 758ms | tok/sec: 691,687 | mfu: 22.9% | epoch: 1 | remaining: 155s    
step 00205 (48.4%) | loss: 3.593679 | lrm: 1.00 | dt: 757ms | tok/sec: 692,666 | mfu: 22.9% | epoch: 1 | remaining: 154s    
step 00206 (48.6%) | loss: 3.590562 | lrm: 1.00 | dt: 763ms | tok/sec: 687,176 | mfu: 22.7% | epoch: 1 | remaining: 153s    
step 00207 (48.9%) | loss: 3.588095 | lrm: 1.00 | dt: 757ms | tok/sec: 692,683 | mfu: 22.9% | epoch: 1 | remaining: 153s    
step 00208 (49.1%) | loss: 3.586452 | lrm: 1.00 | dt: 755ms | tok/sec: 694,038 | mfu: 22.9% | epoch: 1 | remaining: 152s    
step 00209 (49.4%) | loss: 3.585361 | lrm: 1.00 | dt: 752ms | tok/sec: 697,461 | mfu: 23.1% | epoch: 1 | remaining: 151s    
step 00210 (49.6%) | loss: 3.581742 | lrm: 1.00 | dt: 761ms | tok/sec: 689,344 | mfu: 22.8% | epoch: 1 | remaining: 150s    
step 00211 (49.9%) | loss: 3.582557 | lrm: 1.00 | dt: 767ms | tok/sec: 683,935 | mfu: 22.6% | epoch: 1 | remaining: 150s    
step 00212 (50.2%) | loss: 3.580506 | lrm: 1.00 | dt: 764ms | tok/sec: 686,015 | mfu: 22.7% | epoch: 1 | remaining: 149s    
step 00213 (50.4%) | loss: 3.575878 | lrm: 0.99 | dt: 756ms | tok/sec: 693,810 | mfu: 22.9% | epoch: 1 | remaining: 148s    
step 00214 (50.7%) | loss: 3.577094 | lrm: 0.99 | dt: 756ms | tok/sec: 693,822 | mfu: 22.9% | epoch: 1 | remaining: 147s    
step 00215 (50.9%) | loss: 3.571306 | lrm: 0.98 | dt: 764ms | tok/sec: 685,881 | mfu: 22.7% | epoch: 1 | remaining: 146s    
step 00216 (51.2%) | loss: 3.573667 | lrm: 0.98 | dt: 752ms | tok/sec: 697,336 | mfu: 23.1% | epoch: 1 | remaining: 146s    
step 00217 (51.4%) | loss: 3.571840 | lrm: 0.97 | dt: 760ms | tok/sec: 689,445 | mfu: 22.8% | epoch: 1 | remaining: 145s    
step 00218 (51.7%) | loss: 3.571163 | lrm: 0.97 | dt: 752ms | tok/sec: 697,057 | mfu: 23.0% | epoch: 1 | remaining: 144s    
step 00219 (51.9%) | loss: 3.569779 | lrm: 0.96 | dt: 760ms | tok/sec: 690,128 | mfu: 22.8% | epoch: 1 | remaining: 143s    
step 00220 (52.2%) | loss: 3.569998 | lrm: 0.96 | dt: 756ms | tok/sec: 693,120 | mfu: 22.9% | epoch: 1 | remaining: 143s    
step 00221 (52.4%) | loss: 3.558884 | lrm: 0.95 | dt: 758ms | tok/sec: 691,924 | mfu: 22.9% | epoch: 1 | remaining: 142s    
step 00222 (52.7%) | loss: 3.556433 | lrm: 0.95 | dt: 763ms | tok/sec: 686,807 | mfu: 22.7% | epoch: 1 | remaining: 141s    
step 00223 (52.9%) | loss: 3.555401 | lrm: 0.94 | dt: 750ms | tok/sec: 698,626 | mfu: 23.1% | epoch: 1 | remaining: 140s    
step 00224 (53.2%) | loss: 3.555232 | lrm: 0.94 | dt: 754ms | tok/sec: 695,732 | mfu: 23.0% | epoch: 1 | remaining: 140s    
step 00225 (53.4%) | loss: 3.557762 | lrm: 0.93 | dt: 759ms | tok/sec: 691,186 | mfu: 22.9% | epoch: 1 | remaining: 139s    
step 00226 (53.7%) | loss: 3.553903 | lrm: 0.93 | dt: 754ms | tok/sec: 695,239 | mfu: 23.0% | epoch: 1 | remaining: 138s    
step 00227 (53.9%) | loss: 3.556118 | lrm: 0.92 | dt: 755ms | tok/sec: 693,963 | mfu: 22.9% | epoch: 1 | remaining: 137s    
step 00228 (54.2%) | loss: 3.554843 | lrm: 0.92 | dt: 761ms | tok/sec: 689,397 | mfu: 22.8% | epoch: 1 | remaining: 137s    
step 00229 (54.4%) | loss: 3.553402 | lrm: 0.91 | dt: 767ms | tok/sec: 683,608 | mfu: 22.6% | epoch: 1 | remaining: 136s    
step 00230 (54.7%) | loss: 3.554098 | lrm: 0.91 | dt: 755ms | tok/sec: 694,137 | mfu: 23.0% | epoch: 1 | remaining: 135s    
step 00231 (55.0%) | loss: 3.547776 | lrm: 0.90 | dt: 761ms | tok/sec: 688,616 | mfu: 22.8% | epoch: 1 | remaining: 134s    
step 00232 (55.2%) | loss: 3.545524 | lrm: 0.90 | dt: 763ms | tok/sec: 687,143 | mfu: 22.7% | epoch: 1 | remaining: 134s    
step 00233 (55.5%) | loss: 3.547941 | lrm: 0.89 | dt: 760ms | tok/sec: 689,404 | mfu: 22.8% | epoch: 1 | remaining: 133s    
step 00234 (55.7%) | loss: 3.546188 | lrm: 0.89 | dt: 760ms | tok/sec: 689,823 | mfu: 22.8% | epoch: 1 | remaining: 132s    
step 00235 (56.0%) | loss: 3.541650 | lrm: 0.88 | dt: 760ms | tok/sec: 690,193 | mfu: 22.8% | epoch: 1 | remaining: 131s    
step 00236 (56.2%) | loss: 3.545043 | lrm: 0.88 | dt: 756ms | tok/sec: 693,330 | mfu: 22.9% | epoch: 1 | remaining: 131s    
step 00237 (56.5%) | loss: 3.543649 | lrm: 0.87 | dt: 760ms | tok/sec: 689,910 | mfu: 22.8% | epoch: 1 | remaining: 130s    
step 00238 (56.7%) | loss: 3.545079 | lrm: 0.87 | dt: 766ms | tok/sec: 684,641 | mfu: 22.6% | epoch: 1 | remaining: 129s    
step 00239 (57.0%) | loss: 3.538558 | lrm: 0.86 | dt: 755ms | tok/sec: 694,201 | mfu: 23.0% | epoch: 1 | remaining: 128s    
step 00240 (57.2%) | loss: 3.529495 | lrm: 0.86 | dt: 750ms | tok/sec: 698,719 | mfu: 23.1% | epoch: 1 | remaining: 128s    
step 00241 (57.5%) | loss: 3.525598 | lrm: 0.85 | dt: 755ms | tok/sec: 694,401 | mfu: 23.0% | epoch: 1 | remaining: 127s    
step 00242 (57.7%) | loss: 3.526167 | lrm: 0.85 | dt: 764ms | tok/sec: 685,938 | mfu: 22.7% | epoch: 1 | remaining: 126s    
step 00243 (58.0%) | loss: 3.526762 | lrm: 0.84 | dt: 761ms | tok/sec: 689,126 | mfu: 22.8% | epoch: 1 | remaining: 125s    
step 00244 (58.2%) | loss: 3.526482 | lrm: 0.84 | dt: 757ms | tok/sec: 692,765 | mfu: 22.9% | epoch: 1 | remaining: 125s    
step 00245 (58.5%) | loss: 3.520790 | lrm: 0.83 | dt: 760ms | tok/sec: 690,223 | mfu: 22.8% | epoch: 1 | remaining: 124s    
step 00246 (58.8%) | loss: 3.521780 | lrm: 0.82 | dt: 767ms | tok/sec: 683,700 | mfu: 22.6% | epoch: 1 | remaining: 123s    
step 00247 (59.0%) | loss: 3.517989 | lrm: 0.82 | dt: 760ms | tok/sec: 689,896 | mfu: 22.8% | epoch: 1 | remaining: 122s    
step 00248 (59.3%) | loss: 3.518324 | lrm: 0.81 | dt: 766ms | tok/sec: 684,836 | mfu: 22.6% | epoch: 1 | remaining: 121s    
step 00249 (59.5%) | loss: 3.509984 | lrm: 0.81 | dt: 756ms | tok/sec: 693,304 | mfu: 22.9% | epoch: 1 | remaining: 121s    
step 00250 (59.8%) | loss: 3.506073 | lrm: 0.80 | dt: 754ms | tok/sec: 695,660 | mfu: 23.0% | epoch: 1 | remaining: 120s    
step 00251 (60.0%) | loss: 3.502914 | lrm: 0.80 | dt: 765ms | tok/sec: 684,974 | mfu: 22.6% | epoch: 1 | remaining: 119s    
step 00252 (60.3%) | loss: 3.500160 | lrm: 0.79 | dt: 757ms | tok/sec: 692,716 | mfu: 22.9% | epoch: 1 | remaining: 118s    
step 00253 (60.5%) | loss: 3.490089 | lrm: 0.79 | dt: 754ms | tok/sec: 695,194 | mfu: 23.0% | epoch: 1 | remaining: 118s    
step 00254 (60.8%) | loss: 3.485703 | lrm: 0.78 | dt: 758ms | tok/sec: 691,812 | mfu: 22.9% | epoch: 1 | remaining: 117s    
step 00255 (61.0%) | loss: 3.484152 | lrm: 0.78 | dt: 757ms | tok/sec: 692,425 | mfu: 22.9% | epoch: 1 | remaining: 116s    
step 00256 (61.3%) | loss: 3.479629 | lrm: 0.77 | dt: 752ms | tok/sec: 696,831 | mfu: 23.0% | epoch: 1 | remaining: 115s    
step 00257 (61.5%) | loss: 3.479088 | lrm: 0.77 | dt: 764ms | tok/sec: 686,607 | mfu: 22.7% | epoch: 1 | remaining: 115s    
step 00258 (61.8%) | loss: 3.480628 | lrm: 0.76 | dt: 754ms | tok/sec: 694,889 | mfu: 23.0% | epoch: 1 | remaining: 114s    
step 00259 (62.0%) | loss: 3.481309 | lrm: 0.76 | dt: 759ms | tok/sec: 690,455 | mfu: 22.8% | epoch: 1 | remaining: 113s    
step 00260 (62.3%) | loss: 3.479267 | lrm: 0.75 | dt: 757ms | tok/sec: 692,696 | mfu: 22.9% | epoch: 1 | remaining: 112s    
step 00261 (62.5%) | loss: 3.480297 | lrm: 0.75 | dt: 754ms | tok/sec: 695,765 | mfu: 23.0% | epoch: 1 | remaining: 112s    
step 00262 (62.8%) | loss: 3.476090 | lrm: 0.74 | dt: 753ms | tok/sec: 696,255 | mfu: 23.0% | epoch: 1 | remaining: 111s    
step 00263 (63.0%) | loss: 3.472305 | lrm: 0.74 | dt: 765ms | tok/sec: 685,646 | mfu: 22.7% | epoch: 1 | remaining: 110s    
step 00264 (63.3%) | loss: 3.469739 | lrm: 0.73 | dt: 756ms | tok/sec: 693,134 | mfu: 22.9% | epoch: 1 | remaining: 109s    
step 00265 (63.6%) | loss: 3.468686 | lrm: 0.73 | dt: 766ms | tok/sec: 684,293 | mfu: 22.6% | epoch: 1 | remaining: 109s    
step 00266 (63.8%) | loss: 3.465974 | lrm: 0.72 | dt: 768ms | tok/sec: 683,046 | mfu: 22.6% | epoch: 1 | remaining: 108s    
step 00267 (64.1%) | loss: 3.460227 | lrm: 0.72 | dt: 763ms | tok/sec: 687,300 | mfu: 22.7% | epoch: 1 | remaining: 107s    
step 00268 (64.3%) | loss: 3.461054 | lrm: 0.71 | dt: 751ms | tok/sec: 697,916 | mfu: 23.1% | epoch: 1 | remaining: 106s    
step 00269 (64.6%) | loss: 3.460074 | lrm: 0.71 | dt: 759ms | tok/sec: 690,565 | mfu: 22.8% | epoch: 1 | remaining: 106s    
step 00270 (64.8%) | loss: 3.455226 | lrm: 0.70 | dt: 756ms | tok/sec: 693,479 | mfu: 22.9% | epoch: 1 | remaining: 105s    
step 00271 (65.1%) | loss: 3.455605 | lrm: 0.70 | dt: 759ms | tok/sec: 690,694 | mfu: 22.8% | epoch: 1 | remaining: 104s    
step 00272 (65.3%) | loss: 3.453879 | lrm: 0.69 | dt: 765ms | tok/sec: 685,061 | mfu: 22.6% | epoch: 1 | remaining: 103s    
step 00273 (65.6%) | loss: 3.451931 | lrm: 0.69 | dt: 761ms | tok/sec: 689,321 | mfu: 22.8% | epoch: 1 | remaining: 102s    
step 00274 (65.8%) | loss: 3.451981 | lrm: 0.68 | dt: 765ms | tok/sec: 685,278 | mfu: 22.7% | epoch: 1 | remaining: 102s    
step 00275 (66.1%) | loss: 3.448946 | lrm: 0.68 | dt: 762ms | tok/sec: 688,159 | mfu: 22.8% | epoch: 1 | remaining: 101s    
step 00276 (66.3%) | loss: 3.446134 | lrm: 0.67 | dt: 753ms | tok/sec: 696,721 | mfu: 23.0% | epoch: 1 | remaining: 100s    
step 00277 (66.6%) | loss: 3.447319 | lrm: 0.67 | dt: 753ms | tok/sec: 696,345 | mfu: 23.0% | epoch: 1 | remaining: 99s    
step 00278 (66.8%) | loss: 3.446272 | lrm: 0.66 | dt: 759ms | tok/sec: 690,584 | mfu: 22.8% | epoch: 1 | remaining: 99s    
step 00279 (67.1%) | loss: 3.442711 | lrm: 0.66 | dt: 758ms | tok/sec: 691,761 | mfu: 22.9% | epoch: 1 | remaining: 98s    
step 00280 (67.4%) | loss: 3.442771 | lrm: 0.65 | dt: 751ms | tok/sec: 698,327 | mfu: 23.1% | epoch: 1 | remaining: 97s    
step 00281 (67.6%) | loss: 3.444879 | lrm: 0.65 | dt: 755ms | tok/sec: 694,711 | mfu: 23.0% | epoch: 1 | remaining: 96s    
step 00282 (67.9%) | loss: 3.441643 | lrm: 0.64 | dt: 756ms | tok/sec: 693,499 | mfu: 22.9% | epoch: 1 | remaining: 96s    
step 00283 (68.1%) | loss: 3.440811 | lrm: 0.64 | dt: 758ms | tok/sec: 691,988 | mfu: 22.9% | epoch: 1 | remaining: 95s    
step 00284 (68.4%) | loss: 3.438421 | lrm: 0.63 | dt: 768ms | tok/sec: 682,421 | mfu: 22.6% | epoch: 1 | remaining: 94s    
step 00285 (68.6%) | loss: 3.438302 | lrm: 0.63 | dt: 760ms | tok/sec: 689,756 | mfu: 22.8% | epoch: 1 | remaining: 93s    
step 00286 (68.9%) | loss: 3.433718 | lrm: 0.62 | dt: 765ms | tok/sec: 685,519 | mfu: 22.7% | epoch: 1 | remaining: 93s    
step 00287 (69.1%) | loss: 3.431601 | lrm: 0.62 | dt: 767ms | tok/sec: 683,403 | mfu: 22.6% | epoch: 1 | remaining: 92s    
step 00288 (69.4%) | loss: 3.433498 | lrm: 0.61 | dt: 762ms | tok/sec: 688,421 | mfu: 22.8% | epoch: 1 | remaining: 91s    
step 00289 (69.6%) | loss: 3.430155 | lrm: 0.61 | dt: 767ms | tok/sec: 683,966 | mfu: 22.6% | epoch: 1 | remaining: 90s    
step 00290 (69.9%) | loss: 3.431945 | lrm: 0.60 | dt: 752ms | tok/sec: 696,813 | mfu: 23.0% | epoch: 1 | remaining: 90s    
step 00291 (70.1%) | loss: 3.422918 | lrm: 0.60 | dt: 759ms | tok/sec: 690,522 | mfu: 22.8% | epoch: 1 | remaining: 89s    
step 00292 (70.4%) | loss: 3.415767 | lrm: 0.59 | dt: 758ms | tok/sec: 691,374 | mfu: 22.9% | epoch: 1 | remaining: 88s    
step 00293 (70.6%) | loss: 3.415072 | lrm: 0.59 | dt: 760ms | tok/sec: 690,059 | mfu: 22.8% | epoch: 1 | remaining: 87s    
step 00294 (70.9%) | loss: 3.414217 | lrm: 0.58 | dt: 759ms | tok/sec: 690,859 | mfu: 22.8% | epoch: 1 | remaining: 87s    
step 00295 (71.2%) | loss: 3.413599 | lrm: 0.58 | dt: 763ms | tok/sec: 687,443 | mfu: 22.7% | epoch: 1 | remaining: 86s    
step 00296 (71.4%) | loss: 3.407506 | lrm: 0.57 | dt: 756ms | tok/sec: 693,690 | mfu: 22.9% | epoch: 1 | remaining: 85s    
step 00297 (71.7%) | loss: 3.407031 | lrm: 0.57 | dt: 763ms | tok/sec: 686,784 | mfu: 22.7% | epoch: 1 | remaining: 84s    
step 00298 (71.9%) | loss: 3.403628 | lrm: 0.56 | dt: 750ms | tok/sec: 698,611 | mfu: 23.1% | epoch: 1 | remaining: 84s    
step 00299 (72.2%) | loss: 3.402421 | lrm: 0.56 | dt: 755ms | tok/sec: 694,475 | mfu: 23.0% | epoch: 1 | remaining: 83s    
step 00300 (72.4%) | loss: 3.399541 | lrm: 0.55 | dt: 767ms | tok/sec: 683,135 | mfu: 22.6% | epoch: 1 | remaining: 82s    
step 00301 (72.7%) | loss: 3.395259 | lrm: 0.55 | dt: 768ms | tok/sec: 682,978 | mfu: 22.6% | epoch: 1 | remaining: 81s    
step 00302 (72.9%) | loss: 3.395836 | lrm: 0.54 | dt: 759ms | tok/sec: 690,990 | mfu: 22.8% | epoch: 1 | remaining: 80s    
step 00303 (73.2%) | loss: 3.393244 | lrm: 0.54 | dt: 754ms | tok/sec: 694,945 | mfu: 23.0% | epoch: 1 | remaining: 80s    
step 00304 (73.4%) | loss: 3.392282 | lrm: 0.53 | dt: 756ms | tok/sec: 693,078 | mfu: 22.9% | epoch: 1 | remaining: 79s    
step 00305 (73.7%) | loss: 3.388574 | lrm: 0.53 | dt: 761ms | tok/sec: 688,768 | mfu: 22.8% | epoch: 1 | remaining: 78s    
step 00306 (73.9%) | loss: 3.384093 | lrm: 0.52 | dt: 761ms | tok/sec: 689,060 | mfu: 22.8% | epoch: 1 | remaining: 77s    
