Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=75 binary=111110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3123ms | tok/sec: 167,900 | mfu: 4.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191311 | lrm: 1.00 | dt: 765ms | tok/sec: 685,469 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.953292 | lrm: 1.00 | dt: 765ms | tok/sec: 685,341 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.524385 | lrm: 1.00 | dt: 765ms | tok/sec: 685,082 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.109373 | lrm: 1.00 | dt: 765ms | tok/sec: 684,940 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.732287 | lrm: 1.00 | dt: 766ms | tok/sec: 684,559 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.434104 | lrm: 1.00 | dt: 766ms | tok/sec: 684,553 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.188608 | lrm: 1.00 | dt: 766ms | tok/sec: 684,560 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.977076 | lrm: 1.00 | dt: 767ms | tok/sec: 683,735 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.792615 | lrm: 1.00 | dt: 766ms | tok/sec: 684,270 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.637171 | lrm: 1.00 | dt: 766ms | tok/sec: 684,124 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503146 | lrm: 1.00 | dt: 767ms | tok/sec: 683,451 | mfu: 20.0% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.385778 | lrm: 1.00 | dt: 767ms | tok/sec: 683,934 | mfu: 20.0% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.286344 | lrm: 1.00 | dt: 767ms | tok/sec: 683,709 | mfu: 20.0% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.193046 | lrm: 1.00 | dt: 767ms | tok/sec: 683,385 | mfu: 20.0% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.113283 | lrm: 1.00 | dt: 767ms | tok/sec: 683,389 | mfu: 20.0% | epoch: 1 | remaining: 296s    
step 00151 (36.2%) | loss: 3.553718 | lrm: 1.00 | dt: 783ms | tok/sec: 669,207 | mfu: 19.6% | epoch: 1 | remaining: 191s    
step 00152 (36.4%) | loss: 3.550145 | lrm: 1.00 | dt: 781ms | tok/sec: 671,180 | mfu: 19.6% | epoch: 1 | remaining: 190s    
step 00153 (36.7%) | loss: 3.554289 | lrm: 1.00 | dt: 782ms | tok/sec: 670,287 | mfu: 19.6% | epoch: 1 | remaining: 189s    
step 00154 (37.0%) | loss: 3.553849 | lrm: 1.00 | dt: 785ms | tok/sec: 667,788 | mfu: 19.5% | epoch: 1 | remaining: 188s    
step 00155 (37.2%) | loss: 3.549721 | lrm: 1.00 | dt: 784ms | tok/sec: 668,724 | mfu: 19.6% | epoch: 1 | remaining: 188s    
step 00156 (37.5%) | loss: 3.544295 | lrm: 1.00 | dt: 780ms | tok/sec: 671,780 | mfu: 19.6% | epoch: 1 | remaining: 187s    
step 00157 (37.8%) | loss: 3.539534 | lrm: 1.00 | dt: 787ms | tok/sec: 666,568 | mfu: 19.5% | epoch: 1 | remaining: 186s    
step 00158 (38.0%) | loss: 3.538068 | lrm: 1.00 | dt: 790ms | tok/sec: 663,994 | mfu: 19.4% | epoch: 1 | remaining: 185s    
step 00159 (38.3%) | loss: 3.532233 | lrm: 1.00 | dt: 793ms | tok/sec: 661,236 | mfu: 19.3% | epoch: 1 | remaining: 184s    
step 00160 (38.5%) | loss: 3.532159 | lrm: 1.00 | dt: 783ms | tok/sec: 669,224 | mfu: 19.6% | epoch: 1 | remaining: 184s    
step 00161 (38.8%) | loss: 3.530150 | lrm: 1.00 | dt: 781ms | tok/sec: 671,364 | mfu: 19.6% | epoch: 1 | remaining: 183s    
step 00162 (39.1%) | loss: 3.530831 | lrm: 1.00 | dt: 788ms | tok/sec: 664,991 | mfu: 19.4% | epoch: 1 | remaining: 182s    
step 00163 (39.3%) | loss: 3.524241 | lrm: 1.00 | dt: 780ms | tok/sec: 672,254 | mfu: 19.7% | epoch: 1 | remaining: 181s    
step 00164 (39.6%) | loss: 3.523664 | lrm: 1.00 | dt: 786ms | tok/sec: 666,660 | mfu: 19.5% | epoch: 1 | remaining: 180s    
step 00165 (39.8%) | loss: 3.521996 | lrm: 1.00 | dt: 791ms | tok/sec: 663,162 | mfu: 19.4% | epoch: 1 | remaining: 180s    
step 00166 (40.1%) | loss: 3.519288 | lrm: 1.00 | dt: 782ms | tok/sec: 670,589 | mfu: 19.6% | epoch: 1 | remaining: 179s    
step 00167 (40.4%) | loss: 3.516839 | lrm: 1.00 | dt: 786ms | tok/sec: 667,270 | mfu: 19.5% | epoch: 1 | remaining: 178s    
step 00168 (40.6%) | loss: 3.514924 | lrm: 1.00 | dt: 787ms | tok/sec: 666,464 | mfu: 19.5% | epoch: 1 | remaining: 177s    
step 00169 (40.9%) | loss: 3.510754 | lrm: 1.00 | dt: 788ms | tok/sec: 665,432 | mfu: 19.5% | epoch: 1 | remaining: 177s    
step 00170 (41.2%) | loss: 3.505576 | lrm: 1.00 | dt: 785ms | tok/sec: 667,664 | mfu: 19.5% | epoch: 1 | remaining: 176s    
step 00171 (41.4%) | loss: 3.505374 | lrm: 1.00 | dt: 792ms | tok/sec: 661,668 | mfu: 19.4% | epoch: 1 | remaining: 175s    
step 00172 (41.7%) | loss: 3.505800 | lrm: 1.00 | dt: 791ms | tok/sec: 662,820 | mfu: 19.4% | epoch: 1 | remaining: 174s    
step 00173 (41.9%) | loss: 3.502445 | lrm: 1.00 | dt: 789ms | tok/sec: 664,572 | mfu: 19.4% | epoch: 1 | remaining: 173s    
step 00174 (42.2%) | loss: 3.502493 | lrm: 1.00 | dt: 778ms | tok/sec: 674,158 | mfu: 19.7% | epoch: 1 | remaining: 173s    
step 00175 (42.5%) | loss: 3.498890 | lrm: 1.00 | dt: 780ms | tok/sec: 672,110 | mfu: 19.7% | epoch: 1 | remaining: 172s    
step 00176 (42.7%) | loss: 3.497399 | lrm: 1.00 | dt: 787ms | tok/sec: 666,090 | mfu: 19.5% | epoch: 1 | remaining: 171s    
step 00177 (43.0%) | loss: 3.495790 | lrm: 1.00 | dt: 794ms | tok/sec: 660,218 | mfu: 19.3% | epoch: 1 | remaining: 170s    
step 00178 (43.3%) | loss: 3.496855 | lrm: 1.00 | dt: 791ms | tok/sec: 663,019 | mfu: 19.4% | epoch: 1 | remaining: 169s    
step 00179 (43.5%) | loss: 3.493584 | lrm: 1.00 | dt: 786ms | tok/sec: 667,397 | mfu: 19.5% | epoch: 1 | remaining: 169s    
step 00180 (43.8%) | loss: 3.491647 | lrm: 1.00 | dt: 783ms | tok/sec: 669,205 | mfu: 19.6% | epoch: 1 | remaining: 168s    
step 00181 (44.0%) | loss: 3.486407 | lrm: 1.00 | dt: 780ms | tok/sec: 671,891 | mfu: 19.7% | epoch: 1 | remaining: 167s    
step 00182 (44.3%) | loss: 3.478407 | lrm: 1.00 | dt: 802ms | tok/sec: 653,496 | mfu: 19.1% | epoch: 1 | remaining: 166s    
step 00183 (44.6%) | loss: 3.471998 | lrm: 1.00 | dt: 785ms | tok/sec: 667,848 | mfu: 19.5% | epoch: 1 | remaining: 165s    
step 00184 (44.8%) | loss: 3.471689 | lrm: 1.00 | dt: 792ms | tok/sec: 662,141 | mfu: 19.4% | epoch: 1 | remaining: 165s    
step 00185 (45.1%) | loss: 3.467689 | lrm: 1.00 | dt: 783ms | tok/sec: 669,674 | mfu: 19.6% | epoch: 1 | remaining: 164s    
step 00186 (45.4%) | loss: 3.462129 | lrm: 1.00 | dt: 785ms | tok/sec: 667,762 | mfu: 19.5% | epoch: 1 | remaining: 163s    
step 00187 (45.6%) | loss: 3.458630 | lrm: 1.00 | dt: 795ms | tok/sec: 659,711 | mfu: 19.3% | epoch: 1 | remaining: 162s    
step 00188 (45.9%) | loss: 3.458221 | lrm: 1.00 | dt: 791ms | tok/sec: 662,417 | mfu: 19.4% | epoch: 1 | remaining: 162s    
step 00189 (46.1%) | loss: 3.457034 | lrm: 1.00 | dt: 787ms | tok/sec: 666,518 | mfu: 19.5% | epoch: 1 | remaining: 161s    
step 00190 (46.4%) | loss: 3.457015 | lrm: 1.00 | dt: 789ms | tok/sec: 664,315 | mfu: 19.4% | epoch: 1 | remaining: 160s    
step 00191 (46.7%) | loss: 3.457597 | lrm: 1.00 | dt: 789ms | tok/sec: 664,682 | mfu: 19.4% | epoch: 1 | remaining: 159s    
step 00192 (46.9%) | loss: 3.451157 | lrm: 1.00 | dt: 777ms | tok/sec: 675,175 | mfu: 19.7% | epoch: 1 | remaining: 158s    
step 00193 (47.2%) | loss: 3.446796 | lrm: 1.00 | dt: 784ms | tok/sec: 668,876 | mfu: 19.6% | epoch: 1 | remaining: 158s    
step 00194 (47.5%) | loss: 3.447467 | lrm: 1.00 | dt: 780ms | tok/sec: 671,842 | mfu: 19.7% | epoch: 1 | remaining: 157s    
step 00195 (47.7%) | loss: 3.445026 | lrm: 1.00 | dt: 790ms | tok/sec: 663,906 | mfu: 19.4% | epoch: 1 | remaining: 156s    
step 00196 (48.0%) | loss: 3.444535 | lrm: 1.00 | dt: 786ms | tok/sec: 667,122 | mfu: 19.5% | epoch: 1 | remaining: 155s    
step 00197 (48.2%) | loss: 3.446264 | lrm: 1.00 | dt: 794ms | tok/sec: 660,683 | mfu: 19.3% | epoch: 1 | remaining: 154s    
step 00198 (48.5%) | loss: 3.441426 | lrm: 1.00 | dt: 789ms | tok/sec: 664,903 | mfu: 19.4% | epoch: 1 | remaining: 154s    
step 00199 (48.8%) | loss: 3.437867 | lrm: 1.00 | dt: 789ms | tok/sec: 664,434 | mfu: 19.4% | epoch: 1 | remaining: 153s    
step 00200 (49.0%) | loss: 3.438606 | lrm: 1.00 | dt: 794ms | tok/sec: 660,483 | mfu: 19.3% | epoch: 1 | remaining: 152s    
step 00201 (49.3%) | loss: 3.437584 | lrm: 1.00 | dt: 786ms | tok/sec: 666,959 | mfu: 19.5% | epoch: 1 | remaining: 151s    
step 00202 (49.6%) | loss: 3.434379 | lrm: 1.00 | dt: 785ms | tok/sec: 667,858 | mfu: 19.5% | epoch: 1 | remaining: 151s    
step 00203 (49.8%) | loss: 3.432031 | lrm: 1.00 | dt: 793ms | tok/sec: 661,540 | mfu: 19.3% | epoch: 1 | remaining: 150s    
step 00204 (50.1%) | loss: 3.429683 | lrm: 1.00 | dt: 789ms | tok/sec: 664,558 | mfu: 19.4% | epoch: 1 | remaining: 149s    
step 00205 (50.3%) | loss: 3.429645 | lrm: 0.99 | dt: 790ms | tok/sec: 663,643 | mfu: 19.4% | epoch: 1 | remaining: 148s    
step 00206 (50.6%) | loss: 3.426428 | lrm: 0.99 | dt: 796ms | tok/sec: 658,301 | mfu: 19.3% | epoch: 1 | remaining: 147s    
step 00207 (50.9%) | loss: 3.424419 | lrm: 0.98 | dt: 782ms | tok/sec: 670,559 | mfu: 19.6% | epoch: 1 | remaining: 147s    
step 00208 (51.1%) | loss: 3.422659 | lrm: 0.98 | dt: 773ms | tok/sec: 677,898 | mfu: 19.8% | epoch: 1 | remaining: 146s    
step 00209 (51.4%) | loss: 3.422073 | lrm: 0.97 | dt: 783ms | tok/sec: 669,404 | mfu: 19.6% | epoch: 1 | remaining: 145s    
step 00210 (51.7%) | loss: 3.419329 | lrm: 0.97 | dt: 790ms | tok/sec: 663,416 | mfu: 19.4% | epoch: 1 | remaining: 144s    
step 00211 (51.9%) | loss: 3.420786 | lrm: 0.96 | dt: 784ms | tok/sec: 668,431 | mfu: 19.6% | epoch: 1 | remaining: 143s    
step 00212 (52.2%) | loss: 3.418948 | lrm: 0.96 | dt: 788ms | tok/sec: 665,486 | mfu: 19.5% | epoch: 1 | remaining: 143s    
step 00213 (52.4%) | loss: 3.413388 | lrm: 0.95 | dt: 794ms | tok/sec: 660,493 | mfu: 19.3% | epoch: 1 | remaining: 142s    
step 00214 (52.7%) | loss: 3.414500 | lrm: 0.95 | dt: 789ms | tok/sec: 664,204 | mfu: 19.4% | epoch: 1 | remaining: 141s    
step 00215 (53.0%) | loss: 3.407611 | lrm: 0.94 | dt: 791ms | tok/sec: 662,686 | mfu: 19.4% | epoch: 1 | remaining: 140s    
step 00216 (53.2%) | loss: 3.409413 | lrm: 0.94 | dt: 788ms | tok/sec: 665,250 | mfu: 19.5% | epoch: 1 | remaining: 140s    
step 00217 (53.5%) | loss: 3.406452 | lrm: 0.93 | dt: 791ms | tok/sec: 662,503 | mfu: 19.4% | epoch: 1 | remaining: 139s    
step 00218 (53.8%) | loss: 3.404756 | lrm: 0.92 | dt: 786ms | tok/sec: 667,419 | mfu: 19.5% | epoch: 1 | remaining: 138s    
step 00219 (54.0%) | loss: 3.402758 | lrm: 0.92 | dt: 786ms | tok/sec: 666,895 | mfu: 19.5% | epoch: 1 | remaining: 137s    
step 00220 (54.3%) | loss: 3.402900 | lrm: 0.91 | dt: 794ms | tok/sec: 660,158 | mfu: 19.3% | epoch: 1 | remaining: 136s    
step 00221 (54.6%) | loss: 3.392188 | lrm: 0.91 | dt: 798ms | tok/sec: 656,906 | mfu: 19.2% | epoch: 1 | remaining: 136s    
step 00222 (54.8%) | loss: 3.388408 | lrm: 0.90 | dt: 783ms | tok/sec: 669,407 | mfu: 19.6% | epoch: 1 | remaining: 135s    
step 00223 (55.1%) | loss: 3.386384 | lrm: 0.90 | dt: 784ms | tok/sec: 668,460 | mfu: 19.6% | epoch: 1 | remaining: 134s    
step 00224 (55.3%) | loss: 3.385729 | lrm: 0.89 | dt: 787ms | tok/sec: 666,171 | mfu: 19.5% | epoch: 1 | remaining: 133s    
step 00225 (55.6%) | loss: 3.388516 | lrm: 0.89 | dt: 780ms | tok/sec: 672,357 | mfu: 19.7% | epoch: 1 | remaining: 132s    
step 00226 (55.9%) | loss: 3.384612 | lrm: 0.88 | dt: 794ms | tok/sec: 660,404 | mfu: 19.3% | epoch: 1 | remaining: 132s    
step 00227 (56.1%) | loss: 3.386326 | lrm: 0.88 | dt: 798ms | tok/sec: 657,300 | mfu: 19.2% | epoch: 1 | remaining: 131s    
step 00228 (56.4%) | loss: 3.385204 | lrm: 0.87 | dt: 792ms | tok/sec: 662,255 | mfu: 19.4% | epoch: 1 | remaining: 130s    
step 00229 (56.7%) | loss: 3.384017 | lrm: 0.87 | dt: 791ms | tok/sec: 662,979 | mfu: 19.4% | epoch: 1 | remaining: 129s    
step 00230 (56.9%) | loss: 3.385669 | lrm: 0.86 | dt: 783ms | tok/sec: 669,179 | mfu: 19.6% | epoch: 1 | remaining: 128s    
step 00231 (57.2%) | loss: 3.378741 | lrm: 0.86 | dt: 792ms | tok/sec: 662,115 | mfu: 19.4% | epoch: 1 | remaining: 128s    
step 00232 (57.4%) | loss: 3.376506 | lrm: 0.85 | dt: 796ms | tok/sec: 658,813 | mfu: 19.3% | epoch: 1 | remaining: 127s    
step 00233 (57.7%) | loss: 3.379120 | lrm: 0.85 | dt: 791ms | tok/sec: 662,781 | mfu: 19.4% | epoch: 1 | remaining: 126s    
step 00234 (58.0%) | loss: 3.377435 | lrm: 0.84 | dt: 791ms | tok/sec: 663,116 | mfu: 19.4% | epoch: 1 | remaining: 125s    
step 00235 (58.2%) | loss: 3.373579 | lrm: 0.84 | dt: 795ms | tok/sec: 659,639 | mfu: 19.3% | epoch: 1 | remaining: 124s    
step 00236 (58.5%) | loss: 3.376673 | lrm: 0.83 | dt: 788ms | tok/sec: 665,616 | mfu: 19.5% | epoch: 1 | remaining: 124s    
step 00237 (58.8%) | loss: 3.375598 | lrm: 0.82 | dt: 784ms | tok/sec: 668,594 | mfu: 19.6% | epoch: 1 | remaining: 123s    
step 00238 (59.0%) | loss: 3.376183 | lrm: 0.82 | dt: 783ms | tok/sec: 669,517 | mfu: 19.6% | epoch: 1 | remaining: 122s    
step 00239 (59.3%) | loss: 3.369453 | lrm: 0.81 | dt: 792ms | tok/sec: 662,196 | mfu: 19.4% | epoch: 1 | remaining: 121s    
step 00240 (59.6%) | loss: 3.359744 | lrm: 0.81 | dt: 798ms | tok/sec: 657,142 | mfu: 19.2% | epoch: 1 | remaining: 121s    
step 00241 (59.8%) | loss: 3.355611 | lrm: 0.80 | dt: 786ms | tok/sec: 666,828 | mfu: 19.5% | epoch: 1 | remaining: 120s    
step 00242 (60.1%) | loss: 3.356551 | lrm: 0.80 | dt: 783ms | tok/sec: 669,710 | mfu: 19.6% | epoch: 1 | remaining: 119s    
step 00243 (60.3%) | loss: 3.357989 | lrm: 0.79 | dt: 794ms | tok/sec: 660,068 | mfu: 19.3% | epoch: 1 | remaining: 118s    
step 00244 (60.6%) | loss: 3.357611 | lrm: 0.79 | dt: 792ms | tok/sec: 661,631 | mfu: 19.4% | epoch: 1 | remaining: 117s    
step 00245 (60.9%) | loss: 3.352113 | lrm: 0.78 | dt: 790ms | tok/sec: 663,691 | mfu: 19.4% | epoch: 1 | remaining: 117s    
step 00246 (61.1%) | loss: 3.353127 | lrm: 0.78 | dt: 791ms | tok/sec: 663,158 | mfu: 19.4% | epoch: 1 | remaining: 116s    
step 00247 (61.4%) | loss: 3.348402 | lrm: 0.77 | dt: 784ms | tok/sec: 668,338 | mfu: 19.5% | epoch: 1 | remaining: 115s    
step 00248 (61.7%) | loss: 3.348995 | lrm: 0.77 | dt: 795ms | tok/sec: 659,268 | mfu: 19.3% | epoch: 1 | remaining: 114s    
step 00249 (61.9%) | loss: 3.340671 | lrm: 0.76 | dt: 777ms | tok/sec: 674,519 | mfu: 19.7% | epoch: 1 | remaining: 113s    
step 00250 (62.2%) | loss: 3.337007 | lrm: 0.76 | dt: 783ms | tok/sec: 669,228 | mfu: 19.6% | epoch: 1 | remaining: 113s    
step 00251 (62.4%) | loss: 3.334190 | lrm: 0.75 | dt: 798ms | tok/sec: 656,921 | mfu: 19.2% | epoch: 1 | remaining: 112s    
step 00252 (62.7%) | loss: 3.331614 | lrm: 0.75 | dt: 779ms | tok/sec: 673,012 | mfu: 19.7% | epoch: 1 | remaining: 111s    
step 00253 (63.0%) | loss: 3.321095 | lrm: 0.74 | dt: 788ms | tok/sec: 665,600 | mfu: 19.5% | epoch: 1 | remaining: 110s    
step 00254 (63.2%) | loss: 3.316538 | lrm: 0.74 | dt: 793ms | tok/sec: 661,088 | mfu: 19.3% | epoch: 1 | remaining: 110s    
step 00255 (63.5%) | loss: 3.314660 | lrm: 0.73 | dt: 792ms | tok/sec: 661,821 | mfu: 19.4% | epoch: 1 | remaining: 109s    
step 00256 (63.8%) | loss: 3.310608 | lrm: 0.72 | dt: 796ms | tok/sec: 658,651 | mfu: 19.3% | epoch: 1 | remaining: 108s    
step 00257 (64.0%) | loss: 3.309307 | lrm: 0.72 | dt: 785ms | tok/sec: 667,846 | mfu: 19.5% | epoch: 1 | remaining: 107s    
step 00258 (64.3%) | loss: 3.310646 | lrm: 0.71 | dt: 793ms | tok/sec: 660,831 | mfu: 19.3% | epoch: 1 | remaining: 106s    
step 00259 (64.6%) | loss: 3.310469 | lrm: 0.71 | dt: 785ms | tok/sec: 667,629 | mfu: 19.5% | epoch: 1 | remaining: 106s    
step 00260 (64.8%) | loss: 3.308515 | lrm: 0.70 | dt: 795ms | tok/sec: 659,571 | mfu: 19.3% | epoch: 1 | remaining: 105s    
step 00261 (65.1%) | loss: 3.309848 | lrm: 0.70 | dt: 790ms | tok/sec: 663,570 | mfu: 19.4% | epoch: 1 | remaining: 104s    
step 00262 (65.3%) | loss: 3.305443 | lrm: 0.69 | dt: 789ms | tok/sec: 664,081 | mfu: 19.4% | epoch: 1 | remaining: 103s    
step 00263 (65.6%) | loss: 3.301614 | lrm: 0.69 | dt: 781ms | tok/sec: 671,266 | mfu: 19.6% | epoch: 1 | remaining: 102s    
step 00264 (65.9%) | loss: 3.298977 | lrm: 0.68 | dt: 791ms | tok/sec: 662,997 | mfu: 19.4% | epoch: 1 | remaining: 102s    
step 00265 (66.1%) | loss: 3.298401 | lrm: 0.68 | dt: 792ms | tok/sec: 661,994 | mfu: 19.4% | epoch: 1 | remaining: 101s    
step 00266 (66.4%) | loss: 3.295405 | lrm: 0.67 | dt: 794ms | tok/sec: 660,419 | mfu: 19.3% | epoch: 1 | remaining: 100s    
step 00267 (66.7%) | loss: 3.289820 | lrm: 0.67 | dt: 784ms | tok/sec: 668,607 | mfu: 19.6% | epoch: 1 | remaining: 99s    
step 00268 (66.9%) | loss: 3.291281 | lrm: 0.66 | dt: 787ms | tok/sec: 666,292 | mfu: 19.5% | epoch: 1 | remaining: 98s    
step 00269 (67.2%) | loss: 3.290890 | lrm: 0.66 | dt: 785ms | tok/sec: 668,231 | mfu: 19.5% | epoch: 1 | remaining: 98s    
step 00270 (67.4%) | loss: 3.286356 | lrm: 0.65 | dt: 787ms | tok/sec: 666,118 | mfu: 19.5% | epoch: 1 | remaining: 97s    
step 00271 (67.7%) | loss: 3.287179 | lrm: 0.65 | dt: 794ms | tok/sec: 660,530 | mfu: 19.3% | epoch: 1 | remaining: 96s    
step 00272 (68.0%) | loss: 3.285799 | lrm: 0.64 | dt: 788ms | tok/sec: 665,677 | mfu: 19.5% | epoch: 1 | remaining: 95s    
step 00273 (68.2%) | loss: 3.284019 | lrm: 0.64 | dt: 789ms | tok/sec: 664,404 | mfu: 19.4% | epoch: 1 | remaining: 95s    
step 00274 (68.5%) | loss: 3.284135 | lrm: 0.63 | dt: 787ms | tok/sec: 666,472 | mfu: 19.5% | epoch: 1 | remaining: 94s    
step 00275 (68.8%) | loss: 3.281363 | lrm: 0.62 | dt: 785ms | tok/sec: 667,707 | mfu: 19.5% | epoch: 1 | remaining: 93s    
step 00276 (69.0%) | loss: 3.278453 | lrm: 0.62 | dt: 788ms | tok/sec: 665,214 | mfu: 19.5% | epoch: 1 | remaining: 92s    
step 00277 (69.3%) | loss: 3.279948 | lrm: 0.61 | dt: 790ms | tok/sec: 663,925 | mfu: 19.4% | epoch: 1 | remaining: 91s    
step 00278 (69.5%) | loss: 3.279073 | lrm: 0.61 | dt: 780ms | tok/sec: 672,305 | mfu: 19.7% | epoch: 1 | remaining: 91s    
step 00279 (69.8%) | loss: 3.276285 | lrm: 0.60 | dt: 791ms | tok/sec: 662,635 | mfu: 19.4% | epoch: 1 | remaining: 90s    
step 00280 (70.1%) | loss: 3.276761 | lrm: 0.60 | dt: 787ms | tok/sec: 665,841 | mfu: 19.5% | epoch: 1 | remaining: 89s    
step 00281 (70.3%) | loss: 3.279097 | lrm: 0.59 | dt: 778ms | tok/sec: 674,321 | mfu: 19.7% | epoch: 1 | remaining: 88s    
step 00282 (70.6%) | loss: 3.275948 | lrm: 0.59 | dt: 788ms | tok/sec: 665,671 | mfu: 19.5% | epoch: 1 | remaining: 87s    
step 00283 (70.9%) | loss: 3.275250 | lrm: 0.58 | dt: 803ms | tok/sec: 653,007 | mfu: 19.1% | epoch: 1 | remaining: 87s    
step 00284 (71.1%) | loss: 3.272848 | lrm: 0.58 | dt: 789ms | tok/sec: 664,243 | mfu: 19.4% | epoch: 1 | remaining: 86s    
step 00285 (71.4%) | loss: 3.272987 | lrm: 0.57 | dt: 783ms | tok/sec: 669,681 | mfu: 19.6% | epoch: 1 | remaining: 85s    
step 00286 (71.6%) | loss: 3.268124 | lrm: 0.57 | dt: 792ms | tok/sec: 662,087 | mfu: 19.4% | epoch: 1 | remaining: 84s    
step 00287 (71.9%) | loss: 3.265608 | lrm: 0.56 | dt: 791ms | tok/sec: 663,231 | mfu: 19.4% | epoch: 1 | remaining: 83s    
step 00288 (72.2%) | loss: 3.267852 | lrm: 0.56 | dt: 794ms | tok/sec: 660,471 | mfu: 19.3% | epoch: 1 | remaining: 83s    
step 00289 (72.4%) | loss: 3.264484 | lrm: 0.55 | dt: 795ms | tok/sec: 659,856 | mfu: 19.3% | epoch: 1 | remaining: 82s    
step 00290 (72.7%) | loss: 3.266508 | lrm: 0.55 | dt: 788ms | tok/sec: 665,037 | mfu: 19.5% | epoch: 1 | remaining: 81s    
step 00291 (73.0%) | loss: 3.257150 | lrm: 0.54 | dt: 788ms | tok/sec: 664,963 | mfu: 19.4% | epoch: 1 | remaining: 80s    
step 00292 (73.2%) | loss: 3.250199 | lrm: 0.54 | dt: 784ms | tok/sec: 668,963 | mfu: 19.6% | epoch: 1 | remaining: 80s    
step 00293 (73.5%) | loss: 3.249213 | lrm: 0.53 | dt: 783ms | tok/sec: 669,838 | mfu: 19.6% | epoch: 1 | remaining: 79s    
step 00294 (73.7%) | loss: 3.248492 | lrm: 0.53 | dt: 784ms | tok/sec: 668,829 | mfu: 19.6% | epoch: 1 | remaining: 78s    
step 00295 (74.0%) | loss: 3.248296 | lrm: 0.52 | dt: 788ms | tok/sec: 665,252 | mfu: 19.5% | epoch: 1 | remaining: 77s    
step 00296 (74.3%) | loss: 3.242335 | lrm: 0.51 | dt: 790ms | tok/sec: 663,684 | mfu: 19.4% | epoch: 1 | remaining: 76s    
step 00297 (74.5%) | loss: 3.242256 | lrm: 0.51 | dt: 790ms | tok/sec: 663,960 | mfu: 19.4% | epoch: 1 | remaining: 76s    
step 00298 (74.8%) | loss: 3.238965 | lrm: 0.50 | dt: 800ms | tok/sec: 655,584 | mfu: 19.2% | epoch: 1 | remaining: 75s    
step 00299 (75.1%) | loss: 3.238685 | lrm: 0.50 | dt: 781ms | tok/sec: 671,048 | mfu: 19.6% | epoch: 1 | remaining: 74s    
step 00300 (75.3%) | loss: 3.236014 | lrm: 0.49 | dt: 790ms | tok/sec: 663,250 | mfu: 19.4% | epoch: 1 | remaining: 73s    
step 00301 (75.6%) | loss: 3.232258 | lrm: 0.49 | dt: 780ms | tok/sec: 671,831 | mfu: 19.6% | epoch: 1 | remaining: 72s    
step 00302 (75.9%) | loss: 3.232967 | lrm: 0.48 | dt: 783ms | tok/sec: 669,550 | mfu: 19.6% | epoch: 1 | remaining: 72s    
step 00303 (76.1%) | loss: 3.230916 | lrm: 0.48 | dt: 791ms | tok/sec: 662,669 | mfu: 19.4% | epoch: 1 | remaining: 71s    
step 00304 (76.4%) | loss: 3.230235 | lrm: 0.47 | dt: 780ms | tok/sec: 672,027 | mfu: 19.7% | epoch: 1 | remaining: 70s    
step 00305 (76.6%) | loss: 3.226857 | lrm: 0.47 | dt: 784ms | tok/sec: 669,032 | mfu: 19.6% | epoch: 1 | remaining: 69s    
step 00306 (76.9%) | loss: 3.221943 | lrm: 0.46 | dt: 800ms | tok/sec: 655,294 | mfu: 19.2% | epoch: 1 | remaining: 69s    
