Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=3 binary=001010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2975ms | tok/sec: 176,238 | mfu: 5.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853443 | lrm: 1.00 | dt: 695ms | tok/sec: 754,799 | mfu: 25.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.462376 | lrm: 1.00 | dt: 695ms | tok/sec: 754,261 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.008212 | lrm: 1.00 | dt: 695ms | tok/sec: 754,289 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.605415 | lrm: 1.00 | dt: 696ms | tok/sec: 753,527 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.269105 | lrm: 1.00 | dt: 695ms | tok/sec: 754,193 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.016724 | lrm: 1.00 | dt: 696ms | tok/sec: 753,141 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.809651 | lrm: 1.00 | dt: 696ms | tok/sec: 752,954 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.633164 | lrm: 1.00 | dt: 697ms | tok/sec: 752,655 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.481647 | lrm: 1.00 | dt: 697ms | tok/sec: 751,970 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.356807 | lrm: 1.00 | dt: 697ms | tok/sec: 752,595 | mfu: 24.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.249899 | lrm: 1.00 | dt: 696ms | tok/sec: 752,880 | mfu: 24.9% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.156895 | lrm: 1.00 | dt: 697ms | tok/sec: 752,365 | mfu: 24.9% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.078398 | lrm: 1.00 | dt: 697ms | tok/sec: 752,298 | mfu: 24.9% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.003399 | lrm: 1.00 | dt: 698ms | tok/sec: 750,819 | mfu: 24.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.940331 | lrm: 1.00 | dt: 698ms | tok/sec: 751,403 | mfu: 24.8% | epoch: 1 | remaining: 297s    
step 00151 (33.2%) | loss: 3.681664 | lrm: 1.00 | dt: 720ms | tok/sec: 727,772 | mfu: 24.1% | epoch: 1 | remaining: 200s    
step 00152 (33.4%) | loss: 3.675629 | lrm: 1.00 | dt: 723ms | tok/sec: 725,306 | mfu: 24.0% | epoch: 1 | remaining: 199s    
step 00153 (33.7%) | loss: 3.676335 | lrm: 1.00 | dt: 739ms | tok/sec: 709,905 | mfu: 23.5% | epoch: 1 | remaining: 198s    
step 00154 (33.9%) | loss: 3.673797 | lrm: 1.00 | dt: 729ms | tok/sec: 719,251 | mfu: 23.8% | epoch: 1 | remaining: 197s    
step 00155 (34.2%) | loss: 3.666944 | lrm: 1.00 | dt: 725ms | tok/sec: 723,381 | mfu: 23.9% | epoch: 1 | remaining: 197s    
step 00156 (34.4%) | loss: 3.659828 | lrm: 1.00 | dt: 731ms | tok/sec: 716,821 | mfu: 23.7% | epoch: 1 | remaining: 196s    
step 00157 (34.7%) | loss: 3.653256 | lrm: 1.00 | dt: 734ms | tok/sec: 713,978 | mfu: 23.6% | epoch: 1 | remaining: 195s    
step 00158 (34.9%) | loss: 3.650146 | lrm: 1.00 | dt: 724ms | tok/sec: 723,936 | mfu: 23.9% | epoch: 1 | remaining: 195s    
step 00159 (35.1%) | loss: 3.642338 | lrm: 1.00 | dt: 722ms | tok/sec: 725,663 | mfu: 24.0% | epoch: 1 | remaining: 194s    
step 00160 (35.4%) | loss: 3.639746 | lrm: 1.00 | dt: 722ms | tok/sec: 725,911 | mfu: 24.0% | epoch: 1 | remaining: 193s    
step 00161 (35.6%) | loss: 3.635183 | lrm: 1.00 | dt: 728ms | tok/sec: 720,181 | mfu: 23.8% | epoch: 1 | remaining: 192s    
step 00162 (35.9%) | loss: 3.634411 | lrm: 1.00 | dt: 721ms | tok/sec: 727,301 | mfu: 24.0% | epoch: 1 | remaining: 192s    
step 00163 (36.1%) | loss: 3.627397 | lrm: 1.00 | dt: 723ms | tok/sec: 725,117 | mfu: 24.0% | epoch: 1 | remaining: 191s    
step 00164 (36.4%) | loss: 3.624764 | lrm: 1.00 | dt: 729ms | tok/sec: 718,743 | mfu: 23.8% | epoch: 1 | remaining: 190s    
step 00165 (36.6%) | loss: 3.621222 | lrm: 1.00 | dt: 734ms | tok/sec: 713,865 | mfu: 23.6% | epoch: 1 | remaining: 189s    
step 00166 (36.8%) | loss: 3.616628 | lrm: 1.00 | dt: 730ms | tok/sec: 717,776 | mfu: 23.7% | epoch: 1 | remaining: 189s    
step 00167 (37.1%) | loss: 3.612958 | lrm: 1.00 | dt: 728ms | tok/sec: 720,087 | mfu: 23.8% | epoch: 1 | remaining: 188s    
step 00168 (37.3%) | loss: 3.609014 | lrm: 1.00 | dt: 725ms | tok/sec: 723,205 | mfu: 23.9% | epoch: 1 | remaining: 187s    
step 00169 (37.6%) | loss: 3.602526 | lrm: 1.00 | dt: 721ms | tok/sec: 727,493 | mfu: 24.1% | epoch: 1 | remaining: 187s    
step 00170 (37.8%) | loss: 3.595511 | lrm: 1.00 | dt: 728ms | tok/sec: 720,330 | mfu: 23.8% | epoch: 1 | remaining: 186s    
step 00171 (38.1%) | loss: 3.594651 | lrm: 1.00 | dt: 728ms | tok/sec: 720,103 | mfu: 23.8% | epoch: 1 | remaining: 185s    
step 00172 (38.3%) | loss: 3.593502 | lrm: 1.00 | dt: 727ms | tok/sec: 720,794 | mfu: 23.8% | epoch: 1 | remaining: 184s    
step 00173 (38.5%) | loss: 3.589235 | lrm: 1.00 | dt: 716ms | tok/sec: 732,026 | mfu: 24.2% | epoch: 1 | remaining: 184s    
step 00174 (38.8%) | loss: 3.587547 | lrm: 1.00 | dt: 724ms | tok/sec: 723,694 | mfu: 23.9% | epoch: 1 | remaining: 183s    
step 00175 (39.0%) | loss: 3.583497 | lrm: 1.00 | dt: 725ms | tok/sec: 723,135 | mfu: 23.9% | epoch: 1 | remaining: 182s    
step 00176 (39.3%) | loss: 3.580276 | lrm: 1.00 | dt: 727ms | tok/sec: 720,892 | mfu: 23.8% | epoch: 1 | remaining: 181s    
step 00177 (39.5%) | loss: 3.577337 | lrm: 1.00 | dt: 735ms | tok/sec: 713,305 | mfu: 23.6% | epoch: 1 | remaining: 181s    
step 00178 (39.7%) | loss: 3.576835 | lrm: 1.00 | dt: 738ms | tok/sec: 709,996 | mfu: 23.5% | epoch: 1 | remaining: 180s    
step 00179 (40.0%) | loss: 3.573863 | lrm: 1.00 | dt: 728ms | tok/sec: 720,028 | mfu: 23.8% | epoch: 1 | remaining: 179s    
step 00180 (40.2%) | loss: 3.571043 | lrm: 1.00 | dt: 733ms | tok/sec: 714,787 | mfu: 23.6% | epoch: 1 | remaining: 179s    
step 00181 (40.5%) | loss: 3.565792 | lrm: 1.00 | dt: 727ms | tok/sec: 721,589 | mfu: 23.9% | epoch: 1 | remaining: 178s    
step 00182 (40.7%) | loss: 3.558052 | lrm: 1.00 | dt: 728ms | tok/sec: 719,950 | mfu: 23.8% | epoch: 1 | remaining: 177s    
step 00183 (41.0%) | loss: 3.550523 | lrm: 1.00 | dt: 732ms | tok/sec: 716,643 | mfu: 23.7% | epoch: 1 | remaining: 176s    
step 00184 (41.2%) | loss: 3.549991 | lrm: 1.00 | dt: 727ms | tok/sec: 721,194 | mfu: 23.8% | epoch: 1 | remaining: 176s    
step 00185 (41.5%) | loss: 3.546115 | lrm: 1.00 | dt: 718ms | tok/sec: 730,242 | mfu: 24.1% | epoch: 1 | remaining: 175s    
step 00186 (41.7%) | loss: 3.540412 | lrm: 1.00 | dt: 730ms | tok/sec: 717,820 | mfu: 23.7% | epoch: 1 | remaining: 174s    
step 00187 (41.9%) | loss: 3.538409 | lrm: 1.00 | dt: 729ms | tok/sec: 719,394 | mfu: 23.8% | epoch: 1 | remaining: 173s    
step 00188 (42.2%) | loss: 3.538307 | lrm: 1.00 | dt: 729ms | tok/sec: 718,876 | mfu: 23.8% | epoch: 1 | remaining: 173s    
step 00189 (42.4%) | loss: 3.535518 | lrm: 1.00 | dt: 732ms | tok/sec: 715,946 | mfu: 23.7% | epoch: 1 | remaining: 172s    
step 00190 (42.7%) | loss: 3.533432 | lrm: 1.00 | dt: 717ms | tok/sec: 731,361 | mfu: 24.2% | epoch: 1 | remaining: 171s    
step 00191 (42.9%) | loss: 3.532175 | lrm: 1.00 | dt: 723ms | tok/sec: 725,483 | mfu: 24.0% | epoch: 1 | remaining: 171s    
step 00192 (43.1%) | loss: 3.525126 | lrm: 1.00 | dt: 718ms | tok/sec: 730,460 | mfu: 24.2% | epoch: 1 | remaining: 170s    
step 00193 (43.4%) | loss: 3.520576 | lrm: 1.00 | dt: 721ms | tok/sec: 727,351 | mfu: 24.0% | epoch: 1 | remaining: 169s    
step 00194 (43.6%) | loss: 3.521474 | lrm: 1.00 | dt: 721ms | tok/sec: 726,853 | mfu: 24.0% | epoch: 1 | remaining: 168s    
step 00195 (43.9%) | loss: 3.518520 | lrm: 1.00 | dt: 732ms | tok/sec: 715,862 | mfu: 23.7% | epoch: 1 | remaining: 168s    
step 00196 (44.1%) | loss: 3.516941 | lrm: 1.00 | dt: 732ms | tok/sec: 716,338 | mfu: 23.7% | epoch: 1 | remaining: 167s    
step 00197 (44.4%) | loss: 3.517841 | lrm: 1.00 | dt: 722ms | tok/sec: 726,072 | mfu: 24.0% | epoch: 1 | remaining: 166s    
step 00198 (44.6%) | loss: 3.512651 | lrm: 1.00 | dt: 733ms | tok/sec: 715,370 | mfu: 23.7% | epoch: 1 | remaining: 165s    
step 00199 (44.8%) | loss: 3.508394 | lrm: 1.00 | dt: 736ms | tok/sec: 712,309 | mfu: 23.6% | epoch: 1 | remaining: 165s    
step 00200 (45.1%) | loss: 3.506876 | lrm: 1.00 | dt: 729ms | tok/sec: 718,878 | mfu: 23.8% | epoch: 1 | remaining: 164s    
step 00201 (45.3%) | loss: 3.504430 | lrm: 1.00 | dt: 725ms | tok/sec: 723,262 | mfu: 23.9% | epoch: 1 | remaining: 163s    
step 00202 (45.6%) | loss: 3.501251 | lrm: 1.00 | dt: 723ms | tok/sec: 725,626 | mfu: 24.0% | epoch: 1 | remaining: 163s    
step 00203 (45.8%) | loss: 3.498281 | lrm: 1.00 | dt: 733ms | tok/sec: 715,183 | mfu: 23.6% | epoch: 1 | remaining: 162s    
step 00204 (46.1%) | loss: 3.495710 | lrm: 1.00 | dt: 730ms | tok/sec: 717,922 | mfu: 23.7% | epoch: 1 | remaining: 161s    
step 00205 (46.3%) | loss: 3.494792 | lrm: 1.00 | dt: 729ms | tok/sec: 719,329 | mfu: 23.8% | epoch: 1 | remaining: 160s    
step 00206 (46.5%) | loss: 3.490825 | lrm: 1.00 | dt: 729ms | tok/sec: 719,427 | mfu: 23.8% | epoch: 1 | remaining: 160s    
step 00207 (46.8%) | loss: 3.487953 | lrm: 1.00 | dt: 732ms | tok/sec: 716,414 | mfu: 23.7% | epoch: 1 | remaining: 159s    
step 00208 (47.0%) | loss: 3.486835 | lrm: 1.00 | dt: 726ms | tok/sec: 722,411 | mfu: 23.9% | epoch: 1 | remaining: 158s    
step 00209 (47.3%) | loss: 3.487495 | lrm: 1.00 | dt: 727ms | tok/sec: 721,293 | mfu: 23.8% | epoch: 1 | remaining: 157s    
step 00210 (47.5%) | loss: 3.484236 | lrm: 1.00 | dt: 721ms | tok/sec: 727,266 | mfu: 24.0% | epoch: 1 | remaining: 157s    
step 00211 (47.8%) | loss: 3.484374 | lrm: 1.00 | dt: 725ms | tok/sec: 722,797 | mfu: 23.9% | epoch: 1 | remaining: 156s    
step 00212 (48.0%) | loss: 3.481419 | lrm: 1.00 | dt: 731ms | tok/sec: 717,139 | mfu: 23.7% | epoch: 1 | remaining: 155s    
step 00213 (48.2%) | loss: 3.475333 | lrm: 1.00 | dt: 735ms | tok/sec: 713,285 | mfu: 23.6% | epoch: 1 | remaining: 155s    
step 00214 (48.5%) | loss: 3.476466 | lrm: 1.00 | dt: 734ms | tok/sec: 714,030 | mfu: 23.6% | epoch: 1 | remaining: 154s    
step 00215 (48.7%) | loss: 3.470420 | lrm: 1.00 | dt: 732ms | tok/sec: 716,199 | mfu: 23.7% | epoch: 1 | remaining: 153s    
step 00216 (49.0%) | loss: 3.471882 | lrm: 1.00 | dt: 734ms | tok/sec: 713,939 | mfu: 23.6% | epoch: 1 | remaining: 152s    
step 00217 (49.2%) | loss: 3.468095 | lrm: 1.00 | dt: 725ms | tok/sec: 723,394 | mfu: 23.9% | epoch: 1 | remaining: 152s    
step 00218 (49.5%) | loss: 3.466429 | lrm: 1.00 | dt: 725ms | tok/sec: 723,600 | mfu: 23.9% | epoch: 1 | remaining: 151s    
step 00219 (49.7%) | loss: 3.464570 | lrm: 1.00 | dt: 731ms | tok/sec: 717,676 | mfu: 23.7% | epoch: 1 | remaining: 150s    
step 00220 (49.9%) | loss: 3.464224 | lrm: 1.00 | dt: 728ms | tok/sec: 720,617 | mfu: 23.8% | epoch: 1 | remaining: 149s    
step 00221 (50.2%) | loss: 3.453294 | lrm: 1.00 | dt: 732ms | tok/sec: 716,272 | mfu: 23.7% | epoch: 1 | remaining: 149s    
step 00222 (50.4%) | loss: 3.449891 | lrm: 0.99 | dt: 731ms | tok/sec: 717,092 | mfu: 23.7% | epoch: 1 | remaining: 148s    
step 00223 (50.7%) | loss: 3.449732 | lrm: 0.99 | dt: 729ms | tok/sec: 719,312 | mfu: 23.8% | epoch: 1 | remaining: 147s    
step 00224 (50.9%) | loss: 3.450314 | lrm: 0.98 | dt: 730ms | tok/sec: 718,427 | mfu: 23.8% | epoch: 1 | remaining: 147s    
step 00225 (51.2%) | loss: 3.453230 | lrm: 0.98 | dt: 730ms | tok/sec: 718,210 | mfu: 23.7% | epoch: 1 | remaining: 146s    
step 00226 (51.4%) | loss: 3.449759 | lrm: 0.97 | dt: 720ms | tok/sec: 728,346 | mfu: 24.1% | epoch: 1 | remaining: 145s    
step 00227 (51.6%) | loss: 3.451600 | lrm: 0.97 | dt: 723ms | tok/sec: 724,767 | mfu: 24.0% | epoch: 1 | remaining: 144s    
step 00228 (51.9%) | loss: 3.450727 | lrm: 0.96 | dt: 724ms | tok/sec: 723,712 | mfu: 23.9% | epoch: 1 | remaining: 144s    
step 00229 (52.1%) | loss: 3.450280 | lrm: 0.96 | dt: 732ms | tok/sec: 716,643 | mfu: 23.7% | epoch: 1 | remaining: 143s    
step 00230 (52.4%) | loss: 3.452031 | lrm: 0.95 | dt: 722ms | tok/sec: 726,184 | mfu: 24.0% | epoch: 1 | remaining: 142s    
step 00231 (52.6%) | loss: 3.445651 | lrm: 0.95 | dt: 734ms | tok/sec: 714,027 | mfu: 23.6% | epoch: 1 | remaining: 141s    
step 00232 (52.9%) | loss: 3.442848 | lrm: 0.94 | dt: 731ms | tok/sec: 717,371 | mfu: 23.7% | epoch: 1 | remaining: 141s    
step 00233 (53.1%) | loss: 3.445174 | lrm: 0.94 | dt: 724ms | tok/sec: 723,954 | mfu: 23.9% | epoch: 1 | remaining: 140s    
step 00234 (53.3%) | loss: 3.443219 | lrm: 0.93 | dt: 728ms | tok/sec: 719,835 | mfu: 23.8% | epoch: 1 | remaining: 139s    
step 00235 (53.6%) | loss: 3.438866 | lrm: 0.93 | dt: 735ms | tok/sec: 713,140 | mfu: 23.6% | epoch: 1 | remaining: 139s    
step 00236 (53.8%) | loss: 3.442514 | lrm: 0.92 | dt: 728ms | tok/sec: 719,769 | mfu: 23.8% | epoch: 1 | remaining: 138s    
step 00237 (54.1%) | loss: 3.441104 | lrm: 0.92 | dt: 729ms | tok/sec: 719,123 | mfu: 23.8% | epoch: 1 | remaining: 137s    
step 00238 (54.3%) | loss: 3.441776 | lrm: 0.91 | dt: 728ms | tok/sec: 720,551 | mfu: 23.8% | epoch: 1 | remaining: 136s    
step 00239 (54.6%) | loss: 3.434646 | lrm: 0.91 | dt: 736ms | tok/sec: 712,816 | mfu: 23.6% | epoch: 1 | remaining: 136s    
step 00240 (54.8%) | loss: 3.424731 | lrm: 0.90 | dt: 728ms | tok/sec: 720,603 | mfu: 23.8% | epoch: 1 | remaining: 135s    
step 00241 (55.0%) | loss: 3.420048 | lrm: 0.90 | dt: 724ms | tok/sec: 723,980 | mfu: 23.9% | epoch: 1 | remaining: 134s    
step 00242 (55.3%) | loss: 3.420706 | lrm: 0.89 | dt: 731ms | tok/sec: 716,832 | mfu: 23.7% | epoch: 1 | remaining: 133s    
step 00243 (55.5%) | loss: 3.422183 | lrm: 0.89 | dt: 730ms | tok/sec: 718,342 | mfu: 23.8% | epoch: 1 | remaining: 133s    
step 00244 (55.8%) | loss: 3.421996 | lrm: 0.88 | dt: 726ms | tok/sec: 722,110 | mfu: 23.9% | epoch: 1 | remaining: 132s    
step 00245 (56.0%) | loss: 3.415938 | lrm: 0.88 | dt: 727ms | tok/sec: 720,672 | mfu: 23.8% | epoch: 1 | remaining: 131s    
step 00246 (56.3%) | loss: 3.416687 | lrm: 0.87 | dt: 718ms | tok/sec: 730,314 | mfu: 24.1% | epoch: 1 | remaining: 131s    
step 00247 (56.5%) | loss: 3.412287 | lrm: 0.87 | dt: 720ms | tok/sec: 728,681 | mfu: 24.1% | epoch: 1 | remaining: 130s    
step 00248 (56.7%) | loss: 3.412479 | lrm: 0.87 | dt: 734ms | tok/sec: 713,901 | mfu: 23.6% | epoch: 1 | remaining: 129s    
step 00249 (57.0%) | loss: 3.404823 | lrm: 0.86 | dt: 739ms | tok/sec: 709,621 | mfu: 23.5% | epoch: 1 | remaining: 128s    
step 00250 (57.2%) | loss: 3.401224 | lrm: 0.86 | dt: 734ms | tok/sec: 713,876 | mfu: 23.6% | epoch: 1 | remaining: 128s    
step 00251 (57.5%) | loss: 3.398243 | lrm: 0.85 | dt: 733ms | tok/sec: 714,951 | mfu: 23.6% | epoch: 1 | remaining: 127s    
step 00252 (57.7%) | loss: 3.395710 | lrm: 0.85 | dt: 725ms | tok/sec: 722,774 | mfu: 23.9% | epoch: 1 | remaining: 126s    
step 00253 (58.0%) | loss: 3.385453 | lrm: 0.84 | dt: 715ms | tok/sec: 733,497 | mfu: 24.3% | epoch: 1 | remaining: 125s    
step 00254 (58.2%) | loss: 3.381509 | lrm: 0.84 | dt: 720ms | tok/sec: 728,646 | mfu: 24.1% | epoch: 1 | remaining: 125s    
step 00255 (58.4%) | loss: 3.379730 | lrm: 0.83 | dt: 722ms | tok/sec: 726,567 | mfu: 24.0% | epoch: 1 | remaining: 124s    
step 00256 (58.7%) | loss: 3.375455 | lrm: 0.83 | dt: 726ms | tok/sec: 722,650 | mfu: 23.9% | epoch: 1 | remaining: 123s    
step 00257 (58.9%) | loss: 3.373866 | lrm: 0.82 | dt: 733ms | tok/sec: 714,812 | mfu: 23.6% | epoch: 1 | remaining: 123s    
step 00258 (59.2%) | loss: 3.374721 | lrm: 0.82 | dt: 726ms | tok/sec: 722,045 | mfu: 23.9% | epoch: 1 | remaining: 122s    
step 00259 (59.4%) | loss: 3.374495 | lrm: 0.81 | dt: 733ms | tok/sec: 715,750 | mfu: 23.7% | epoch: 1 | remaining: 121s    
step 00260 (59.6%) | loss: 3.372668 | lrm: 0.81 | dt: 725ms | tok/sec: 723,564 | mfu: 23.9% | epoch: 1 | remaining: 120s    
step 00261 (59.9%) | loss: 3.373445 | lrm: 0.80 | dt: 734ms | tok/sec: 713,840 | mfu: 23.6% | epoch: 1 | remaining: 120s    
step 00262 (60.1%) | loss: 3.368910 | lrm: 0.80 | dt: 736ms | tok/sec: 711,904 | mfu: 23.5% | epoch: 1 | remaining: 119s    
step 00263 (60.4%) | loss: 3.364842 | lrm: 0.79 | dt: 730ms | tok/sec: 718,102 | mfu: 23.7% | epoch: 1 | remaining: 118s    
step 00264 (60.6%) | loss: 3.362324 | lrm: 0.79 | dt: 732ms | tok/sec: 715,945 | mfu: 23.7% | epoch: 1 | remaining: 117s    
step 00265 (60.9%) | loss: 3.361001 | lrm: 0.78 | dt: 734ms | tok/sec: 714,615 | mfu: 23.6% | epoch: 1 | remaining: 117s    
step 00266 (61.1%) | loss: 3.357330 | lrm: 0.78 | dt: 725ms | tok/sec: 723,279 | mfu: 23.9% | epoch: 1 | remaining: 116s    
step 00267 (61.4%) | loss: 3.351387 | lrm: 0.77 | dt: 724ms | tok/sec: 724,179 | mfu: 23.9% | epoch: 1 | remaining: 115s    
step 00268 (61.6%) | loss: 3.352658 | lrm: 0.77 | dt: 732ms | tok/sec: 716,174 | mfu: 23.7% | epoch: 1 | remaining: 114s    
step 00269 (61.8%) | loss: 3.352444 | lrm: 0.76 | dt: 730ms | tok/sec: 718,353 | mfu: 23.8% | epoch: 1 | remaining: 114s    
step 00270 (62.1%) | loss: 3.347442 | lrm: 0.76 | dt: 728ms | tok/sec: 720,189 | mfu: 23.8% | epoch: 1 | remaining: 113s    
step 00271 (62.3%) | loss: 3.347717 | lrm: 0.75 | dt: 722ms | tok/sec: 726,552 | mfu: 24.0% | epoch: 1 | remaining: 112s    
step 00272 (62.6%) | loss: 3.345772 | lrm: 0.75 | dt: 729ms | tok/sec: 718,996 | mfu: 23.8% | epoch: 1 | remaining: 112s    
step 00273 (62.8%) | loss: 3.344091 | lrm: 0.74 | dt: 730ms | tok/sec: 717,858 | mfu: 23.7% | epoch: 1 | remaining: 111s    
step 00274 (63.1%) | loss: 3.344017 | lrm: 0.74 | dt: 734ms | tok/sec: 714,632 | mfu: 23.6% | epoch: 1 | remaining: 110s    
step 00275 (63.3%) | loss: 3.341396 | lrm: 0.73 | dt: 719ms | tok/sec: 729,323 | mfu: 24.1% | epoch: 1 | remaining: 109s    
step 00276 (63.5%) | loss: 3.338223 | lrm: 0.73 | dt: 722ms | tok/sec: 726,078 | mfu: 24.0% | epoch: 1 | remaining: 109s    
step 00277 (63.8%) | loss: 3.339411 | lrm: 0.72 | dt: 727ms | tok/sec: 720,883 | mfu: 23.8% | epoch: 1 | remaining: 108s    
step 00278 (64.0%) | loss: 3.338187 | lrm: 0.72 | dt: 734ms | tok/sec: 714,158 | mfu: 23.6% | epoch: 1 | remaining: 107s    
step 00279 (64.3%) | loss: 3.335267 | lrm: 0.71 | dt: 730ms | tok/sec: 718,365 | mfu: 23.8% | epoch: 1 | remaining: 106s    
step 00280 (64.5%) | loss: 3.335329 | lrm: 0.71 | dt: 731ms | tok/sec: 717,569 | mfu: 23.7% | epoch: 1 | remaining: 106s    
step 00281 (64.8%) | loss: 3.337789 | lrm: 0.70 | dt: 736ms | tok/sec: 712,709 | mfu: 23.6% | epoch: 1 | remaining: 105s    
step 00282 (65.0%) | loss: 3.334535 | lrm: 0.70 | dt: 724ms | tok/sec: 723,822 | mfu: 23.9% | epoch: 1 | remaining: 104s    
step 00283 (65.2%) | loss: 3.333941 | lrm: 0.70 | dt: 724ms | tok/sec: 723,852 | mfu: 23.9% | epoch: 1 | remaining: 104s    
step 00284 (65.5%) | loss: 3.331225 | lrm: 0.69 | dt: 735ms | tok/sec: 713,656 | mfu: 23.6% | epoch: 1 | remaining: 103s    
step 00285 (65.7%) | loss: 3.331613 | lrm: 0.69 | dt: 735ms | tok/sec: 712,951 | mfu: 23.6% | epoch: 1 | remaining: 102s    
step 00286 (66.0%) | loss: 3.326923 | lrm: 0.68 | dt: 728ms | tok/sec: 720,600 | mfu: 23.8% | epoch: 1 | remaining: 101s    
step 00287 (66.2%) | loss: 3.324505 | lrm: 0.68 | dt: 734ms | tok/sec: 714,773 | mfu: 23.6% | epoch: 1 | remaining: 101s    
step 00288 (66.5%) | loss: 3.326753 | lrm: 0.67 | dt: 736ms | tok/sec: 712,825 | mfu: 23.6% | epoch: 1 | remaining: 100s    
step 00289 (66.7%) | loss: 3.323218 | lrm: 0.67 | dt: 723ms | tok/sec: 725,563 | mfu: 24.0% | epoch: 1 | remaining: 99s    
step 00290 (66.9%) | loss: 3.324864 | lrm: 0.66 | dt: 725ms | tok/sec: 723,223 | mfu: 23.9% | epoch: 1 | remaining: 98s    
step 00291 (67.2%) | loss: 3.315924 | lrm: 0.66 | dt: 727ms | tok/sec: 721,511 | mfu: 23.9% | epoch: 1 | remaining: 98s    
step 00292 (67.4%) | loss: 3.308635 | lrm: 0.65 | dt: 727ms | tok/sec: 721,107 | mfu: 23.8% | epoch: 1 | remaining: 97s    
step 00293 (67.7%) | loss: 3.308044 | lrm: 0.65 | dt: 727ms | tok/sec: 721,436 | mfu: 23.9% | epoch: 1 | remaining: 96s    
step 00294 (67.9%) | loss: 3.306953 | lrm: 0.64 | dt: 726ms | tok/sec: 721,851 | mfu: 23.9% | epoch: 1 | remaining: 96s    
step 00295 (68.2%) | loss: 3.306732 | lrm: 0.64 | dt: 726ms | tok/sec: 722,214 | mfu: 23.9% | epoch: 1 | remaining: 95s    
step 00296 (68.4%) | loss: 3.300650 | lrm: 0.63 | dt: 728ms | tok/sec: 720,543 | mfu: 23.8% | epoch: 1 | remaining: 94s    
step 00297 (68.6%) | loss: 3.300351 | lrm: 0.63 | dt: 725ms | tok/sec: 723,239 | mfu: 23.9% | epoch: 1 | remaining: 93s    
step 00298 (68.9%) | loss: 3.296938 | lrm: 0.62 | dt: 729ms | tok/sec: 719,616 | mfu: 23.8% | epoch: 1 | remaining: 93s    
step 00299 (69.1%) | loss: 3.296059 | lrm: 0.62 | dt: 732ms | tok/sec: 715,943 | mfu: 23.7% | epoch: 1 | remaining: 92s    
step 00300 (69.4%) | loss: 3.293240 | lrm: 0.61 | dt: 727ms | tok/sec: 721,525 | mfu: 23.9% | epoch: 1 | remaining: 91s    
step 00301 (69.6%) | loss: 3.289536 | lrm: 0.61 | dt: 728ms | tok/sec: 720,491 | mfu: 23.8% | epoch: 1 | remaining: 90s    
step 00302 (69.8%) | loss: 3.290073 | lrm: 0.60 | dt: 730ms | tok/sec: 717,859 | mfu: 23.7% | epoch: 1 | remaining: 90s    
step 00303 (70.1%) | loss: 3.288019 | lrm: 0.60 | dt: 733ms | tok/sec: 715,701 | mfu: 23.7% | epoch: 1 | remaining: 89s    
step 00304 (70.3%) | loss: 3.287365 | lrm: 0.59 | dt: 725ms | tok/sec: 723,119 | mfu: 23.9% | epoch: 1 | remaining: 88s    
step 00305 (70.6%) | loss: 3.284096 | lrm: 0.59 | dt: 735ms | tok/sec: 713,397 | mfu: 23.6% | epoch: 1 | remaining: 88s    
step 00306 (70.8%) | loss: 3.279570 | lrm: 0.58 | dt: 738ms | tok/sec: 710,629 | mfu: 23.5% | epoch: 1 | remaining: 87s    
