Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=58 binary=110010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2955ms | tok/sec: 177,429 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185896 | lrm: 1.00 | dt: 638ms | tok/sec: 821,873 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158705 | lrm: 1.00 | dt: 638ms | tok/sec: 821,638 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844320 | lrm: 1.00 | dt: 638ms | tok/sec: 821,650 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.534235 | lrm: 1.00 | dt: 638ms | tok/sec: 821,556 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.202665 | lrm: 1.00 | dt: 638ms | tok/sec: 821,262 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.911681 | lrm: 1.00 | dt: 639ms | tok/sec: 821,039 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.660818 | lrm: 1.00 | dt: 639ms | tok/sec: 820,311 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.435754 | lrm: 1.00 | dt: 639ms | tok/sec: 820,730 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.223313 | lrm: 1.00 | dt: 639ms | tok/sec: 820,741 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.034662 | lrm: 1.00 | dt: 639ms | tok/sec: 820,520 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.867026 | lrm: 1.00 | dt: 639ms | tok/sec: 820,467 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.717503 | lrm: 1.00 | dt: 639ms | tok/sec: 820,397 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.583065 | lrm: 1.00 | dt: 639ms | tok/sec: 820,351 | mfu: 19.8% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.468255 | lrm: 1.00 | dt: 639ms | tok/sec: 820,456 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.362992 | lrm: 1.00 | dt: 639ms | tok/sec: 820,085 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00151 (30.0%) | loss: 3.874255 | lrm: 1.00 | dt: 653ms | tok/sec: 802,284 | mfu: 19.4% | epoch: 1 | remaining: 209s    
step 00152 (30.2%) | loss: 3.866781 | lrm: 1.00 | dt: 648ms | tok/sec: 808,691 | mfu: 19.5% | epoch: 1 | remaining: 209s    
step 00153 (30.4%) | loss: 3.864164 | lrm: 1.00 | dt: 652ms | tok/sec: 803,988 | mfu: 19.4% | epoch: 1 | remaining: 208s    
step 00154 (30.6%) | loss: 3.858586 | lrm: 1.00 | dt: 648ms | tok/sec: 809,555 | mfu: 19.6% | epoch: 1 | remaining: 207s    
step 00155 (30.8%) | loss: 3.849735 | lrm: 1.00 | dt: 648ms | tok/sec: 809,655 | mfu: 19.6% | epoch: 1 | remaining: 207s    
step 00156 (31.1%) | loss: 3.839387 | lrm: 1.00 | dt: 647ms | tok/sec: 810,474 | mfu: 19.6% | epoch: 1 | remaining: 206s    
step 00157 (31.3%) | loss: 3.831267 | lrm: 1.00 | dt: 651ms | tok/sec: 805,961 | mfu: 19.5% | epoch: 1 | remaining: 206s    
step 00158 (31.5%) | loss: 3.827100 | lrm: 1.00 | dt: 655ms | tok/sec: 799,846 | mfu: 19.3% | epoch: 1 | remaining: 205s    
step 00159 (31.7%) | loss: 3.819286 | lrm: 1.00 | dt: 648ms | tok/sec: 809,702 | mfu: 19.6% | epoch: 1 | remaining: 204s    
step 00160 (31.9%) | loss: 3.813682 | lrm: 1.00 | dt: 653ms | tok/sec: 802,313 | mfu: 19.4% | epoch: 1 | remaining: 204s    
step 00161 (32.1%) | loss: 3.807322 | lrm: 1.00 | dt: 646ms | tok/sec: 811,029 | mfu: 19.6% | epoch: 1 | remaining: 203s    
step 00162 (32.4%) | loss: 3.805009 | lrm: 1.00 | dt: 656ms | tok/sec: 799,368 | mfu: 19.3% | epoch: 1 | remaining: 202s    
step 00163 (32.6%) | loss: 3.795772 | lrm: 1.00 | dt: 655ms | tok/sec: 800,054 | mfu: 19.3% | epoch: 1 | remaining: 202s    
step 00164 (32.8%) | loss: 3.791581 | lrm: 1.00 | dt: 649ms | tok/sec: 808,004 | mfu: 19.5% | epoch: 1 | remaining: 201s    
step 00165 (33.0%) | loss: 3.785537 | lrm: 1.00 | dt: 656ms | tok/sec: 799,111 | mfu: 19.3% | epoch: 1 | remaining: 200s    
step 00166 (33.2%) | loss: 3.778308 | lrm: 1.00 | dt: 655ms | tok/sec: 800,363 | mfu: 19.3% | epoch: 1 | remaining: 200s    
step 00167 (33.5%) | loss: 3.773200 | lrm: 1.00 | dt: 648ms | tok/sec: 809,418 | mfu: 19.6% | epoch: 1 | remaining: 199s    
step 00168 (33.7%) | loss: 3.768293 | lrm: 1.00 | dt: 658ms | tok/sec: 796,402 | mfu: 19.2% | epoch: 1 | remaining: 198s    
step 00169 (33.9%) | loss: 3.761718 | lrm: 1.00 | dt: 647ms | tok/sec: 810,032 | mfu: 19.6% | epoch: 1 | remaining: 198s    
step 00170 (34.1%) | loss: 3.752944 | lrm: 1.00 | dt: 646ms | tok/sec: 811,859 | mfu: 19.6% | epoch: 1 | remaining: 197s    
step 00171 (34.3%) | loss: 3.750400 | lrm: 1.00 | dt: 656ms | tok/sec: 799,653 | mfu: 19.3% | epoch: 1 | remaining: 196s    
step 00172 (34.5%) | loss: 3.749743 | lrm: 1.00 | dt: 648ms | tok/sec: 808,927 | mfu: 19.5% | epoch: 1 | remaining: 196s    
step 00173 (34.8%) | loss: 3.744196 | lrm: 1.00 | dt: 647ms | tok/sec: 810,500 | mfu: 19.6% | epoch: 1 | remaining: 195s    
step 00174 (35.0%) | loss: 3.739997 | lrm: 1.00 | dt: 650ms | tok/sec: 806,333 | mfu: 19.5% | epoch: 1 | remaining: 194s    
step 00175 (35.2%) | loss: 3.733587 | lrm: 1.00 | dt: 647ms | tok/sec: 810,626 | mfu: 19.6% | epoch: 1 | remaining: 194s    
step 00176 (35.4%) | loss: 3.729016 | lrm: 1.00 | dt: 652ms | tok/sec: 803,934 | mfu: 19.4% | epoch: 1 | remaining: 193s    
step 00177 (35.6%) | loss: 3.724394 | lrm: 1.00 | dt: 649ms | tok/sec: 807,410 | mfu: 19.5% | epoch: 1 | remaining: 192s    
step 00178 (35.8%) | loss: 3.721381 | lrm: 1.00 | dt: 652ms | tok/sec: 803,782 | mfu: 19.4% | epoch: 1 | remaining: 192s    
step 00179 (36.1%) | loss: 3.716363 | lrm: 1.00 | dt: 651ms | tok/sec: 805,513 | mfu: 19.5% | epoch: 1 | remaining: 191s    
step 00180 (36.3%) | loss: 3.711863 | lrm: 1.00 | dt: 650ms | tok/sec: 806,716 | mfu: 19.5% | epoch: 1 | remaining: 191s    
step 00181 (36.5%) | loss: 3.704534 | lrm: 1.00 | dt: 657ms | tok/sec: 797,660 | mfu: 19.3% | epoch: 1 | remaining: 190s    
step 00182 (36.7%) | loss: 3.696529 | lrm: 1.00 | dt: 658ms | tok/sec: 796,792 | mfu: 19.3% | epoch: 1 | remaining: 189s    
step 00183 (36.9%) | loss: 3.688584 | lrm: 1.00 | dt: 654ms | tok/sec: 801,352 | mfu: 19.4% | epoch: 1 | remaining: 189s    
step 00184 (37.1%) | loss: 3.679161 | lrm: 1.00 | dt: 651ms | tok/sec: 805,105 | mfu: 19.5% | epoch: 1 | remaining: 188s    
step 00185 (37.4%) | loss: 3.673129 | lrm: 1.00 | dt: 649ms | tok/sec: 807,790 | mfu: 19.5% | epoch: 1 | remaining: 187s    
step 00186 (37.6%) | loss: 3.665882 | lrm: 1.00 | dt: 650ms | tok/sec: 806,678 | mfu: 19.5% | epoch: 1 | remaining: 187s    
step 00187 (37.8%) | loss: 3.660814 | lrm: 1.00 | dt: 650ms | tok/sec: 806,154 | mfu: 19.5% | epoch: 1 | remaining: 186s    
step 00188 (38.0%) | loss: 3.658397 | lrm: 1.00 | dt: 649ms | tok/sec: 807,449 | mfu: 19.5% | epoch: 1 | remaining: 185s    
step 00189 (38.2%) | loss: 3.654285 | lrm: 1.00 | dt: 651ms | tok/sec: 805,737 | mfu: 19.5% | epoch: 1 | remaining: 185s    
step 00190 (38.4%) | loss: 3.652251 | lrm: 1.00 | dt: 647ms | tok/sec: 810,505 | mfu: 19.6% | epoch: 1 | remaining: 184s    
step 00191 (38.7%) | loss: 3.650828 | lrm: 1.00 | dt: 653ms | tok/sec: 802,889 | mfu: 19.4% | epoch: 1 | remaining: 183s    
step 00192 (38.9%) | loss: 3.643019 | lrm: 1.00 | dt: 649ms | tok/sec: 808,324 | mfu: 19.5% | epoch: 1 | remaining: 183s    
step 00193 (39.1%) | loss: 3.637220 | lrm: 1.00 | dt: 655ms | tok/sec: 800,971 | mfu: 19.4% | epoch: 1 | remaining: 182s    
step 00194 (39.3%) | loss: 3.636651 | lrm: 1.00 | dt: 653ms | tok/sec: 802,402 | mfu: 19.4% | epoch: 1 | remaining: 181s    
step 00195 (39.5%) | loss: 3.633177 | lrm: 1.00 | dt: 650ms | tok/sec: 806,142 | mfu: 19.5% | epoch: 1 | remaining: 181s    
step 00196 (39.7%) | loss: 3.631712 | lrm: 1.00 | dt: 653ms | tok/sec: 803,407 | mfu: 19.4% | epoch: 1 | remaining: 180s    
step 00197 (40.0%) | loss: 3.630911 | lrm: 1.00 | dt: 647ms | tok/sec: 809,881 | mfu: 19.6% | epoch: 1 | remaining: 179s    
step 00198 (40.2%) | loss: 3.624821 | lrm: 1.00 | dt: 656ms | tok/sec: 799,480 | mfu: 19.3% | epoch: 1 | remaining: 179s    
step 00199 (40.4%) | loss: 3.620290 | lrm: 1.00 | dt: 649ms | tok/sec: 807,500 | mfu: 19.5% | epoch: 1 | remaining: 178s    
step 00200 (40.6%) | loss: 3.620191 | lrm: 1.00 | dt: 650ms | tok/sec: 806,600 | mfu: 19.5% | epoch: 1 | remaining: 178s    
step 00201 (40.8%) | loss: 3.618491 | lrm: 1.00 | dt: 645ms | tok/sec: 812,572 | mfu: 19.6% | epoch: 1 | remaining: 177s    
step 00202 (41.0%) | loss: 3.614202 | lrm: 1.00 | dt: 646ms | tok/sec: 812,047 | mfu: 19.6% | epoch: 1 | remaining: 176s    
step 00203 (41.3%) | loss: 3.611128 | lrm: 1.00 | dt: 649ms | tok/sec: 807,218 | mfu: 19.5% | epoch: 1 | remaining: 176s    
step 00204 (41.5%) | loss: 3.607769 | lrm: 1.00 | dt: 657ms | tok/sec: 797,513 | mfu: 19.3% | epoch: 1 | remaining: 175s    
step 00205 (41.7%) | loss: 3.605575 | lrm: 1.00 | dt: 656ms | tok/sec: 799,066 | mfu: 19.3% | epoch: 1 | remaining: 174s    
step 00206 (41.9%) | loss: 3.600499 | lrm: 1.00 | dt: 651ms | tok/sec: 804,760 | mfu: 19.4% | epoch: 1 | remaining: 174s    
step 00207 (42.1%) | loss: 3.596750 | lrm: 1.00 | dt: 651ms | tok/sec: 805,271 | mfu: 19.5% | epoch: 1 | remaining: 173s    
step 00208 (42.4%) | loss: 3.593270 | lrm: 1.00 | dt: 649ms | tok/sec: 807,900 | mfu: 19.5% | epoch: 1 | remaining: 172s    
step 00209 (42.6%) | loss: 3.592559 | lrm: 1.00 | dt: 651ms | tok/sec: 805,288 | mfu: 19.5% | epoch: 1 | remaining: 172s    
step 00210 (42.8%) | loss: 3.588403 | lrm: 1.00 | dt: 651ms | tok/sec: 805,126 | mfu: 19.5% | epoch: 1 | remaining: 171s    
step 00211 (43.0%) | loss: 3.588985 | lrm: 1.00 | dt: 653ms | tok/sec: 802,647 | mfu: 19.4% | epoch: 1 | remaining: 170s    
step 00212 (43.2%) | loss: 3.586970 | lrm: 1.00 | dt: 657ms | tok/sec: 797,463 | mfu: 19.3% | epoch: 1 | remaining: 170s    
step 00213 (43.4%) | loss: 3.580624 | lrm: 1.00 | dt: 648ms | tok/sec: 808,682 | mfu: 19.5% | epoch: 1 | remaining: 169s    
step 00214 (43.7%) | loss: 3.579472 | lrm: 1.00 | dt: 652ms | tok/sec: 804,666 | mfu: 19.4% | epoch: 1 | remaining: 168s    
step 00215 (43.9%) | loss: 3.572140 | lrm: 1.00 | dt: 651ms | tok/sec: 805,174 | mfu: 19.5% | epoch: 1 | remaining: 168s    
step 00216 (44.1%) | loss: 3.573546 | lrm: 1.00 | dt: 653ms | tok/sec: 802,637 | mfu: 19.4% | epoch: 1 | remaining: 167s    
step 00217 (44.3%) | loss: 3.569662 | lrm: 1.00 | dt: 655ms | tok/sec: 800,705 | mfu: 19.3% | epoch: 1 | remaining: 166s    
step 00218 (44.5%) | loss: 3.567758 | lrm: 1.00 | dt: 649ms | tok/sec: 807,648 | mfu: 19.5% | epoch: 1 | remaining: 166s    
step 00219 (44.7%) | loss: 3.566274 | lrm: 1.00 | dt: 649ms | tok/sec: 807,514 | mfu: 19.5% | epoch: 1 | remaining: 165s    
step 00220 (45.0%) | loss: 3.565954 | lrm: 1.00 | dt: 647ms | tok/sec: 809,980 | mfu: 19.6% | epoch: 1 | remaining: 164s    
step 00221 (45.2%) | loss: 3.555687 | lrm: 1.00 | dt: 654ms | tok/sec: 801,375 | mfu: 19.4% | epoch: 1 | remaining: 164s    
step 00222 (45.4%) | loss: 3.552166 | lrm: 1.00 | dt: 654ms | tok/sec: 801,604 | mfu: 19.4% | epoch: 1 | remaining: 163s    
step 00223 (45.6%) | loss: 3.550181 | lrm: 1.00 | dt: 660ms | tok/sec: 794,960 | mfu: 19.2% | epoch: 1 | remaining: 163s    
step 00224 (45.8%) | loss: 3.550989 | lrm: 1.00 | dt: 658ms | tok/sec: 797,363 | mfu: 19.3% | epoch: 1 | remaining: 162s    
step 00225 (46.0%) | loss: 3.554870 | lrm: 1.00 | dt: 656ms | tok/sec: 799,600 | mfu: 19.3% | epoch: 1 | remaining: 161s    
step 00226 (46.3%) | loss: 3.552554 | lrm: 1.00 | dt: 653ms | tok/sec: 803,131 | mfu: 19.4% | epoch: 1 | remaining: 161s    
step 00227 (46.5%) | loss: 3.553946 | lrm: 1.00 | dt: 649ms | tok/sec: 807,556 | mfu: 19.5% | epoch: 1 | remaining: 160s    
step 00228 (46.7%) | loss: 3.552483 | lrm: 1.00 | dt: 649ms | tok/sec: 807,942 | mfu: 19.5% | epoch: 1 | remaining: 159s    
step 00229 (46.9%) | loss: 3.551539 | lrm: 1.00 | dt: 647ms | tok/sec: 809,810 | mfu: 19.6% | epoch: 1 | remaining: 159s    
step 00230 (47.1%) | loss: 3.553907 | lrm: 1.00 | dt: 653ms | tok/sec: 802,766 | mfu: 19.4% | epoch: 1 | remaining: 158s    
step 00231 (47.4%) | loss: 3.549214 | lrm: 1.00 | dt: 648ms | tok/sec: 809,131 | mfu: 19.5% | epoch: 1 | remaining: 157s    
step 00232 (47.6%) | loss: 3.546795 | lrm: 1.00 | dt: 650ms | tok/sec: 806,486 | mfu: 19.5% | epoch: 1 | remaining: 157s    
step 00233 (47.8%) | loss: 3.549413 | lrm: 1.00 | dt: 651ms | tok/sec: 805,932 | mfu: 19.5% | epoch: 1 | remaining: 156s    
step 00234 (48.0%) | loss: 3.547444 | lrm: 1.00 | dt: 656ms | tok/sec: 799,116 | mfu: 19.3% | epoch: 1 | remaining: 155s    
step 00235 (48.2%) | loss: 3.543320 | lrm: 1.00 | dt: 660ms | tok/sec: 794,150 | mfu: 19.2% | epoch: 1 | remaining: 155s    
step 00236 (48.4%) | loss: 3.546457 | lrm: 1.00 | dt: 652ms | tok/sec: 804,334 | mfu: 19.4% | epoch: 1 | remaining: 154s    
step 00237 (48.7%) | loss: 3.545191 | lrm: 1.00 | dt: 655ms | tok/sec: 800,720 | mfu: 19.3% | epoch: 1 | remaining: 153s    
step 00238 (48.9%) | loss: 3.545512 | lrm: 1.00 | dt: 660ms | tok/sec: 794,356 | mfu: 19.2% | epoch: 1 | remaining: 153s    
step 00239 (49.1%) | loss: 3.538584 | lrm: 1.00 | dt: 651ms | tok/sec: 805,093 | mfu: 19.5% | epoch: 1 | remaining: 152s    
step 00240 (49.3%) | loss: 3.528910 | lrm: 1.00 | dt: 658ms | tok/sec: 796,505 | mfu: 19.2% | epoch: 1 | remaining: 151s    
step 00241 (49.5%) | loss: 3.524909 | lrm: 1.00 | dt: 648ms | tok/sec: 809,426 | mfu: 19.6% | epoch: 1 | remaining: 151s    
step 00242 (49.7%) | loss: 3.525681 | lrm: 1.00 | dt: 650ms | tok/sec: 806,824 | mfu: 19.5% | epoch: 1 | remaining: 150s    
step 00243 (50.0%) | loss: 3.526493 | lrm: 1.00 | dt: 652ms | tok/sec: 804,461 | mfu: 19.4% | epoch: 1 | remaining: 149s    
step 00244 (50.2%) | loss: 3.526559 | lrm: 1.00 | dt: 651ms | tok/sec: 805,904 | mfu: 19.5% | epoch: 1 | remaining: 149s    
step 00245 (50.4%) | loss: 3.522316 | lrm: 0.99 | dt: 652ms | tok/sec: 804,490 | mfu: 19.4% | epoch: 1 | remaining: 148s    
step 00246 (50.6%) | loss: 3.524044 | lrm: 0.99 | dt: 655ms | tok/sec: 800,048 | mfu: 19.3% | epoch: 1 | remaining: 148s    
step 00247 (50.8%) | loss: 3.519554 | lrm: 0.98 | dt: 652ms | tok/sec: 803,739 | mfu: 19.4% | epoch: 1 | remaining: 147s    
step 00248 (51.1%) | loss: 3.519401 | lrm: 0.98 | dt: 650ms | tok/sec: 807,062 | mfu: 19.5% | epoch: 1 | remaining: 146s    
step 00249 (51.3%) | loss: 3.511534 | lrm: 0.97 | dt: 649ms | tok/sec: 807,332 | mfu: 19.5% | epoch: 1 | remaining: 146s    
step 00250 (51.5%) | loss: 3.507738 | lrm: 0.97 | dt: 651ms | tok/sec: 804,890 | mfu: 19.4% | epoch: 1 | remaining: 145s    
step 00251 (51.7%) | loss: 3.505079 | lrm: 0.97 | dt: 651ms | tok/sec: 805,444 | mfu: 19.5% | epoch: 1 | remaining: 144s    
step 00252 (51.9%) | loss: 3.502770 | lrm: 0.96 | dt: 654ms | tok/sec: 801,892 | mfu: 19.4% | epoch: 1 | remaining: 144s    
step 00253 (52.1%) | loss: 3.491897 | lrm: 0.96 | dt: 653ms | tok/sec: 803,123 | mfu: 19.4% | epoch: 1 | remaining: 143s    
step 00254 (52.4%) | loss: 3.487344 | lrm: 0.95 | dt: 652ms | tok/sec: 804,477 | mfu: 19.4% | epoch: 1 | remaining: 142s    
step 00255 (52.6%) | loss: 3.485150 | lrm: 0.95 | dt: 656ms | tok/sec: 799,313 | mfu: 19.3% | epoch: 1 | remaining: 142s    
step 00256 (52.8%) | loss: 3.480122 | lrm: 0.94 | dt: 654ms | tok/sec: 801,582 | mfu: 19.4% | epoch: 1 | remaining: 141s    
step 00257 (53.0%) | loss: 3.481276 | lrm: 0.94 | dt: 647ms | tok/sec: 810,771 | mfu: 19.6% | epoch: 1 | remaining: 140s    
step 00258 (53.2%) | loss: 3.481618 | lrm: 0.94 | dt: 652ms | tok/sec: 804,420 | mfu: 19.4% | epoch: 1 | remaining: 140s    
step 00259 (53.4%) | loss: 3.480289 | lrm: 0.93 | dt: 653ms | tok/sec: 803,354 | mfu: 19.4% | epoch: 1 | remaining: 139s    
step 00260 (53.7%) | loss: 3.477100 | lrm: 0.93 | dt: 653ms | tok/sec: 802,306 | mfu: 19.4% | epoch: 1 | remaining: 138s    
step 00261 (53.9%) | loss: 3.478472 | lrm: 0.92 | dt: 652ms | tok/sec: 803,972 | mfu: 19.4% | epoch: 1 | remaining: 138s    
step 00262 (54.1%) | loss: 3.473829 | lrm: 0.92 | dt: 667ms | tok/sec: 786,112 | mfu: 19.0% | epoch: 1 | remaining: 137s    
step 00263 (54.3%) | loss: 3.469288 | lrm: 0.91 | dt: 657ms | tok/sec: 797,466 | mfu: 19.3% | epoch: 1 | remaining: 136s    
step 00264 (54.5%) | loss: 3.465825 | lrm: 0.91 | dt: 657ms | tok/sec: 797,678 | mfu: 19.3% | epoch: 1 | remaining: 136s    
step 00265 (54.8%) | loss: 3.464506 | lrm: 0.90 | dt: 658ms | tok/sec: 797,282 | mfu: 19.3% | epoch: 1 | remaining: 135s    
step 00266 (55.0%) | loss: 3.461305 | lrm: 0.90 | dt: 648ms | tok/sec: 808,764 | mfu: 19.5% | epoch: 1 | remaining: 134s    
step 00267 (55.2%) | loss: 3.455795 | lrm: 0.90 | dt: 648ms | tok/sec: 809,059 | mfu: 19.5% | epoch: 1 | remaining: 134s    
step 00268 (55.4%) | loss: 3.456548 | lrm: 0.89 | dt: 649ms | tok/sec: 807,881 | mfu: 19.5% | epoch: 1 | remaining: 133s    
step 00269 (55.6%) | loss: 3.455077 | lrm: 0.89 | dt: 655ms | tok/sec: 801,020 | mfu: 19.4% | epoch: 1 | remaining: 132s    
step 00270 (55.8%) | loss: 3.454029 | lrm: 0.88 | dt: 649ms | tok/sec: 807,771 | mfu: 19.5% | epoch: 1 | remaining: 132s    
step 00271 (56.1%) | loss: 3.453594 | lrm: 0.88 | dt: 650ms | tok/sec: 806,336 | mfu: 19.5% | epoch: 1 | remaining: 131s    
step 00272 (56.3%) | loss: 3.450586 | lrm: 0.87 | dt: 647ms | tok/sec: 810,190 | mfu: 19.6% | epoch: 1 | remaining: 131s    
step 00273 (56.5%) | loss: 3.447658 | lrm: 0.87 | dt: 655ms | tok/sec: 800,050 | mfu: 19.3% | epoch: 1 | remaining: 130s    
step 00274 (56.7%) | loss: 3.447033 | lrm: 0.87 | dt: 650ms | tok/sec: 806,561 | mfu: 19.5% | epoch: 1 | remaining: 129s    
step 00275 (56.9%) | loss: 3.443897 | lrm: 0.86 | dt: 648ms | tok/sec: 809,303 | mfu: 19.6% | epoch: 1 | remaining: 129s    
step 00276 (57.1%) | loss: 3.440143 | lrm: 0.86 | dt: 654ms | tok/sec: 801,968 | mfu: 19.4% | epoch: 1 | remaining: 128s    
step 00277 (57.4%) | loss: 3.440597 | lrm: 0.85 | dt: 652ms | tok/sec: 804,488 | mfu: 19.4% | epoch: 1 | remaining: 127s    
step 00278 (57.6%) | loss: 3.438905 | lrm: 0.85 | dt: 658ms | tok/sec: 796,769 | mfu: 19.3% | epoch: 1 | remaining: 127s    
step 00279 (57.8%) | loss: 3.435129 | lrm: 0.84 | dt: 660ms | tok/sec: 794,604 | mfu: 19.2% | epoch: 1 | remaining: 126s    
step 00280 (58.0%) | loss: 3.434868 | lrm: 0.84 | dt: 654ms | tok/sec: 802,213 | mfu: 19.4% | epoch: 1 | remaining: 125s    
step 00281 (58.2%) | loss: 3.436206 | lrm: 0.84 | dt: 651ms | tok/sec: 804,910 | mfu: 19.4% | epoch: 1 | remaining: 125s    
step 00282 (58.4%) | loss: 3.431988 | lrm: 0.83 | dt: 647ms | tok/sec: 809,878 | mfu: 19.6% | epoch: 1 | remaining: 124s    
step 00283 (58.7%) | loss: 3.430852 | lrm: 0.83 | dt: 646ms | tok/sec: 811,037 | mfu: 19.6% | epoch: 1 | remaining: 123s    
step 00284 (58.9%) | loss: 3.428062 | lrm: 0.82 | dt: 652ms | tok/sec: 803,940 | mfu: 19.4% | epoch: 1 | remaining: 123s    
step 00285 (59.1%) | loss: 3.427121 | lrm: 0.82 | dt: 652ms | tok/sec: 804,431 | mfu: 19.4% | epoch: 1 | remaining: 122s    
step 00286 (59.3%) | loss: 3.421717 | lrm: 0.81 | dt: 656ms | tok/sec: 799,373 | mfu: 19.3% | epoch: 1 | remaining: 121s    
step 00287 (59.5%) | loss: 3.418611 | lrm: 0.81 | dt: 657ms | tok/sec: 798,143 | mfu: 19.3% | epoch: 1 | remaining: 121s    
step 00288 (59.8%) | loss: 3.420304 | lrm: 0.80 | dt: 651ms | tok/sec: 805,474 | mfu: 19.5% | epoch: 1 | remaining: 120s    
step 00289 (60.0%) | loss: 3.417410 | lrm: 0.80 | dt: 651ms | tok/sec: 805,424 | mfu: 19.5% | epoch: 1 | remaining: 119s    
step 00290 (60.2%) | loss: 3.419424 | lrm: 0.80 | dt: 653ms | tok/sec: 802,672 | mfu: 19.4% | epoch: 1 | remaining: 119s    
step 00291 (60.4%) | loss: 3.410371 | lrm: 0.79 | dt: 657ms | tok/sec: 797,423 | mfu: 19.3% | epoch: 1 | remaining: 118s    
step 00292 (60.6%) | loss: 3.402966 | lrm: 0.79 | dt: 649ms | tok/sec: 807,920 | mfu: 19.5% | epoch: 1 | remaining: 117s    
step 00293 (60.8%) | loss: 3.401790 | lrm: 0.78 | dt: 654ms | tok/sec: 802,266 | mfu: 19.4% | epoch: 1 | remaining: 117s    
step 00294 (61.1%) | loss: 3.400428 | lrm: 0.78 | dt: 654ms | tok/sec: 801,171 | mfu: 19.4% | epoch: 1 | remaining: 116s    
step 00295 (61.3%) | loss: 3.399393 | lrm: 0.77 | dt: 653ms | tok/sec: 803,428 | mfu: 19.4% | epoch: 1 | remaining: 116s    
step 00296 (61.5%) | loss: 3.399777 | lrm: 0.77 | dt: 654ms | tok/sec: 801,332 | mfu: 19.4% | epoch: 1 | remaining: 115s    
step 00297 (61.7%) | loss: 3.398513 | lrm: 0.77 | dt: 659ms | tok/sec: 796,046 | mfu: 19.2% | epoch: 1 | remaining: 114s    
step 00298 (61.9%) | loss: 3.393997 | lrm: 0.76 | dt: 658ms | tok/sec: 796,600 | mfu: 19.2% | epoch: 1 | remaining: 114s    
step 00299 (62.1%) | loss: 3.392330 | lrm: 0.76 | dt: 653ms | tok/sec: 803,410 | mfu: 19.4% | epoch: 1 | remaining: 113s    
step 00300 (62.4%) | loss: 3.388355 | lrm: 0.75 | dt: 655ms | tok/sec: 800,877 | mfu: 19.4% | epoch: 1 | remaining: 112s    
step 00301 (62.6%) | loss: 3.383327 | lrm: 0.75 | dt: 657ms | tok/sec: 798,219 | mfu: 19.3% | epoch: 1 | remaining: 112s    
step 00302 (62.8%) | loss: 3.382890 | lrm: 0.74 | dt: 652ms | tok/sec: 803,530 | mfu: 19.4% | epoch: 1 | remaining: 111s    
step 00303 (63.0%) | loss: 3.381588 | lrm: 0.74 | dt: 647ms | tok/sec: 810,725 | mfu: 19.6% | epoch: 1 | remaining: 110s    
step 00304 (63.2%) | loss: 3.380093 | lrm: 0.74 | dt: 647ms | tok/sec: 809,775 | mfu: 19.6% | epoch: 1 | remaining: 110s    
step 00305 (63.5%) | loss: 3.376080 | lrm: 0.73 | dt: 651ms | tok/sec: 805,673 | mfu: 19.5% | epoch: 1 | remaining: 109s    
step 00306 (63.7%) | loss: 3.370718 | lrm: 0.73 | dt: 651ms | tok/sec: 805,849 | mfu: 19.5% | epoch: 1 | remaining: 108s    
