Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=31 binary=111011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 2.894070e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3053ms | tok/sec: 171,724 | mfu: 5.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191195 | lrm: 1.00 | dt: 756ms | tok/sec: 693,056 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.955766 | lrm: 1.00 | dt: 756ms | tok/sec: 693,113 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538020 | lrm: 1.00 | dt: 757ms | tok/sec: 692,890 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112936 | lrm: 1.00 | dt: 757ms | tok/sec: 692,865 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.747162 | lrm: 1.00 | dt: 757ms | tok/sec: 692,747 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.448106 | lrm: 1.00 | dt: 757ms | tok/sec: 692,357 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.201482 | lrm: 1.00 | dt: 758ms | tok/sec: 691,309 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.990033 | lrm: 1.00 | dt: 759ms | tok/sec: 691,126 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.804233 | lrm: 1.00 | dt: 758ms | tok/sec: 691,684 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.646685 | lrm: 1.00 | dt: 758ms | tok/sec: 691,468 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.510943 | lrm: 1.00 | dt: 758ms | tok/sec: 691,513 | mfu: 20.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.391910 | lrm: 1.00 | dt: 758ms | tok/sec: 691,339 | mfu: 20.2% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.290865 | lrm: 1.00 | dt: 759ms | tok/sec: 691,210 | mfu: 20.2% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.196070 | lrm: 1.00 | dt: 758ms | tok/sec: 691,284 | mfu: 20.2% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.116594 | lrm: 1.00 | dt: 759ms | tok/sec: 691,082 | mfu: 20.2% | epoch: 1 | remaining: 296s    
step 00151 (35.8%) | loss: 3.746462 | lrm: 1.00 | dt: 778ms | tok/sec: 673,843 | mfu: 19.7% | epoch: 1 | remaining: 192s    
step 00152 (36.1%) | loss: 3.739367 | lrm: 1.00 | dt: 780ms | tok/sec: 672,584 | mfu: 19.7% | epoch: 1 | remaining: 191s    
step 00153 (36.3%) | loss: 3.738398 | lrm: 1.00 | dt: 785ms | tok/sec: 667,847 | mfu: 19.5% | epoch: 1 | remaining: 190s    
step 00154 (36.6%) | loss: 3.734570 | lrm: 1.00 | dt: 778ms | tok/sec: 673,895 | mfu: 19.7% | epoch: 1 | remaining: 189s    
step 00155 (36.9%) | loss: 3.727100 | lrm: 1.00 | dt: 778ms | tok/sec: 673,699 | mfu: 19.7% | epoch: 1 | remaining: 189s    
step 00156 (37.1%) | loss: 3.716968 | lrm: 1.00 | dt: 778ms | tok/sec: 673,911 | mfu: 19.7% | epoch: 1 | remaining: 188s    
step 00157 (37.4%) | loss: 3.709883 | lrm: 1.00 | dt: 780ms | tok/sec: 671,906 | mfu: 19.7% | epoch: 1 | remaining: 187s    
step 00158 (37.6%) | loss: 3.707096 | lrm: 1.00 | dt: 784ms | tok/sec: 668,787 | mfu: 19.6% | epoch: 1 | remaining: 186s    
step 00159 (37.9%) | loss: 3.697939 | lrm: 1.00 | dt: 777ms | tok/sec: 674,503 | mfu: 19.7% | epoch: 1 | remaining: 186s    
step 00160 (38.2%) | loss: 3.694873 | lrm: 1.00 | dt: 775ms | tok/sec: 676,533 | mfu: 19.8% | epoch: 1 | remaining: 185s    
step 00161 (38.4%) | loss: 3.689331 | lrm: 1.00 | dt: 781ms | tok/sec: 671,204 | mfu: 19.6% | epoch: 1 | remaining: 184s    
step 00162 (38.7%) | loss: 3.687210 | lrm: 1.00 | dt: 783ms | tok/sec: 669,455 | mfu: 19.6% | epoch: 1 | remaining: 183s    
step 00163 (38.9%) | loss: 3.679414 | lrm: 1.00 | dt: 787ms | tok/sec: 666,174 | mfu: 19.5% | epoch: 1 | remaining: 182s    
step 00164 (39.2%) | loss: 3.677292 | lrm: 1.00 | dt: 776ms | tok/sec: 675,579 | mfu: 19.8% | epoch: 1 | remaining: 182s    
step 00165 (39.5%) | loss: 3.672639 | lrm: 1.00 | dt: 772ms | tok/sec: 679,409 | mfu: 19.9% | epoch: 1 | remaining: 181s    
step 00166 (39.7%) | loss: 3.666454 | lrm: 1.00 | dt: 783ms | tok/sec: 669,217 | mfu: 19.6% | epoch: 1 | remaining: 180s    
step 00167 (40.0%) | loss: 3.662093 | lrm: 1.00 | dt: 784ms | tok/sec: 669,003 | mfu: 19.6% | epoch: 1 | remaining: 179s    
step 00168 (40.2%) | loss: 3.657046 | lrm: 1.00 | dt: 783ms | tok/sec: 669,217 | mfu: 19.6% | epoch: 1 | remaining: 179s    
step 00169 (40.5%) | loss: 3.650387 | lrm: 1.00 | dt: 776ms | tok/sec: 675,899 | mfu: 19.8% | epoch: 1 | remaining: 178s    
step 00170 (40.8%) | loss: 3.642073 | lrm: 1.00 | dt: 778ms | tok/sec: 673,899 | mfu: 19.7% | epoch: 1 | remaining: 177s    
step 00171 (41.0%) | loss: 3.640075 | lrm: 1.00 | dt: 783ms | tok/sec: 669,556 | mfu: 19.6% | epoch: 1 | remaining: 176s    
step 00172 (41.3%) | loss: 3.637013 | lrm: 1.00 | dt: 785ms | tok/sec: 667,802 | mfu: 19.5% | epoch: 1 | remaining: 175s    
step 00173 (41.5%) | loss: 3.632420 | lrm: 1.00 | dt: 781ms | tok/sec: 671,045 | mfu: 19.6% | epoch: 1 | remaining: 175s    
step 00174 (41.8%) | loss: 3.630314 | lrm: 1.00 | dt: 778ms | tok/sec: 673,575 | mfu: 19.7% | epoch: 1 | remaining: 174s    
step 00175 (42.1%) | loss: 3.625303 | lrm: 1.00 | dt: 783ms | tok/sec: 669,712 | mfu: 19.6% | epoch: 1 | remaining: 173s    
step 00176 (42.3%) | loss: 3.623116 | lrm: 1.00 | dt: 787ms | tok/sec: 666,361 | mfu: 19.5% | epoch: 1 | remaining: 172s    
step 00177 (42.6%) | loss: 3.618574 | lrm: 1.00 | dt: 786ms | tok/sec: 667,352 | mfu: 19.5% | epoch: 1 | remaining: 171s    
step 00178 (42.8%) | loss: 3.615845 | lrm: 1.00 | dt: 778ms | tok/sec: 674,262 | mfu: 19.7% | epoch: 1 | remaining: 171s    
step 00179 (43.1%) | loss: 3.610870 | lrm: 1.00 | dt: 786ms | tok/sec: 666,712 | mfu: 19.5% | epoch: 1 | remaining: 170s    
step 00180 (43.4%) | loss: 3.606872 | lrm: 1.00 | dt: 777ms | tok/sec: 674,538 | mfu: 19.7% | epoch: 1 | remaining: 169s    
step 00181 (43.6%) | loss: 3.600802 | lrm: 1.00 | dt: 772ms | tok/sec: 678,827 | mfu: 19.9% | epoch: 1 | remaining: 168s    
step 00182 (43.9%) | loss: 3.593465 | lrm: 1.00 | dt: 774ms | tok/sec: 677,570 | mfu: 19.8% | epoch: 1 | remaining: 168s    
step 00183 (44.1%) | loss: 3.586562 | lrm: 1.00 | dt: 777ms | tok/sec: 675,171 | mfu: 19.7% | epoch: 1 | remaining: 167s    
step 00184 (44.4%) | loss: 3.583348 | lrm: 1.00 | dt: 796ms | tok/sec: 658,828 | mfu: 19.3% | epoch: 1 | remaining: 166s    
step 00185 (44.7%) | loss: 3.577989 | lrm: 1.00 | dt: 784ms | tok/sec: 668,767 | mfu: 19.6% | epoch: 1 | remaining: 165s    
step 00186 (44.9%) | loss: 3.572082 | lrm: 1.00 | dt: 778ms | tok/sec: 673,889 | mfu: 19.7% | epoch: 1 | remaining: 164s    
step 00187 (45.2%) | loss: 3.567525 | lrm: 1.00 | dt: 778ms | tok/sec: 673,503 | mfu: 19.7% | epoch: 1 | remaining: 164s    
step 00188 (45.4%) | loss: 3.566183 | lrm: 1.00 | dt: 791ms | tok/sec: 662,729 | mfu: 19.4% | epoch: 1 | remaining: 163s    
step 00189 (45.7%) | loss: 3.563898 | lrm: 1.00 | dt: 782ms | tok/sec: 670,398 | mfu: 19.6% | epoch: 1 | remaining: 162s    
step 00190 (46.0%) | loss: 3.563612 | lrm: 1.00 | dt: 785ms | tok/sec: 667,915 | mfu: 19.5% | epoch: 1 | remaining: 161s    
step 00191 (46.2%) | loss: 3.563483 | lrm: 1.00 | dt: 772ms | tok/sec: 678,734 | mfu: 19.9% | epoch: 1 | remaining: 161s    
step 00192 (46.5%) | loss: 3.556910 | lrm: 1.00 | dt: 776ms | tok/sec: 675,560 | mfu: 19.8% | epoch: 1 | remaining: 160s    
step 00193 (46.7%) | loss: 3.551247 | lrm: 1.00 | dt: 777ms | tok/sec: 674,619 | mfu: 19.7% | epoch: 1 | remaining: 159s    
step 00194 (47.0%) | loss: 3.550586 | lrm: 1.00 | dt: 782ms | tok/sec: 670,062 | mfu: 19.6% | epoch: 1 | remaining: 158s    
step 00195 (47.3%) | loss: 3.547265 | lrm: 1.00 | dt: 777ms | tok/sec: 675,064 | mfu: 19.7% | epoch: 1 | remaining: 157s    
step 00196 (47.5%) | loss: 3.547136 | lrm: 1.00 | dt: 780ms | tok/sec: 672,579 | mfu: 19.7% | epoch: 1 | remaining: 157s    
step 00197 (47.8%) | loss: 3.549211 | lrm: 1.00 | dt: 778ms | tok/sec: 673,549 | mfu: 19.7% | epoch: 1 | remaining: 156s    
step 00198 (48.0%) | loss: 3.543679 | lrm: 1.00 | dt: 781ms | tok/sec: 671,407 | mfu: 19.6% | epoch: 1 | remaining: 155s    
step 00199 (48.3%) | loss: 3.537843 | lrm: 1.00 | dt: 787ms | tok/sec: 665,823 | mfu: 19.5% | epoch: 1 | remaining: 154s    
step 00200 (48.6%) | loss: 3.536714 | lrm: 1.00 | dt: 779ms | tok/sec: 672,943 | mfu: 19.7% | epoch: 1 | remaining: 154s    
step 00201 (48.8%) | loss: 3.534679 | lrm: 1.00 | dt: 774ms | tok/sec: 677,053 | mfu: 19.8% | epoch: 1 | remaining: 153s    
step 00202 (49.1%) | loss: 3.531009 | lrm: 1.00 | dt: 778ms | tok/sec: 673,625 | mfu: 19.7% | epoch: 1 | remaining: 152s    
step 00203 (49.3%) | loss: 3.528473 | lrm: 1.00 | dt: 781ms | tok/sec: 671,439 | mfu: 19.6% | epoch: 1 | remaining: 151s    
step 00204 (49.6%) | loss: 3.527278 | lrm: 1.00 | dt: 785ms | tok/sec: 668,181 | mfu: 19.5% | epoch: 1 | remaining: 150s    
step 00205 (49.9%) | loss: 3.525553 | lrm: 1.00 | dt: 776ms | tok/sec: 675,841 | mfu: 19.8% | epoch: 1 | remaining: 150s    
step 00206 (50.1%) | loss: 3.520858 | lrm: 1.00 | dt: 777ms | tok/sec: 674,621 | mfu: 19.7% | epoch: 1 | remaining: 149s    
step 00207 (50.4%) | loss: 3.517822 | lrm: 0.99 | dt: 782ms | tok/sec: 670,066 | mfu: 19.6% | epoch: 1 | remaining: 148s    
step 00208 (50.6%) | loss: 3.515584 | lrm: 0.99 | dt: 795ms | tok/sec: 659,757 | mfu: 19.3% | epoch: 1 | remaining: 147s    
step 00209 (50.9%) | loss: 3.514454 | lrm: 0.98 | dt: 781ms | tok/sec: 671,098 | mfu: 19.6% | epoch: 1 | remaining: 147s    
step 00210 (51.2%) | loss: 3.510175 | lrm: 0.98 | dt: 775ms | tok/sec: 676,512 | mfu: 19.8% | epoch: 1 | remaining: 146s    
step 00211 (51.4%) | loss: 3.510221 | lrm: 0.97 | dt: 777ms | tok/sec: 674,390 | mfu: 19.7% | epoch: 1 | remaining: 145s    
step 00212 (51.7%) | loss: 3.507455 | lrm: 0.97 | dt: 789ms | tok/sec: 664,762 | mfu: 19.4% | epoch: 1 | remaining: 144s    
step 00213 (51.9%) | loss: 3.500812 | lrm: 0.96 | dt: 780ms | tok/sec: 672,450 | mfu: 19.7% | epoch: 1 | remaining: 143s    
step 00214 (52.2%) | loss: 3.499544 | lrm: 0.96 | dt: 776ms | tok/sec: 675,814 | mfu: 19.8% | epoch: 1 | remaining: 143s    
step 00215 (52.5%) | loss: 3.492081 | lrm: 0.95 | dt: 784ms | tok/sec: 669,135 | mfu: 19.6% | epoch: 1 | remaining: 142s    
step 00216 (52.7%) | loss: 3.492887 | lrm: 0.95 | dt: 787ms | tok/sec: 666,174 | mfu: 19.5% | epoch: 1 | remaining: 141s    
step 00217 (53.0%) | loss: 3.489116 | lrm: 0.94 | dt: 778ms | tok/sec: 673,943 | mfu: 19.7% | epoch: 1 | remaining: 140s    
step 00218 (53.2%) | loss: 3.486869 | lrm: 0.94 | dt: 776ms | tok/sec: 675,787 | mfu: 19.8% | epoch: 1 | remaining: 139s    
step 00219 (53.5%) | loss: 3.484497 | lrm: 0.93 | dt: 779ms | tok/sec: 672,834 | mfu: 19.7% | epoch: 1 | remaining: 139s    
step 00220 (53.8%) | loss: 3.484749 | lrm: 0.92 | dt: 783ms | tok/sec: 669,763 | mfu: 19.6% | epoch: 1 | remaining: 138s    
step 00221 (54.0%) | loss: 3.473032 | lrm: 0.92 | dt: 778ms | tok/sec: 673,561 | mfu: 19.7% | epoch: 1 | remaining: 137s    
step 00222 (54.3%) | loss: 3.468756 | lrm: 0.91 | dt: 779ms | tok/sec: 672,868 | mfu: 19.7% | epoch: 1 | remaining: 136s    
step 00223 (54.5%) | loss: 3.465866 | lrm: 0.91 | dt: 782ms | tok/sec: 670,092 | mfu: 19.6% | epoch: 1 | remaining: 136s    
step 00224 (54.8%) | loss: 3.465028 | lrm: 0.90 | dt: 782ms | tok/sec: 670,588 | mfu: 19.6% | epoch: 1 | remaining: 135s    
step 00225 (55.1%) | loss: 3.467269 | lrm: 0.90 | dt: 784ms | tok/sec: 668,993 | mfu: 19.6% | epoch: 1 | remaining: 134s    
step 00226 (55.3%) | loss: 3.463079 | lrm: 0.89 | dt: 779ms | tok/sec: 673,258 | mfu: 19.7% | epoch: 1 | remaining: 133s    
step 00227 (55.6%) | loss: 3.463700 | lrm: 0.89 | dt: 777ms | tok/sec: 675,191 | mfu: 19.7% | epoch: 1 | remaining: 132s    
step 00228 (55.8%) | loss: 3.462451 | lrm: 0.88 | dt: 778ms | tok/sec: 673,692 | mfu: 19.7% | epoch: 1 | remaining: 132s    
step 00229 (56.1%) | loss: 3.460963 | lrm: 0.88 | dt: 778ms | tok/sec: 673,638 | mfu: 19.7% | epoch: 1 | remaining: 131s    
step 00230 (56.4%) | loss: 3.461602 | lrm: 0.87 | dt: 779ms | tok/sec: 672,830 | mfu: 19.7% | epoch: 1 | remaining: 130s    
step 00231 (56.6%) | loss: 3.454196 | lrm: 0.87 | dt: 778ms | tok/sec: 673,632 | mfu: 19.7% | epoch: 1 | remaining: 129s    
step 00232 (56.9%) | loss: 3.451069 | lrm: 0.86 | dt: 779ms | tok/sec: 673,038 | mfu: 19.7% | epoch: 1 | remaining: 129s    
step 00233 (57.1%) | loss: 3.452937 | lrm: 0.86 | dt: 787ms | tok/sec: 666,026 | mfu: 19.5% | epoch: 1 | remaining: 128s    
step 00234 (57.4%) | loss: 3.450554 | lrm: 0.85 | dt: 782ms | tok/sec: 670,524 | mfu: 19.6% | epoch: 1 | remaining: 127s    
step 00235 (57.7%) | loss: 3.446906 | lrm: 0.85 | dt: 783ms | tok/sec: 669,349 | mfu: 19.6% | epoch: 1 | remaining: 126s    
step 00236 (57.9%) | loss: 3.449977 | lrm: 0.84 | dt: 782ms | tok/sec: 670,428 | mfu: 19.6% | epoch: 1 | remaining: 125s    
step 00237 (58.2%) | loss: 3.448519 | lrm: 0.84 | dt: 782ms | tok/sec: 670,841 | mfu: 19.6% | epoch: 1 | remaining: 125s    
step 00238 (58.4%) | loss: 3.448725 | lrm: 0.83 | dt: 782ms | tok/sec: 670,734 | mfu: 19.6% | epoch: 1 | remaining: 124s    
step 00239 (58.7%) | loss: 3.441506 | lrm: 0.83 | dt: 785ms | tok/sec: 667,497 | mfu: 19.5% | epoch: 1 | remaining: 123s    
step 00240 (59.0%) | loss: 3.431135 | lrm: 0.82 | dt: 777ms | tok/sec: 674,626 | mfu: 19.7% | epoch: 1 | remaining: 122s    
step 00241 (59.2%) | loss: 3.426685 | lrm: 0.82 | dt: 771ms | tok/sec: 679,684 | mfu: 19.9% | epoch: 1 | remaining: 122s    
step 00242 (59.5%) | loss: 3.426873 | lrm: 0.81 | dt: 783ms | tok/sec: 669,165 | mfu: 19.6% | epoch: 1 | remaining: 121s    
step 00243 (59.7%) | loss: 3.427455 | lrm: 0.81 | dt: 783ms | tok/sec: 669,335 | mfu: 19.6% | epoch: 1 | remaining: 120s    
step 00244 (60.0%) | loss: 3.426873 | lrm: 0.80 | dt: 783ms | tok/sec: 669,401 | mfu: 19.6% | epoch: 1 | remaining: 119s    
step 00245 (60.3%) | loss: 3.421011 | lrm: 0.79 | dt: 787ms | tok/sec: 666,484 | mfu: 19.5% | epoch: 1 | remaining: 118s    
step 00246 (60.5%) | loss: 3.421200 | lrm: 0.79 | dt: 775ms | tok/sec: 676,150 | mfu: 19.8% | epoch: 1 | remaining: 118s    
step 00247 (60.8%) | loss: 3.416820 | lrm: 0.78 | dt: 778ms | tok/sec: 673,679 | mfu: 19.7% | epoch: 1 | remaining: 117s    
step 00248 (61.1%) | loss: 3.416536 | lrm: 0.78 | dt: 780ms | tok/sec: 672,151 | mfu: 19.7% | epoch: 1 | remaining: 116s    
step 00249 (61.3%) | loss: 3.407891 | lrm: 0.77 | dt: 779ms | tok/sec: 672,615 | mfu: 19.7% | epoch: 1 | remaining: 115s    
step 00250 (61.6%) | loss: 3.403572 | lrm: 0.77 | dt: 787ms | tok/sec: 666,412 | mfu: 19.5% | epoch: 1 | remaining: 115s    
step 00251 (61.8%) | loss: 3.400560 | lrm: 0.76 | dt: 781ms | tok/sec: 671,062 | mfu: 19.6% | epoch: 1 | remaining: 114s    
step 00252 (62.1%) | loss: 3.397512 | lrm: 0.76 | dt: 783ms | tok/sec: 669,659 | mfu: 19.6% | epoch: 1 | remaining: 113s    
step 00253 (62.4%) | loss: 3.386807 | lrm: 0.75 | dt: 783ms | tok/sec: 669,386 | mfu: 19.6% | epoch: 1 | remaining: 112s    
step 00254 (62.6%) | loss: 3.381883 | lrm: 0.75 | dt: 785ms | tok/sec: 668,148 | mfu: 19.5% | epoch: 1 | remaining: 111s    
step 00255 (62.9%) | loss: 3.379646 | lrm: 0.74 | dt: 786ms | tok/sec: 666,854 | mfu: 19.5% | epoch: 1 | remaining: 111s    
step 00256 (63.1%) | loss: 3.375063 | lrm: 0.74 | dt: 779ms | tok/sec: 672,744 | mfu: 19.7% | epoch: 1 | remaining: 110s    
step 00257 (63.4%) | loss: 3.373268 | lrm: 0.73 | dt: 777ms | tok/sec: 674,725 | mfu: 19.7% | epoch: 1 | remaining: 109s    
step 00258 (63.7%) | loss: 3.374390 | lrm: 0.73 | dt: 781ms | tok/sec: 671,096 | mfu: 19.6% | epoch: 1 | remaining: 108s    
step 00259 (63.9%) | loss: 3.374026 | lrm: 0.72 | dt: 780ms | tok/sec: 671,826 | mfu: 19.6% | epoch: 1 | remaining: 107s    
step 00260 (64.2%) | loss: 3.371665 | lrm: 0.72 | dt: 783ms | tok/sec: 669,401 | mfu: 19.6% | epoch: 1 | remaining: 107s    
step 00261 (64.4%) | loss: 3.371935 | lrm: 0.71 | dt: 777ms | tok/sec: 674,677 | mfu: 19.7% | epoch: 1 | remaining: 106s    
step 00262 (64.7%) | loss: 3.367471 | lrm: 0.71 | dt: 777ms | tok/sec: 674,655 | mfu: 19.7% | epoch: 1 | remaining: 105s    
step 00263 (65.0%) | loss: 3.363636 | lrm: 0.70 | dt: 779ms | tok/sec: 672,893 | mfu: 19.7% | epoch: 1 | remaining: 104s    
step 00264 (65.2%) | loss: 3.361010 | lrm: 0.70 | dt: 785ms | tok/sec: 667,524 | mfu: 19.5% | epoch: 1 | remaining: 104s    
step 00265 (65.5%) | loss: 3.359789 | lrm: 0.69 | dt: 776ms | tok/sec: 675,811 | mfu: 19.8% | epoch: 1 | remaining: 103s    
step 00266 (65.7%) | loss: 3.356320 | lrm: 0.69 | dt: 781ms | tok/sec: 671,108 | mfu: 19.6% | epoch: 1 | remaining: 102s    
step 00267 (66.0%) | loss: 3.350364 | lrm: 0.68 | dt: 779ms | tok/sec: 673,163 | mfu: 19.7% | epoch: 1 | remaining: 101s    
step 00268 (66.3%) | loss: 3.350947 | lrm: 0.67 | dt: 788ms | tok/sec: 665,124 | mfu: 19.5% | epoch: 1 | remaining: 100s    
step 00269 (66.5%) | loss: 3.350329 | lrm: 0.67 | dt: 786ms | tok/sec: 666,869 | mfu: 19.5% | epoch: 1 | remaining: 100s    
step 00270 (66.8%) | loss: 3.345480 | lrm: 0.66 | dt: 780ms | tok/sec: 672,098 | mfu: 19.7% | epoch: 1 | remaining: 99s    
step 00271 (67.0%) | loss: 3.345839 | lrm: 0.66 | dt: 791ms | tok/sec: 663,034 | mfu: 19.4% | epoch: 1 | remaining: 98s    
step 00272 (67.3%) | loss: 3.344150 | lrm: 0.65 | dt: 777ms | tok/sec: 674,357 | mfu: 19.7% | epoch: 1 | remaining: 97s    
step 00273 (67.6%) | loss: 3.342170 | lrm: 0.65 | dt: 788ms | tok/sec: 664,985 | mfu: 19.4% | epoch: 1 | remaining: 97s    
step 00274 (67.8%) | loss: 3.342342 | lrm: 0.64 | dt: 791ms | tok/sec: 662,987 | mfu: 19.4% | epoch: 1 | remaining: 96s    
step 00275 (68.1%) | loss: 3.339591 | lrm: 0.64 | dt: 783ms | tok/sec: 669,385 | mfu: 19.6% | epoch: 1 | remaining: 95s    
step 00276 (68.4%) | loss: 3.336552 | lrm: 0.63 | dt: 783ms | tok/sec: 669,516 | mfu: 19.6% | epoch: 1 | remaining: 94s    
step 00277 (68.6%) | loss: 3.337465 | lrm: 0.63 | dt: 788ms | tok/sec: 665,252 | mfu: 19.5% | epoch: 1 | remaining: 93s    
step 00278 (68.9%) | loss: 3.336167 | lrm: 0.62 | dt: 781ms | tok/sec: 671,726 | mfu: 19.6% | epoch: 1 | remaining: 93s    
step 00279 (69.1%) | loss: 3.332709 | lrm: 0.62 | dt: 776ms | tok/sec: 675,693 | mfu: 19.8% | epoch: 1 | remaining: 92s    
step 00280 (69.4%) | loss: 3.332515 | lrm: 0.61 | dt: 781ms | tok/sec: 671,520 | mfu: 19.6% | epoch: 1 | remaining: 91s    
step 00281 (69.7%) | loss: 3.334782 | lrm: 0.61 | dt: 799ms | tok/sec: 656,466 | mfu: 19.2% | epoch: 1 | remaining: 90s    
step 00282 (69.9%) | loss: 3.331286 | lrm: 0.60 | dt: 786ms | tok/sec: 667,452 | mfu: 19.5% | epoch: 1 | remaining: 89s    
step 00283 (70.2%) | loss: 3.330421 | lrm: 0.60 | dt: 778ms | tok/sec: 674,016 | mfu: 19.7% | epoch: 1 | remaining: 89s    
step 00284 (70.4%) | loss: 3.327752 | lrm: 0.59 | dt: 785ms | tok/sec: 667,470 | mfu: 19.5% | epoch: 1 | remaining: 88s    
step 00285 (70.7%) | loss: 3.327618 | lrm: 0.59 | dt: 773ms | tok/sec: 678,112 | mfu: 19.8% | epoch: 1 | remaining: 87s    
step 00286 (71.0%) | loss: 3.322673 | lrm: 0.58 | dt: 771ms | tok/sec: 680,014 | mfu: 19.9% | epoch: 1 | remaining: 86s    
step 00287 (71.2%) | loss: 3.320608 | lrm: 0.58 | dt: 771ms | tok/sec: 680,056 | mfu: 19.9% | epoch: 1 | remaining: 86s    
step 00288 (71.5%) | loss: 3.322578 | lrm: 0.57 | dt: 781ms | tok/sec: 671,300 | mfu: 19.6% | epoch: 1 | remaining: 85s    
step 00289 (71.7%) | loss: 3.319073 | lrm: 0.57 | dt: 787ms | tok/sec: 665,947 | mfu: 19.5% | epoch: 1 | remaining: 84s    
step 00290 (72.0%) | loss: 3.320836 | lrm: 0.56 | dt: 776ms | tok/sec: 675,899 | mfu: 19.8% | epoch: 1 | remaining: 83s    
step 00291 (72.3%) | loss: 3.311585 | lrm: 0.55 | dt: 778ms | tok/sec: 674,244 | mfu: 19.7% | epoch: 1 | remaining: 82s    
step 00292 (72.5%) | loss: 3.304349 | lrm: 0.55 | dt: 781ms | tok/sec: 670,965 | mfu: 19.6% | epoch: 1 | remaining: 82s    
step 00293 (72.8%) | loss: 3.303522 | lrm: 0.54 | dt: 786ms | tok/sec: 667,296 | mfu: 19.5% | epoch: 1 | remaining: 81s    
step 00294 (73.0%) | loss: 3.302602 | lrm: 0.54 | dt: 780ms | tok/sec: 672,526 | mfu: 19.7% | epoch: 1 | remaining: 80s    
step 00295 (73.3%) | loss: 3.302172 | lrm: 0.53 | dt: 773ms | tok/sec: 678,475 | mfu: 19.8% | epoch: 1 | remaining: 79s    
step 00296 (73.6%) | loss: 3.295755 | lrm: 0.53 | dt: 778ms | tok/sec: 674,141 | mfu: 19.7% | epoch: 1 | remaining: 79s    
step 00297 (73.8%) | loss: 3.295608 | lrm: 0.52 | dt: 783ms | tok/sec: 669,908 | mfu: 19.6% | epoch: 1 | remaining: 78s    
step 00298 (74.1%) | loss: 3.292200 | lrm: 0.52 | dt: 782ms | tok/sec: 670,016 | mfu: 19.6% | epoch: 1 | remaining: 77s    
step 00299 (74.3%) | loss: 3.291590 | lrm: 0.51 | dt: 778ms | tok/sec: 673,566 | mfu: 19.7% | epoch: 1 | remaining: 76s    
step 00300 (74.6%) | loss: 3.288572 | lrm: 0.51 | dt: 780ms | tok/sec: 672,567 | mfu: 19.7% | epoch: 1 | remaining: 75s    
step 00301 (74.9%) | loss: 3.284791 | lrm: 0.50 | dt: 780ms | tok/sec: 672,403 | mfu: 19.7% | epoch: 1 | remaining: 75s    
step 00302 (75.1%) | loss: 3.285272 | lrm: 0.50 | dt: 786ms | tok/sec: 666,907 | mfu: 19.5% | epoch: 1 | remaining: 74s    
step 00303 (75.4%) | loss: 3.283038 | lrm: 0.49 | dt: 781ms | tok/sec: 670,930 | mfu: 19.6% | epoch: 1 | remaining: 73s    
step 00304 (75.6%) | loss: 3.282229 | lrm: 0.49 | dt: 780ms | tok/sec: 672,038 | mfu: 19.7% | epoch: 1 | remaining: 72s    
step 00305 (75.9%) | loss: 3.278989 | lrm: 0.48 | dt: 786ms | tok/sec: 666,952 | mfu: 19.5% | epoch: 1 | remaining: 72s    
step 00306 (76.2%) | loss: 3.274265 | lrm: 0.48 | dt: 782ms | tok/sec: 670,827 | mfu: 19.6% | epoch: 1 | remaining: 71s    
