Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=69 binary=011110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 3286ms | tok/sec: 159,530 | mfu: 4.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853439 | lrm: 1.00 | dt: 704ms | tok/sec: 744,657 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.460952 | lrm: 1.00 | dt: 704ms | tok/sec: 744,244 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.001549 | lrm: 1.00 | dt: 705ms | tok/sec: 743,833 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.615170 | lrm: 1.00 | dt: 705ms | tok/sec: 744,100 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.275670 | lrm: 1.00 | dt: 705ms | tok/sec: 743,926 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023262 | lrm: 1.00 | dt: 705ms | tok/sec: 743,836 | mfu: 21.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.815567 | lrm: 1.00 | dt: 706ms | tok/sec: 742,842 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.638535 | lrm: 1.00 | dt: 706ms | tok/sec: 742,926 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.487136 | lrm: 1.00 | dt: 706ms | tok/sec: 742,860 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.362065 | lrm: 1.00 | dt: 706ms | tok/sec: 742,404 | mfu: 21.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.254602 | lrm: 1.00 | dt: 706ms | tok/sec: 742,459 | mfu: 21.7% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.160930 | lrm: 1.00 | dt: 707ms | tok/sec: 742,071 | mfu: 21.7% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.082322 | lrm: 1.00 | dt: 707ms | tok/sec: 741,547 | mfu: 21.7% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.007459 | lrm: 1.00 | dt: 707ms | tok/sec: 742,058 | mfu: 21.7% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 5.944467 | lrm: 1.00 | dt: 707ms | tok/sec: 741,926 | mfu: 21.7% | epoch: 1 | remaining: 296s    
step 00151 (33.6%) | loss: 3.546544 | lrm: 1.00 | dt: 728ms | tok/sec: 720,203 | mfu: 21.1% | epoch: 1 | remaining: 198s    
step 00152 (33.9%) | loss: 3.541974 | lrm: 1.00 | dt: 730ms | tok/sec: 718,691 | mfu: 21.0% | epoch: 1 | remaining: 198s    
step 00153 (34.1%) | loss: 3.544554 | lrm: 1.00 | dt: 734ms | tok/sec: 713,947 | mfu: 20.9% | epoch: 1 | remaining: 197s    
step 00154 (34.4%) | loss: 3.543850 | lrm: 1.00 | dt: 739ms | tok/sec: 709,785 | mfu: 20.8% | epoch: 1 | remaining: 196s    
step 00155 (34.6%) | loss: 3.538986 | lrm: 1.00 | dt: 740ms | tok/sec: 708,452 | mfu: 20.7% | epoch: 1 | remaining: 195s    
step 00156 (34.9%) | loss: 3.532945 | lrm: 1.00 | dt: 732ms | tok/sec: 716,659 | mfu: 21.0% | epoch: 1 | remaining: 195s    
step 00157 (35.1%) | loss: 3.527184 | lrm: 1.00 | dt: 737ms | tok/sec: 711,335 | mfu: 20.8% | epoch: 1 | remaining: 194s    
step 00158 (35.4%) | loss: 3.525821 | lrm: 1.00 | dt: 737ms | tok/sec: 711,121 | mfu: 20.8% | epoch: 1 | remaining: 193s    
step 00159 (35.6%) | loss: 3.519737 | lrm: 1.00 | dt: 738ms | tok/sec: 710,149 | mfu: 20.8% | epoch: 1 | remaining: 192s    
step 00160 (35.8%) | loss: 3.519095 | lrm: 1.00 | dt: 739ms | tok/sec: 709,552 | mfu: 20.8% | epoch: 1 | remaining: 192s    
step 00161 (36.1%) | loss: 3.517804 | lrm: 1.00 | dt: 729ms | tok/sec: 719,527 | mfu: 21.0% | epoch: 1 | remaining: 191s    
step 00162 (36.3%) | loss: 3.519737 | lrm: 1.00 | dt: 733ms | tok/sec: 714,941 | mfu: 20.9% | epoch: 1 | remaining: 190s    
step 00163 (36.6%) | loss: 3.513924 | lrm: 1.00 | dt: 733ms | tok/sec: 715,394 | mfu: 20.9% | epoch: 1 | remaining: 190s    
step 00164 (36.8%) | loss: 3.512833 | lrm: 1.00 | dt: 732ms | tok/sec: 716,658 | mfu: 21.0% | epoch: 1 | remaining: 189s    
step 00165 (37.1%) | loss: 3.511127 | lrm: 1.00 | dt: 738ms | tok/sec: 710,241 | mfu: 20.8% | epoch: 1 | remaining: 188s    
step 00166 (37.3%) | loss: 3.507265 | lrm: 1.00 | dt: 728ms | tok/sec: 720,311 | mfu: 21.1% | epoch: 1 | remaining: 187s    
step 00167 (37.6%) | loss: 3.504713 | lrm: 1.00 | dt: 733ms | tok/sec: 715,194 | mfu: 20.9% | epoch: 1 | remaining: 187s    
step 00168 (37.8%) | loss: 3.501876 | lrm: 1.00 | dt: 737ms | tok/sec: 711,681 | mfu: 20.8% | epoch: 1 | remaining: 186s    
step 00169 (38.0%) | loss: 3.497280 | lrm: 1.00 | dt: 747ms | tok/sec: 702,136 | mfu: 20.5% | epoch: 1 | remaining: 185s    
step 00170 (38.3%) | loss: 3.490774 | lrm: 1.00 | dt: 736ms | tok/sec: 712,468 | mfu: 20.8% | epoch: 1 | remaining: 184s    
step 00171 (38.5%) | loss: 3.489902 | lrm: 1.00 | dt: 730ms | tok/sec: 718,385 | mfu: 21.0% | epoch: 1 | remaining: 184s    
step 00172 (38.8%) | loss: 3.488833 | lrm: 1.00 | dt: 743ms | tok/sec: 706,104 | mfu: 20.7% | epoch: 1 | remaining: 183s    
step 00173 (39.0%) | loss: 3.485173 | lrm: 1.00 | dt: 730ms | tok/sec: 718,625 | mfu: 21.0% | epoch: 1 | remaining: 182s    
step 00174 (39.3%) | loss: 3.485294 | lrm: 1.00 | dt: 734ms | tok/sec: 714,530 | mfu: 20.9% | epoch: 1 | remaining: 181s    
step 00175 (39.5%) | loss: 3.482209 | lrm: 1.00 | dt: 729ms | tok/sec: 719,399 | mfu: 21.0% | epoch: 1 | remaining: 181s    
step 00176 (39.8%) | loss: 3.481495 | lrm: 1.00 | dt: 742ms | tok/sec: 706,133 | mfu: 20.7% | epoch: 1 | remaining: 180s    
step 00177 (40.0%) | loss: 3.480326 | lrm: 1.00 | dt: 743ms | tok/sec: 705,833 | mfu: 20.6% | epoch: 1 | remaining: 179s    
step 00178 (40.3%) | loss: 3.481984 | lrm: 1.00 | dt: 727ms | tok/sec: 720,783 | mfu: 21.1% | epoch: 1 | remaining: 178s    
step 00179 (40.5%) | loss: 3.479361 | lrm: 1.00 | dt: 737ms | tok/sec: 711,250 | mfu: 20.8% | epoch: 1 | remaining: 178s    
step 00180 (40.7%) | loss: 3.477946 | lrm: 1.00 | dt: 731ms | tok/sec: 717,361 | mfu: 21.0% | epoch: 1 | remaining: 177s    
step 00181 (41.0%) | loss: 3.472537 | lrm: 1.00 | dt: 741ms | tok/sec: 707,136 | mfu: 20.7% | epoch: 1 | remaining: 176s    
step 00182 (41.2%) | loss: 3.464725 | lrm: 1.00 | dt: 743ms | tok/sec: 705,672 | mfu: 20.6% | epoch: 1 | remaining: 176s    
step 00183 (41.5%) | loss: 3.458875 | lrm: 1.00 | dt: 727ms | tok/sec: 721,165 | mfu: 21.1% | epoch: 1 | remaining: 175s    
step 00184 (41.7%) | loss: 3.458742 | lrm: 1.00 | dt: 730ms | tok/sec: 718,637 | mfu: 21.0% | epoch: 1 | remaining: 174s    
step 00185 (42.0%) | loss: 3.455966 | lrm: 1.00 | dt: 736ms | tok/sec: 712,299 | mfu: 20.8% | epoch: 1 | remaining: 173s    
step 00186 (42.2%) | loss: 3.451456 | lrm: 1.00 | dt: 732ms | tok/sec: 715,788 | mfu: 20.9% | epoch: 1 | remaining: 173s    
step 00187 (42.5%) | loss: 3.448237 | lrm: 1.00 | dt: 733ms | tok/sec: 714,831 | mfu: 20.9% | epoch: 1 | remaining: 172s    
step 00188 (42.7%) | loss: 3.447629 | lrm: 1.00 | dt: 734ms | tok/sec: 714,265 | mfu: 20.9% | epoch: 1 | remaining: 171s    
step 00189 (42.9%) | loss: 3.444940 | lrm: 1.00 | dt: 734ms | tok/sec: 713,891 | mfu: 20.9% | epoch: 1 | remaining: 170s    
step 00190 (43.2%) | loss: 3.444448 | lrm: 1.00 | dt: 731ms | tok/sec: 716,939 | mfu: 21.0% | epoch: 1 | remaining: 170s    
step 00191 (43.4%) | loss: 3.444698 | lrm: 1.00 | dt: 742ms | tok/sec: 706,390 | mfu: 20.7% | epoch: 1 | remaining: 169s    
step 00192 (43.7%) | loss: 3.438993 | lrm: 1.00 | dt: 735ms | tok/sec: 713,489 | mfu: 20.9% | epoch: 1 | remaining: 168s    
step 00193 (43.9%) | loss: 3.434421 | lrm: 1.00 | dt: 739ms | tok/sec: 709,006 | mfu: 20.7% | epoch: 1 | remaining: 167s    
step 00194 (44.2%) | loss: 3.435547 | lrm: 1.00 | dt: 738ms | tok/sec: 710,246 | mfu: 20.8% | epoch: 1 | remaining: 167s    
step 00195 (44.4%) | loss: 3.432566 | lrm: 1.00 | dt: 741ms | tok/sec: 707,124 | mfu: 20.7% | epoch: 1 | remaining: 166s    
step 00196 (44.7%) | loss: 3.431597 | lrm: 1.00 | dt: 738ms | tok/sec: 710,097 | mfu: 20.8% | epoch: 1 | remaining: 165s    
step 00197 (44.9%) | loss: 3.433468 | lrm: 1.00 | dt: 736ms | tok/sec: 711,924 | mfu: 20.8% | epoch: 1 | remaining: 165s    
step 00198 (45.2%) | loss: 3.428535 | lrm: 1.00 | dt: 735ms | tok/sec: 713,430 | mfu: 20.9% | epoch: 1 | remaining: 164s    
step 00199 (45.4%) | loss: 3.424573 | lrm: 1.00 | dt: 728ms | tok/sec: 720,226 | mfu: 21.1% | epoch: 1 | remaining: 163s    
step 00200 (45.6%) | loss: 3.424713 | lrm: 1.00 | dt: 730ms | tok/sec: 718,641 | mfu: 21.0% | epoch: 1 | remaining: 162s    
step 00201 (45.9%) | loss: 3.423722 | lrm: 1.00 | dt: 737ms | tok/sec: 711,822 | mfu: 20.8% | epoch: 1 | remaining: 162s    
step 00202 (46.1%) | loss: 3.421207 | lrm: 1.00 | dt: 740ms | tok/sec: 708,342 | mfu: 20.7% | epoch: 1 | remaining: 161s    
step 00203 (46.4%) | loss: 3.420079 | lrm: 1.00 | dt: 733ms | tok/sec: 714,913 | mfu: 20.9% | epoch: 1 | remaining: 160s    
step 00204 (46.6%) | loss: 3.417832 | lrm: 1.00 | dt: 732ms | tok/sec: 716,092 | mfu: 20.9% | epoch: 1 | remaining: 159s    
step 00205 (46.9%) | loss: 3.417329 | lrm: 1.00 | dt: 735ms | tok/sec: 713,701 | mfu: 20.9% | epoch: 1 | remaining: 159s    
step 00206 (47.1%) | loss: 3.413933 | lrm: 1.00 | dt: 726ms | tok/sec: 721,911 | mfu: 21.1% | epoch: 1 | remaining: 158s    
step 00207 (47.4%) | loss: 3.412005 | lrm: 1.00 | dt: 731ms | tok/sec: 717,096 | mfu: 21.0% | epoch: 1 | remaining: 157s    
step 00208 (47.6%) | loss: 3.410543 | lrm: 1.00 | dt: 745ms | tok/sec: 703,667 | mfu: 20.6% | epoch: 1 | remaining: 156s    
step 00209 (47.9%) | loss: 3.410343 | lrm: 1.00 | dt: 737ms | tok/sec: 711,222 | mfu: 20.8% | epoch: 1 | remaining: 156s    
step 00210 (48.1%) | loss: 3.407213 | lrm: 1.00 | dt: 743ms | tok/sec: 705,574 | mfu: 20.6% | epoch: 1 | remaining: 155s    
step 00211 (48.3%) | loss: 3.408685 | lrm: 1.00 | dt: 741ms | tok/sec: 707,170 | mfu: 20.7% | epoch: 1 | remaining: 154s    
step 00212 (48.6%) | loss: 3.407041 | lrm: 1.00 | dt: 737ms | tok/sec: 711,111 | mfu: 20.8% | epoch: 1 | remaining: 153s    
step 00213 (48.8%) | loss: 3.401876 | lrm: 1.00 | dt: 733ms | tok/sec: 715,443 | mfu: 20.9% | epoch: 1 | remaining: 153s    
step 00214 (49.1%) | loss: 3.403550 | lrm: 1.00 | dt: 738ms | tok/sec: 710,403 | mfu: 20.8% | epoch: 1 | remaining: 152s    
step 00215 (49.3%) | loss: 3.397289 | lrm: 1.00 | dt: 739ms | tok/sec: 709,152 | mfu: 20.7% | epoch: 1 | remaining: 151s    
step 00216 (49.6%) | loss: 3.399367 | lrm: 1.00 | dt: 739ms | tok/sec: 709,215 | mfu: 20.7% | epoch: 1 | remaining: 151s    
step 00217 (49.8%) | loss: 3.396554 | lrm: 1.00 | dt: 734ms | tok/sec: 714,440 | mfu: 20.9% | epoch: 1 | remaining: 150s    
step 00218 (50.1%) | loss: 3.395865 | lrm: 1.00 | dt: 730ms | tok/sec: 718,015 | mfu: 21.0% | epoch: 1 | remaining: 149s    
step 00219 (50.3%) | loss: 3.394849 | lrm: 0.99 | dt: 736ms | tok/sec: 711,880 | mfu: 20.8% | epoch: 1 | remaining: 148s    
step 00220 (50.6%) | loss: 3.395244 | lrm: 0.99 | dt: 741ms | tok/sec: 707,441 | mfu: 20.7% | epoch: 1 | remaining: 148s    
step 00221 (50.8%) | loss: 3.384108 | lrm: 0.98 | dt: 737ms | tok/sec: 711,817 | mfu: 20.8% | epoch: 1 | remaining: 147s    
step 00222 (51.0%) | loss: 3.381087 | lrm: 0.98 | dt: 735ms | tok/sec: 713,732 | mfu: 20.9% | epoch: 1 | remaining: 146s    
step 00223 (51.3%) | loss: 3.379775 | lrm: 0.97 | dt: 734ms | tok/sec: 713,862 | mfu: 20.9% | epoch: 1 | remaining: 145s    
step 00224 (51.5%) | loss: 3.380026 | lrm: 0.97 | dt: 727ms | tok/sec: 721,448 | mfu: 21.1% | epoch: 1 | remaining: 145s    
step 00225 (51.8%) | loss: 3.383105 | lrm: 0.96 | dt: 729ms | tok/sec: 719,190 | mfu: 21.0% | epoch: 1 | remaining: 144s    
step 00226 (52.0%) | loss: 3.380060 | lrm: 0.96 | dt: 737ms | tok/sec: 711,784 | mfu: 20.8% | epoch: 1 | remaining: 143s    
step 00227 (52.3%) | loss: 3.382679 | lrm: 0.95 | dt: 741ms | tok/sec: 707,509 | mfu: 20.7% | epoch: 1 | remaining: 142s    
step 00228 (52.5%) | loss: 3.381920 | lrm: 0.95 | dt: 737ms | tok/sec: 711,104 | mfu: 20.8% | epoch: 1 | remaining: 142s    
step 00229 (52.8%) | loss: 3.381642 | lrm: 0.94 | dt: 732ms | tok/sec: 715,911 | mfu: 20.9% | epoch: 1 | remaining: 141s    
step 00230 (53.0%) | loss: 3.383247 | lrm: 0.94 | dt: 728ms | tok/sec: 720,038 | mfu: 21.1% | epoch: 1 | remaining: 140s    
step 00231 (53.2%) | loss: 3.378013 | lrm: 0.94 | dt: 738ms | tok/sec: 709,945 | mfu: 20.8% | epoch: 1 | remaining: 140s    
step 00232 (53.5%) | loss: 3.375457 | lrm: 0.93 | dt: 740ms | tok/sec: 708,137 | mfu: 20.7% | epoch: 1 | remaining: 139s    
step 00233 (53.7%) | loss: 3.378620 | lrm: 0.93 | dt: 736ms | tok/sec: 712,369 | mfu: 20.8% | epoch: 1 | remaining: 138s    
step 00234 (54.0%) | loss: 3.376448 | lrm: 0.92 | dt: 744ms | tok/sec: 705,064 | mfu: 20.6% | epoch: 1 | remaining: 137s    
step 00235 (54.2%) | loss: 3.372770 | lrm: 0.92 | dt: 742ms | tok/sec: 706,336 | mfu: 20.7% | epoch: 1 | remaining: 137s    
step 00236 (54.5%) | loss: 3.376158 | lrm: 0.91 | dt: 735ms | tok/sec: 713,046 | mfu: 20.9% | epoch: 1 | remaining: 136s    
step 00237 (54.7%) | loss: 3.375396 | lrm: 0.91 | dt: 731ms | tok/sec: 716,901 | mfu: 21.0% | epoch: 1 | remaining: 135s    
step 00238 (55.0%) | loss: 3.376662 | lrm: 0.90 | dt: 731ms | tok/sec: 717,661 | mfu: 21.0% | epoch: 1 | remaining: 134s    
step 00239 (55.2%) | loss: 3.369874 | lrm: 0.90 | dt: 742ms | tok/sec: 706,902 | mfu: 20.7% | epoch: 1 | remaining: 134s    
step 00240 (55.5%) | loss: 3.360167 | lrm: 0.89 | dt: 745ms | tok/sec: 703,663 | mfu: 20.6% | epoch: 1 | remaining: 133s    
step 00241 (55.7%) | loss: 3.355757 | lrm: 0.89 | dt: 738ms | tok/sec: 710,883 | mfu: 20.8% | epoch: 1 | remaining: 132s    
step 00242 (56.0%) | loss: 3.356773 | lrm: 0.88 | dt: 737ms | tok/sec: 711,577 | mfu: 20.8% | epoch: 1 | remaining: 131s    
step 00243 (56.2%) | loss: 3.357922 | lrm: 0.88 | dt: 732ms | tok/sec: 716,134 | mfu: 20.9% | epoch: 1 | remaining: 131s    
step 00244 (56.4%) | loss: 3.357735 | lrm: 0.87 | dt: 739ms | tok/sec: 709,325 | mfu: 20.7% | epoch: 1 | remaining: 130s    
step 00245 (56.7%) | loss: 3.352445 | lrm: 0.87 | dt: 729ms | tok/sec: 719,360 | mfu: 21.0% | epoch: 1 | remaining: 129s    
step 00246 (56.9%) | loss: 3.354324 | lrm: 0.86 | dt: 736ms | tok/sec: 712,555 | mfu: 20.8% | epoch: 1 | remaining: 128s    
step 00247 (57.2%) | loss: 3.350076 | lrm: 0.86 | dt: 734ms | tok/sec: 714,528 | mfu: 20.9% | epoch: 1 | remaining: 128s    
step 00248 (57.4%) | loss: 3.350265 | lrm: 0.85 | dt: 733ms | tok/sec: 715,310 | mfu: 20.9% | epoch: 1 | remaining: 127s    
step 00249 (57.7%) | loss: 3.342152 | lrm: 0.85 | dt: 726ms | tok/sec: 721,780 | mfu: 21.1% | epoch: 1 | remaining: 126s    
step 00250 (57.9%) | loss: 3.337996 | lrm: 0.84 | dt: 734ms | tok/sec: 713,911 | mfu: 20.9% | epoch: 1 | remaining: 126s    
step 00251 (58.2%) | loss: 3.335747 | lrm: 0.84 | dt: 739ms | tok/sec: 709,494 | mfu: 20.8% | epoch: 1 | remaining: 125s    
step 00252 (58.4%) | loss: 3.332987 | lrm: 0.83 | dt: 732ms | tok/sec: 716,499 | mfu: 21.0% | epoch: 1 | remaining: 124s    
step 00253 (58.6%) | loss: 3.323451 | lrm: 0.83 | dt: 742ms | tok/sec: 706,613 | mfu: 20.7% | epoch: 1 | remaining: 123s    
step 00254 (58.9%) | loss: 3.318550 | lrm: 0.82 | dt: 736ms | tok/sec: 712,135 | mfu: 20.8% | epoch: 1 | remaining: 123s    
step 00255 (59.1%) | loss: 3.317236 | lrm: 0.82 | dt: 735ms | tok/sec: 713,376 | mfu: 20.9% | epoch: 1 | remaining: 122s    
step 00256 (59.4%) | loss: 3.312692 | lrm: 0.81 | dt: 731ms | tok/sec: 717,073 | mfu: 21.0% | epoch: 1 | remaining: 121s    
step 00257 (59.6%) | loss: 3.311698 | lrm: 0.81 | dt: 741ms | tok/sec: 707,625 | mfu: 20.7% | epoch: 1 | remaining: 120s    
step 00258 (59.9%) | loss: 3.312924 | lrm: 0.80 | dt: 735ms | tok/sec: 713,115 | mfu: 20.9% | epoch: 1 | remaining: 120s    
step 00259 (60.1%) | loss: 3.313017 | lrm: 0.80 | dt: 739ms | tok/sec: 709,609 | mfu: 20.8% | epoch: 1 | remaining: 119s    
step 00260 (60.4%) | loss: 3.310988 | lrm: 0.79 | dt: 739ms | tok/sec: 709,007 | mfu: 20.7% | epoch: 1 | remaining: 118s    
step 00261 (60.6%) | loss: 3.312431 | lrm: 0.79 | dt: 734ms | tok/sec: 713,947 | mfu: 20.9% | epoch: 1 | remaining: 117s    
step 00262 (60.9%) | loss: 3.308255 | lrm: 0.78 | dt: 727ms | tok/sec: 721,648 | mfu: 21.1% | epoch: 1 | remaining: 117s    
step 00263 (61.1%) | loss: 3.304348 | lrm: 0.78 | dt: 734ms | tok/sec: 714,205 | mfu: 20.9% | epoch: 1 | remaining: 116s    
step 00264 (61.3%) | loss: 3.301480 | lrm: 0.77 | dt: 741ms | tok/sec: 707,327 | mfu: 20.7% | epoch: 1 | remaining: 115s    
step 00265 (61.6%) | loss: 3.300362 | lrm: 0.77 | dt: 736ms | tok/sec: 712,347 | mfu: 20.8% | epoch: 1 | remaining: 114s    
step 00266 (61.8%) | loss: 3.297461 | lrm: 0.76 | dt: 744ms | tok/sec: 705,043 | mfu: 20.6% | epoch: 1 | remaining: 114s    
step 00267 (62.1%) | loss: 3.291882 | lrm: 0.76 | dt: 734ms | tok/sec: 713,962 | mfu: 20.9% | epoch: 1 | remaining: 113s    
step 00268 (62.3%) | loss: 3.293704 | lrm: 0.75 | dt: 744ms | tok/sec: 704,736 | mfu: 20.6% | epoch: 1 | remaining: 112s    
step 00269 (62.6%) | loss: 3.293132 | lrm: 0.75 | dt: 741ms | tok/sec: 707,852 | mfu: 20.7% | epoch: 1 | remaining: 112s    
step 00270 (62.8%) | loss: 3.288782 | lrm: 0.74 | dt: 733ms | tok/sec: 715,376 | mfu: 20.9% | epoch: 1 | remaining: 111s    
step 00271 (63.1%) | loss: 3.289379 | lrm: 0.74 | dt: 742ms | tok/sec: 706,944 | mfu: 20.7% | epoch: 1 | remaining: 110s    
step 00272 (63.3%) | loss: 3.288064 | lrm: 0.73 | dt: 730ms | tok/sec: 717,773 | mfu: 21.0% | epoch: 1 | remaining: 109s    
step 00273 (63.6%) | loss: 3.286054 | lrm: 0.73 | dt: 733ms | tok/sec: 715,641 | mfu: 20.9% | epoch: 1 | remaining: 109s    
step 00274 (63.8%) | loss: 3.286416 | lrm: 0.72 | dt: 738ms | tok/sec: 710,055 | mfu: 20.8% | epoch: 1 | remaining: 108s    
step 00275 (64.0%) | loss: 3.283803 | lrm: 0.72 | dt: 741ms | tok/sec: 707,197 | mfu: 20.7% | epoch: 1 | remaining: 107s    
step 00276 (64.3%) | loss: 3.280986 | lrm: 0.71 | dt: 741ms | tok/sec: 707,630 | mfu: 20.7% | epoch: 1 | remaining: 106s    
step 00277 (64.5%) | loss: 3.282503 | lrm: 0.71 | dt: 726ms | tok/sec: 721,831 | mfu: 21.1% | epoch: 1 | remaining: 106s    
step 00278 (64.8%) | loss: 3.281804 | lrm: 0.70 | dt: 730ms | tok/sec: 718,149 | mfu: 21.0% | epoch: 1 | remaining: 105s    
step 00279 (65.0%) | loss: 3.279143 | lrm: 0.70 | dt: 733ms | tok/sec: 715,134 | mfu: 20.9% | epoch: 1 | remaining: 104s    
step 00280 (65.3%) | loss: 3.279780 | lrm: 0.69 | dt: 737ms | tok/sec: 711,788 | mfu: 20.8% | epoch: 1 | remaining: 103s    
step 00281 (65.5%) | loss: 3.282201 | lrm: 0.69 | dt: 740ms | tok/sec: 708,760 | mfu: 20.7% | epoch: 1 | remaining: 103s    
step 00282 (65.8%) | loss: 3.279112 | lrm: 0.68 | dt: 739ms | tok/sec: 709,745 | mfu: 20.8% | epoch: 1 | remaining: 102s    
step 00283 (66.0%) | loss: 3.278469 | lrm: 0.68 | dt: 743ms | tok/sec: 705,817 | mfu: 20.6% | epoch: 1 | remaining: 101s    
step 00284 (66.3%) | loss: 3.276078 | lrm: 0.67 | dt: 743ms | tok/sec: 705,656 | mfu: 20.6% | epoch: 1 | remaining: 100s    
step 00285 (66.5%) | loss: 3.276254 | lrm: 0.67 | dt: 741ms | tok/sec: 707,083 | mfu: 20.7% | epoch: 1 | remaining: 100s    
step 00286 (66.8%) | loss: 3.271083 | lrm: 0.66 | dt: 741ms | tok/sec: 707,413 | mfu: 20.7% | epoch: 1 | remaining: 99s    
step 00287 (67.0%) | loss: 3.268656 | lrm: 0.66 | dt: 737ms | tok/sec: 711,106 | mfu: 20.8% | epoch: 1 | remaining: 98s    
step 00288 (67.2%) | loss: 3.270846 | lrm: 0.66 | dt: 739ms | tok/sec: 709,370 | mfu: 20.7% | epoch: 1 | remaining: 98s    
step 00289 (67.5%) | loss: 3.267464 | lrm: 0.65 | dt: 740ms | tok/sec: 708,441 | mfu: 20.7% | epoch: 1 | remaining: 97s    
step 00290 (67.7%) | loss: 3.269893 | lrm: 0.65 | dt: 736ms | tok/sec: 712,388 | mfu: 20.8% | epoch: 1 | remaining: 96s    
step 00291 (68.0%) | loss: 3.260497 | lrm: 0.64 | dt: 734ms | tok/sec: 714,602 | mfu: 20.9% | epoch: 1 | remaining: 95s    
step 00292 (68.2%) | loss: 3.253373 | lrm: 0.64 | dt: 727ms | tok/sec: 721,438 | mfu: 21.1% | epoch: 1 | remaining: 95s    
step 00293 (68.5%) | loss: 3.252792 | lrm: 0.63 | dt: 732ms | tok/sec: 715,753 | mfu: 20.9% | epoch: 1 | remaining: 94s    
step 00294 (68.7%) | loss: 3.252230 | lrm: 0.63 | dt: 731ms | tok/sec: 716,965 | mfu: 21.0% | epoch: 1 | remaining: 93s    
step 00295 (69.0%) | loss: 3.251944 | lrm: 0.62 | dt: 740ms | tok/sec: 708,110 | mfu: 20.7% | epoch: 1 | remaining: 92s    
step 00296 (69.2%) | loss: 3.246216 | lrm: 0.62 | dt: 743ms | tok/sec: 705,299 | mfu: 20.6% | epoch: 1 | remaining: 92s    
step 00297 (69.5%) | loss: 3.246271 | lrm: 0.61 | dt: 737ms | tok/sec: 711,119 | mfu: 20.8% | epoch: 1 | remaining: 91s    
step 00298 (69.7%) | loss: 3.243196 | lrm: 0.61 | dt: 742ms | tok/sec: 706,194 | mfu: 20.7% | epoch: 1 | remaining: 90s    
step 00299 (69.9%) | loss: 3.242577 | lrm: 0.60 | dt: 743ms | tok/sec: 705,270 | mfu: 20.6% | epoch: 1 | remaining: 89s    
step 00300 (70.2%) | loss: 3.239786 | lrm: 0.60 | dt: 737ms | tok/sec: 711,311 | mfu: 20.8% | epoch: 1 | remaining: 89s    
step 00301 (70.4%) | loss: 3.235843 | lrm: 0.59 | dt: 742ms | tok/sec: 706,839 | mfu: 20.7% | epoch: 1 | remaining: 88s    
step 00302 (70.7%) | loss: 3.236758 | lrm: 0.59 | dt: 731ms | tok/sec: 716,900 | mfu: 21.0% | epoch: 1 | remaining: 87s    
step 00303 (70.9%) | loss: 3.234906 | lrm: 0.58 | dt: 730ms | tok/sec: 718,362 | mfu: 21.0% | epoch: 1 | remaining: 86s    
step 00304 (71.2%) | loss: 3.234079 | lrm: 0.58 | dt: 739ms | tok/sec: 709,125 | mfu: 20.7% | epoch: 1 | remaining: 86s    
step 00305 (71.4%) | loss: 3.231183 | lrm: 0.57 | dt: 732ms | tok/sec: 715,800 | mfu: 20.9% | epoch: 1 | remaining: 85s    
step 00306 (71.7%) | loss: 3.226460 | lrm: 0.57 | dt: 735ms | tok/sec: 713,335 | mfu: 20.9% | epoch: 1 | remaining: 84s    
