Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=50 binary=100100
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'relu2', 'use_value_embeddings': True, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2871ms | tok/sec: 182,613 | mfu: 5.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185856 | lrm: 1.00 | dt: 623ms | tok/sec: 841,757 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.144774 | lrm: 1.00 | dt: 623ms | tok/sec: 840,924 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.810661 | lrm: 1.00 | dt: 624ms | tok/sec: 840,058 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.499955 | lrm: 1.00 | dt: 624ms | tok/sec: 840,584 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.189408 | lrm: 1.00 | dt: 624ms | tok/sec: 840,535 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.913641 | lrm: 1.00 | dt: 624ms | tok/sec: 840,572 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.678548 | lrm: 1.00 | dt: 624ms | tok/sec: 840,370 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.459337 | lrm: 1.00 | dt: 624ms | tok/sec: 840,008 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.247092 | lrm: 1.00 | dt: 625ms | tok/sec: 839,472 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.059223 | lrm: 1.00 | dt: 625ms | tok/sec: 839,394 | mfu: 23.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.892264 | lrm: 1.00 | dt: 624ms | tok/sec: 839,746 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.740022 | lrm: 1.00 | dt: 625ms | tok/sec: 839,405 | mfu: 23.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.602170 | lrm: 1.00 | dt: 625ms | tok/sec: 839,449 | mfu: 23.5% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.483962 | lrm: 1.00 | dt: 625ms | tok/sec: 839,426 | mfu: 23.5% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 6.376527 | lrm: 1.00 | dt: 624ms | tok/sec: 839,638 | mfu: 23.5% | epoch: 1 | remaining: 297s    
step 00151 (29.4%) | loss: 3.662408 | lrm: 1.00 | dt: 640ms | tok/sec: 819,111 | mfu: 22.9% | epoch: 1 | remaining: 211s    
step 00152 (29.6%) | loss: 3.659003 | lrm: 1.00 | dt: 633ms | tok/sec: 827,957 | mfu: 23.2% | epoch: 1 | remaining: 211s    
step 00153 (29.8%) | loss: 3.658055 | lrm: 1.00 | dt: 632ms | tok/sec: 829,673 | mfu: 23.2% | epoch: 1 | remaining: 210s    
step 00154 (30.0%) | loss: 3.657188 | lrm: 1.00 | dt: 631ms | tok/sec: 830,500 | mfu: 23.2% | epoch: 1 | remaining: 209s    
step 00155 (30.2%) | loss: 3.651033 | lrm: 1.00 | dt: 637ms | tok/sec: 823,293 | mfu: 23.0% | epoch: 1 | remaining: 209s    
step 00156 (30.4%) | loss: 3.644866 | lrm: 1.00 | dt: 638ms | tok/sec: 821,932 | mfu: 23.0% | epoch: 1 | remaining: 208s    
step 00157 (30.6%) | loss: 3.639673 | lrm: 1.00 | dt: 647ms | tok/sec: 810,941 | mfu: 22.7% | epoch: 1 | remaining: 207s    
step 00158 (30.9%) | loss: 3.638481 | lrm: 1.00 | dt: 645ms | tok/sec: 813,062 | mfu: 22.7% | epoch: 1 | remaining: 207s    
step 00159 (31.1%) | loss: 3.632096 | lrm: 1.00 | dt: 635ms | tok/sec: 826,285 | mfu: 23.1% | epoch: 1 | remaining: 206s    
step 00160 (31.3%) | loss: 3.630988 | lrm: 1.00 | dt: 635ms | tok/sec: 826,032 | mfu: 23.1% | epoch: 1 | remaining: 206s    
step 00161 (31.5%) | loss: 3.627497 | lrm: 1.00 | dt: 639ms | tok/sec: 820,177 | mfu: 22.9% | epoch: 1 | remaining: 205s    
step 00162 (31.7%) | loss: 3.627837 | lrm: 1.00 | dt: 638ms | tok/sec: 822,377 | mfu: 23.0% | epoch: 1 | remaining: 204s    
step 00163 (31.9%) | loss: 3.621781 | lrm: 1.00 | dt: 640ms | tok/sec: 818,609 | mfu: 22.9% | epoch: 1 | remaining: 204s    
step 00164 (32.1%) | loss: 3.621574 | lrm: 1.00 | dt: 643ms | tok/sec: 815,144 | mfu: 22.8% | epoch: 1 | remaining: 203s    
step 00165 (32.4%) | loss: 3.619254 | lrm: 1.00 | dt: 641ms | tok/sec: 818,052 | mfu: 22.9% | epoch: 1 | remaining: 202s    
step 00166 (32.6%) | loss: 3.615415 | lrm: 1.00 | dt: 642ms | tok/sec: 817,001 | mfu: 22.9% | epoch: 1 | remaining: 202s    
step 00167 (32.8%) | loss: 3.612906 | lrm: 1.00 | dt: 640ms | tok/sec: 819,443 | mfu: 22.9% | epoch: 1 | remaining: 201s    
step 00168 (33.0%) | loss: 3.610718 | lrm: 1.00 | dt: 638ms | tok/sec: 821,404 | mfu: 23.0% | epoch: 1 | remaining: 200s    
step 00169 (33.2%) | loss: 3.606856 | lrm: 1.00 | dt: 646ms | tok/sec: 812,118 | mfu: 22.7% | epoch: 1 | remaining: 200s    
step 00170 (33.4%) | loss: 3.602340 | lrm: 1.00 | dt: 639ms | tok/sec: 820,426 | mfu: 23.0% | epoch: 1 | remaining: 199s    
step 00171 (33.6%) | loss: 3.603030 | lrm: 1.00 | dt: 633ms | tok/sec: 828,090 | mfu: 23.2% | epoch: 1 | remaining: 198s    
step 00172 (33.8%) | loss: 3.605223 | lrm: 1.00 | dt: 630ms | tok/sec: 831,848 | mfu: 23.3% | epoch: 1 | remaining: 198s    
step 00173 (34.1%) | loss: 3.601148 | lrm: 1.00 | dt: 641ms | tok/sec: 817,358 | mfu: 22.9% | epoch: 1 | remaining: 197s    
step 00174 (34.3%) | loss: 3.599574 | lrm: 1.00 | dt: 639ms | tok/sec: 819,920 | mfu: 22.9% | epoch: 1 | remaining: 197s    
step 00175 (34.5%) | loss: 3.595803 | lrm: 1.00 | dt: 638ms | tok/sec: 821,956 | mfu: 23.0% | epoch: 1 | remaining: 196s    
step 00176 (34.7%) | loss: 3.593950 | lrm: 1.00 | dt: 646ms | tok/sec: 811,694 | mfu: 22.7% | epoch: 1 | remaining: 195s    
step 00177 (34.9%) | loss: 3.590629 | lrm: 1.00 | dt: 650ms | tok/sec: 806,885 | mfu: 22.6% | epoch: 1 | remaining: 195s    
step 00178 (35.1%) | loss: 3.590554 | lrm: 1.00 | dt: 637ms | tok/sec: 822,855 | mfu: 23.0% | epoch: 1 | remaining: 194s    
step 00179 (35.3%) | loss: 3.586437 | lrm: 1.00 | dt: 640ms | tok/sec: 819,789 | mfu: 22.9% | epoch: 1 | remaining: 193s    
step 00180 (35.6%) | loss: 3.578061 | lrm: 1.00 | dt: 640ms | tok/sec: 819,294 | mfu: 22.9% | epoch: 1 | remaining: 193s    
step 00181 (35.8%) | loss: 3.573667 | lrm: 1.00 | dt: 640ms | tok/sec: 819,312 | mfu: 22.9% | epoch: 1 | remaining: 192s    
step 00182 (36.0%) | loss: 3.565158 | lrm: 1.00 | dt: 643ms | tok/sec: 815,363 | mfu: 22.8% | epoch: 1 | remaining: 191s    
step 00183 (36.2%) | loss: 3.558931 | lrm: 1.00 | dt: 639ms | tok/sec: 820,203 | mfu: 22.9% | epoch: 1 | remaining: 191s    
step 00184 (36.4%) | loss: 3.551842 | lrm: 1.00 | dt: 637ms | tok/sec: 822,872 | mfu: 23.0% | epoch: 1 | remaining: 190s    
step 00185 (36.6%) | loss: 3.549039 | lrm: 1.00 | dt: 642ms | tok/sec: 816,395 | mfu: 22.8% | epoch: 1 | remaining: 190s    
step 00186 (36.8%) | loss: 3.543456 | lrm: 1.00 | dt: 638ms | tok/sec: 821,244 | mfu: 23.0% | epoch: 1 | remaining: 189s    
step 00187 (37.0%) | loss: 3.539612 | lrm: 1.00 | dt: 639ms | tok/sec: 819,847 | mfu: 22.9% | epoch: 1 | remaining: 188s    
step 00188 (37.3%) | loss: 3.538406 | lrm: 1.00 | dt: 640ms | tok/sec: 818,946 | mfu: 22.9% | epoch: 1 | remaining: 188s    
step 00189 (37.5%) | loss: 3.537014 | lrm: 1.00 | dt: 644ms | tok/sec: 814,575 | mfu: 22.8% | epoch: 1 | remaining: 187s    
step 00190 (37.7%) | loss: 3.537210 | lrm: 1.00 | dt: 646ms | tok/sec: 811,553 | mfu: 22.7% | epoch: 1 | remaining: 186s    
step 00191 (37.9%) | loss: 3.537867 | lrm: 1.00 | dt: 646ms | tok/sec: 811,707 | mfu: 22.7% | epoch: 1 | remaining: 186s    
step 00192 (38.1%) | loss: 3.531746 | lrm: 1.00 | dt: 648ms | tok/sec: 809,659 | mfu: 22.7% | epoch: 1 | remaining: 185s    
step 00193 (38.3%) | loss: 3.527993 | lrm: 1.00 | dt: 640ms | tok/sec: 818,779 | mfu: 22.9% | epoch: 1 | remaining: 184s    
step 00194 (38.5%) | loss: 3.528792 | lrm: 1.00 | dt: 632ms | tok/sec: 829,918 | mfu: 23.2% | epoch: 1 | remaining: 184s    
step 00195 (38.8%) | loss: 3.526993 | lrm: 1.00 | dt: 636ms | tok/sec: 824,710 | mfu: 23.1% | epoch: 1 | remaining: 183s    
step 00196 (39.0%) | loss: 3.526758 | lrm: 1.00 | dt: 641ms | tok/sec: 817,346 | mfu: 22.9% | epoch: 1 | remaining: 182s    
step 00197 (39.2%) | loss: 3.529398 | lrm: 1.00 | dt: 640ms | tok/sec: 818,682 | mfu: 22.9% | epoch: 1 | remaining: 182s    
step 00198 (39.4%) | loss: 3.524604 | lrm: 1.00 | dt: 643ms | tok/sec: 815,038 | mfu: 22.8% | epoch: 1 | remaining: 181s    
step 00199 (39.6%) | loss: 3.520844 | lrm: 1.00 | dt: 636ms | tok/sec: 824,000 | mfu: 23.1% | epoch: 1 | remaining: 181s    
step 00200 (39.8%) | loss: 3.518912 | lrm: 1.00 | dt: 639ms | tok/sec: 820,642 | mfu: 23.0% | epoch: 1 | remaining: 180s    
step 00201 (40.0%) | loss: 3.518293 | lrm: 1.00 | dt: 642ms | tok/sec: 816,710 | mfu: 22.8% | epoch: 1 | remaining: 179s    
step 00202 (40.2%) | loss: 3.514563 | lrm: 1.00 | dt: 640ms | tok/sec: 819,788 | mfu: 22.9% | epoch: 1 | remaining: 179s    
step 00203 (40.5%) | loss: 3.513272 | lrm: 1.00 | dt: 646ms | tok/sec: 811,033 | mfu: 22.7% | epoch: 1 | remaining: 178s    
step 00204 (40.7%) | loss: 3.512227 | lrm: 1.00 | dt: 646ms | tok/sec: 811,217 | mfu: 22.7% | epoch: 1 | remaining: 177s    
step 00205 (40.9%) | loss: 3.511440 | lrm: 1.00 | dt: 640ms | tok/sec: 819,493 | mfu: 22.9% | epoch: 1 | remaining: 177s    
step 00206 (41.1%) | loss: 3.508381 | lrm: 1.00 | dt: 636ms | tok/sec: 823,887 | mfu: 23.0% | epoch: 1 | remaining: 176s    
step 00207 (41.3%) | loss: 3.506995 | lrm: 1.00 | dt: 650ms | tok/sec: 806,188 | mfu: 22.6% | epoch: 1 | remaining: 175s    
step 00208 (41.5%) | loss: 3.506331 | lrm: 1.00 | dt: 642ms | tok/sec: 816,029 | mfu: 22.8% | epoch: 1 | remaining: 175s    
step 00209 (41.7%) | loss: 3.506036 | lrm: 1.00 | dt: 636ms | tok/sec: 824,527 | mfu: 23.1% | epoch: 1 | remaining: 174s    
step 00210 (42.0%) | loss: 3.504598 | lrm: 1.00 | dt: 641ms | tok/sec: 817,737 | mfu: 22.9% | epoch: 1 | remaining: 173s    
step 00211 (42.2%) | loss: 3.506483 | lrm: 1.00 | dt: 634ms | tok/sec: 827,030 | mfu: 23.1% | epoch: 1 | remaining: 173s    
step 00212 (42.4%) | loss: 3.504930 | lrm: 1.00 | dt: 642ms | tok/sec: 816,068 | mfu: 22.8% | epoch: 1 | remaining: 172s    
step 00213 (42.6%) | loss: 3.500008 | lrm: 1.00 | dt: 640ms | tok/sec: 819,800 | mfu: 22.9% | epoch: 1 | remaining: 172s    
step 00214 (42.8%) | loss: 3.501594 | lrm: 1.00 | dt: 639ms | tok/sec: 820,803 | mfu: 23.0% | epoch: 1 | remaining: 171s    
step 00215 (43.0%) | loss: 3.496409 | lrm: 1.00 | dt: 646ms | tok/sec: 811,915 | mfu: 22.7% | epoch: 1 | remaining: 170s    
step 00216 (43.2%) | loss: 3.499458 | lrm: 1.00 | dt: 640ms | tok/sec: 819,212 | mfu: 22.9% | epoch: 1 | remaining: 170s    
step 00217 (43.5%) | loss: 3.498278 | lrm: 1.00 | dt: 633ms | tok/sec: 827,836 | mfu: 23.2% | epoch: 1 | remaining: 169s    
step 00218 (43.7%) | loss: 3.496178 | lrm: 1.00 | dt: 646ms | tok/sec: 811,917 | mfu: 22.7% | epoch: 1 | remaining: 168s    
step 00219 (43.9%) | loss: 3.495516 | lrm: 1.00 | dt: 641ms | tok/sec: 818,285 | mfu: 22.9% | epoch: 1 | remaining: 168s    
step 00220 (44.1%) | loss: 3.496332 | lrm: 1.00 | dt: 641ms | tok/sec: 817,629 | mfu: 22.9% | epoch: 1 | remaining: 167s    
step 00221 (44.3%) | loss: 3.486388 | lrm: 1.00 | dt: 634ms | tok/sec: 826,312 | mfu: 23.1% | epoch: 1 | remaining: 166s    
step 00222 (44.5%) | loss: 3.482830 | lrm: 1.00 | dt: 645ms | tok/sec: 813,387 | mfu: 22.8% | epoch: 1 | remaining: 166s    
step 00223 (44.7%) | loss: 3.481192 | lrm: 1.00 | dt: 636ms | tok/sec: 823,899 | mfu: 23.0% | epoch: 1 | remaining: 165s    
step 00224 (44.9%) | loss: 3.480780 | lrm: 1.00 | dt: 644ms | tok/sec: 813,854 | mfu: 22.8% | epoch: 1 | remaining: 165s    
step 00225 (45.2%) | loss: 3.483233 | lrm: 1.00 | dt: 635ms | tok/sec: 826,037 | mfu: 23.1% | epoch: 1 | remaining: 164s    
step 00226 (45.4%) | loss: 3.485476 | lrm: 1.00 | dt: 638ms | tok/sec: 821,328 | mfu: 23.0% | epoch: 1 | remaining: 163s    
step 00227 (45.6%) | loss: 3.487321 | lrm: 1.00 | dt: 643ms | tok/sec: 815,401 | mfu: 22.8% | epoch: 1 | remaining: 163s    
step 00228 (45.8%) | loss: 3.485425 | lrm: 1.00 | dt: 641ms | tok/sec: 817,592 | mfu: 22.9% | epoch: 1 | remaining: 162s    
step 00229 (46.0%) | loss: 3.484152 | lrm: 1.00 | dt: 639ms | tok/sec: 821,055 | mfu: 23.0% | epoch: 1 | remaining: 161s    
step 00230 (46.2%) | loss: 3.485191 | lrm: 1.00 | dt: 643ms | tok/sec: 815,343 | mfu: 22.8% | epoch: 1 | remaining: 161s    
step 00231 (46.4%) | loss: 3.478027 | lrm: 1.00 | dt: 636ms | tok/sec: 824,795 | mfu: 23.1% | epoch: 1 | remaining: 160s    
step 00232 (46.7%) | loss: 3.476153 | lrm: 1.00 | dt: 647ms | tok/sec: 810,039 | mfu: 22.7% | epoch: 1 | remaining: 159s    
step 00233 (46.9%) | loss: 3.479229 | lrm: 1.00 | dt: 644ms | tok/sec: 813,964 | mfu: 22.8% | epoch: 1 | remaining: 159s    
step 00234 (47.1%) | loss: 3.478853 | lrm: 1.00 | dt: 640ms | tok/sec: 819,262 | mfu: 22.9% | epoch: 1 | remaining: 158s    
step 00235 (47.3%) | loss: 3.476687 | lrm: 1.00 | dt: 639ms | tok/sec: 820,374 | mfu: 23.0% | epoch: 1 | remaining: 157s    
step 00236 (47.5%) | loss: 3.479978 | lrm: 1.00 | dt: 644ms | tok/sec: 814,143 | mfu: 22.8% | epoch: 1 | remaining: 157s    
step 00237 (47.7%) | loss: 3.479462 | lrm: 1.00 | dt: 634ms | tok/sec: 827,494 | mfu: 23.2% | epoch: 1 | remaining: 156s    
step 00238 (47.9%) | loss: 3.480915 | lrm: 1.00 | dt: 637ms | tok/sec: 822,987 | mfu: 23.0% | epoch: 1 | remaining: 156s    
step 00239 (48.1%) | loss: 3.474807 | lrm: 1.00 | dt: 640ms | tok/sec: 818,621 | mfu: 22.9% | epoch: 1 | remaining: 155s    
step 00240 (48.4%) | loss: 3.466123 | lrm: 1.00 | dt: 635ms | tok/sec: 825,184 | mfu: 23.1% | epoch: 1 | remaining: 154s    
step 00241 (48.6%) | loss: 3.462981 | lrm: 1.00 | dt: 636ms | tok/sec: 824,611 | mfu: 23.1% | epoch: 1 | remaining: 154s    
step 00242 (48.8%) | loss: 3.464370 | lrm: 1.00 | dt: 646ms | tok/sec: 811,561 | mfu: 22.7% | epoch: 1 | remaining: 153s    
step 00243 (49.0%) | loss: 3.466182 | lrm: 1.00 | dt: 640ms | tok/sec: 818,708 | mfu: 22.9% | epoch: 1 | remaining: 152s    
step 00244 (49.2%) | loss: 3.467851 | lrm: 1.00 | dt: 639ms | tok/sec: 820,811 | mfu: 23.0% | epoch: 1 | remaining: 152s    
step 00245 (49.4%) | loss: 3.463204 | lrm: 1.00 | dt: 635ms | tok/sec: 825,347 | mfu: 23.1% | epoch: 1 | remaining: 151s    
step 00246 (49.6%) | loss: 3.466237 | lrm: 1.00 | dt: 641ms | tok/sec: 818,219 | mfu: 22.9% | epoch: 1 | remaining: 150s    
step 00247 (49.9%) | loss: 3.462795 | lrm: 1.00 | dt: 648ms | tok/sec: 809,653 | mfu: 22.7% | epoch: 1 | remaining: 150s    
step 00248 (50.1%) | loss: 3.464445 | lrm: 1.00 | dt: 644ms | tok/sec: 814,367 | mfu: 22.8% | epoch: 1 | remaining: 149s    
step 00249 (50.3%) | loss: 3.456955 | lrm: 0.99 | dt: 646ms | tok/sec: 811,720 | mfu: 22.7% | epoch: 1 | remaining: 149s    
step 00250 (50.5%) | loss: 3.453737 | lrm: 0.99 | dt: 647ms | tok/sec: 810,826 | mfu: 22.7% | epoch: 1 | remaining: 148s    
step 00251 (50.7%) | loss: 3.451671 | lrm: 0.99 | dt: 640ms | tok/sec: 818,604 | mfu: 22.9% | epoch: 1 | remaining: 147s    
step 00252 (50.9%) | loss: 3.450304 | lrm: 0.98 | dt: 636ms | tok/sec: 823,845 | mfu: 23.0% | epoch: 1 | remaining: 147s    
step 00253 (51.1%) | loss: 3.441560 | lrm: 0.98 | dt: 639ms | tok/sec: 820,032 | mfu: 22.9% | epoch: 1 | remaining: 146s    
step 00254 (51.4%) | loss: 3.438188 | lrm: 0.97 | dt: 645ms | tok/sec: 812,734 | mfu: 22.7% | epoch: 1 | remaining: 145s    
step 00255 (51.6%) | loss: 3.437136 | lrm: 0.97 | dt: 638ms | tok/sec: 821,304 | mfu: 23.0% | epoch: 1 | remaining: 145s    
step 00256 (51.8%) | loss: 3.433914 | lrm: 0.96 | dt: 640ms | tok/sec: 818,746 | mfu: 22.9% | epoch: 1 | remaining: 144s    
step 00257 (52.0%) | loss: 3.744024 | lrm: 0.96 | dt: 642ms | tok/sec: 816,712 | mfu: 22.8% | epoch: 1 | remaining: 143s    
step 00258 (52.2%) | loss: 3.728795 | lrm: 0.96 | dt: 642ms | tok/sec: 816,622 | mfu: 22.8% | epoch: 1 | remaining: 143s    
step 00259 (52.4%) | loss: 3.701657 | lrm: 0.95 | dt: 643ms | tok/sec: 815,781 | mfu: 22.8% | epoch: 1 | remaining: 142s    
step 00260 (52.6%) | loss: 3.675656 | lrm: 0.95 | dt: 643ms | tok/sec: 815,875 | mfu: 22.8% | epoch: 1 | remaining: 141s    
step 00261 (52.8%) | loss: 3.654886 | lrm: 0.94 | dt: 643ms | tok/sec: 815,075 | mfu: 22.8% | epoch: 1 | remaining: 141s    
step 00262 (53.1%) | loss: 3.630729 | lrm: 0.94 | dt: 641ms | tok/sec: 818,433 | mfu: 22.9% | epoch: 1 | remaining: 140s    
step 00263 (53.3%) | loss: 3.612040 | lrm: 0.93 | dt: 644ms | tok/sec: 813,593 | mfu: 22.8% | epoch: 1 | remaining: 140s    
step 00264 (53.5%) | loss: 3.593138 | lrm: 0.93 | dt: 642ms | tok/sec: 816,745 | mfu: 22.8% | epoch: 1 | remaining: 139s    
step 00265 (53.7%) | loss: 3.576500 | lrm: 0.93 | dt: 637ms | tok/sec: 822,700 | mfu: 23.0% | epoch: 1 | remaining: 138s    
step 00266 (53.9%) | loss: 3.559348 | lrm: 0.92 | dt: 640ms | tok/sec: 819,743 | mfu: 22.9% | epoch: 1 | remaining: 138s    
step 00267 (54.1%) | loss: 3.541494 | lrm: 0.92 | dt: 638ms | tok/sec: 821,986 | mfu: 23.0% | epoch: 1 | remaining: 137s    
step 00268 (54.3%) | loss: 3.529478 | lrm: 0.91 | dt: 640ms | tok/sec: 818,715 | mfu: 22.9% | epoch: 1 | remaining: 136s    
step 00269 (54.6%) | loss: 3.518641 | lrm: 0.91 | dt: 643ms | tok/sec: 815,987 | mfu: 22.8% | epoch: 1 | remaining: 136s    
step 00270 (54.8%) | loss: 3.504349 | lrm: 0.90 | dt: 643ms | tok/sec: 814,997 | mfu: 22.8% | epoch: 1 | remaining: 135s    
step 00271 (55.0%) | loss: 3.497030 | lrm: 0.90 | dt: 641ms | tok/sec: 817,382 | mfu: 22.9% | epoch: 1 | remaining: 134s    
step 00272 (55.2%) | loss: 3.488074 | lrm: 0.90 | dt: 645ms | tok/sec: 812,958 | mfu: 22.7% | epoch: 1 | remaining: 134s    
step 00273 (55.4%) | loss: 3.479321 | lrm: 0.89 | dt: 640ms | tok/sec: 818,596 | mfu: 22.9% | epoch: 1 | remaining: 133s    
step 00274 (55.6%) | loss: 3.472590 | lrm: 0.89 | dt: 642ms | tok/sec: 816,676 | mfu: 22.8% | epoch: 1 | remaining: 132s    
step 00275 (55.8%) | loss: 3.464905 | lrm: 0.88 | dt: 631ms | tok/sec: 830,328 | mfu: 23.2% | epoch: 1 | remaining: 132s    
step 00276 (56.1%) | loss: 3.457278 | lrm: 0.88 | dt: 638ms | tok/sec: 821,464 | mfu: 23.0% | epoch: 1 | remaining: 131s    
step 00277 (56.3%) | loss: 3.453998 | lrm: 0.87 | dt: 642ms | tok/sec: 816,293 | mfu: 22.8% | epoch: 1 | remaining: 131s    
step 00278 (56.5%) | loss: 3.448860 | lrm: 0.87 | dt: 646ms | tok/sec: 811,822 | mfu: 22.7% | epoch: 1 | remaining: 130s    
step 00279 (56.7%) | loss: 3.442759 | lrm: 0.87 | dt: 638ms | tok/sec: 821,371 | mfu: 23.0% | epoch: 1 | remaining: 129s    
step 00280 (56.9%) | loss: 3.439830 | lrm: 0.86 | dt: 639ms | tok/sec: 820,704 | mfu: 23.0% | epoch: 1 | remaining: 129s    
step 00281 (57.1%) | loss: 3.439313 | lrm: 0.86 | dt: 641ms | tok/sec: 817,580 | mfu: 22.9% | epoch: 1 | remaining: 128s    
step 00282 (57.3%) | loss: 3.433445 | lrm: 0.85 | dt: 642ms | tok/sec: 816,564 | mfu: 22.8% | epoch: 1 | remaining: 127s    
step 00283 (57.5%) | loss: 3.430821 | lrm: 0.85 | dt: 635ms | tok/sec: 825,832 | mfu: 23.1% | epoch: 1 | remaining: 127s    
step 00284 (57.8%) | loss: 3.426502 | lrm: 0.84 | dt: 642ms | tok/sec: 816,969 | mfu: 22.9% | epoch: 1 | remaining: 126s    
step 00285 (58.0%) | loss: 3.425205 | lrm: 0.84 | dt: 644ms | tok/sec: 814,249 | mfu: 22.8% | epoch: 1 | remaining: 125s    
step 00286 (58.2%) | loss: 3.418573 | lrm: 0.84 | dt: 643ms | tok/sec: 815,870 | mfu: 22.8% | epoch: 1 | remaining: 125s    
step 00287 (58.4%) | loss: 3.414760 | lrm: 0.83 | dt: 638ms | tok/sec: 821,600 | mfu: 23.0% | epoch: 1 | remaining: 124s    
step 00288 (58.6%) | loss: 3.415365 | lrm: 0.83 | dt: 642ms | tok/sec: 816,226 | mfu: 22.8% | epoch: 1 | remaining: 124s    
step 00289 (58.8%) | loss: 3.409952 | lrm: 0.82 | dt: 647ms | tok/sec: 810,870 | mfu: 22.7% | epoch: 1 | remaining: 123s    
step 00290 (59.0%) | loss: 3.411082 | lrm: 0.82 | dt: 648ms | tok/sec: 809,271 | mfu: 22.6% | epoch: 1 | remaining: 122s    
step 00291 (59.3%) | loss: 3.400823 | lrm: 0.81 | dt: 640ms | tok/sec: 819,642 | mfu: 22.9% | epoch: 1 | remaining: 122s    
step 00292 (59.5%) | loss: 3.392797 | lrm: 0.81 | dt: 635ms | tok/sec: 826,091 | mfu: 23.1% | epoch: 1 | remaining: 121s    
step 00293 (59.7%) | loss: 3.391254 | lrm: 0.81 | dt: 644ms | tok/sec: 814,169 | mfu: 22.8% | epoch: 1 | remaining: 120s    
step 00294 (59.9%) | loss: 3.389699 | lrm: 0.80 | dt: 640ms | tok/sec: 818,760 | mfu: 22.9% | epoch: 1 | remaining: 120s    
step 00295 (60.1%) | loss: 3.388318 | lrm: 0.80 | dt: 640ms | tok/sec: 819,585 | mfu: 22.9% | epoch: 1 | remaining: 119s    
step 00296 (60.3%) | loss: 3.388783 | lrm: 0.79 | dt: 642ms | tok/sec: 816,971 | mfu: 22.9% | epoch: 1 | remaining: 118s    
step 00297 (60.5%) | loss: 3.386718 | lrm: 0.79 | dt: 639ms | tok/sec: 820,439 | mfu: 23.0% | epoch: 1 | remaining: 118s    
step 00298 (60.8%) | loss: 3.382087 | lrm: 0.78 | dt: 637ms | tok/sec: 823,324 | mfu: 23.0% | epoch: 1 | remaining: 117s    
step 00299 (61.0%) | loss: 3.380741 | lrm: 0.78 | dt: 641ms | tok/sec: 818,299 | mfu: 22.9% | epoch: 1 | remaining: 116s    
step 00300 (61.2%) | loss: 3.376678 | lrm: 0.78 | dt: 641ms | tok/sec: 817,976 | mfu: 22.9% | epoch: 1 | remaining: 116s    
step 00301 (61.4%) | loss: 3.372152 | lrm: 0.77 | dt: 645ms | tok/sec: 812,231 | mfu: 22.7% | epoch: 1 | remaining: 115s    
step 00302 (61.6%) | loss: 3.371780 | lrm: 0.77 | dt: 645ms | tok/sec: 813,212 | mfu: 22.8% | epoch: 1 | remaining: 115s    
step 00303 (61.8%) | loss: 3.371046 | lrm: 0.76 | dt: 633ms | tok/sec: 828,319 | mfu: 23.2% | epoch: 1 | remaining: 114s    
step 00304 (62.0%) | loss: 3.368873 | lrm: 0.76 | dt: 634ms | tok/sec: 826,486 | mfu: 23.1% | epoch: 1 | remaining: 113s    
step 00305 (62.2%) | loss: 3.364674 | lrm: 0.76 | dt: 641ms | tok/sec: 817,543 | mfu: 22.9% | epoch: 1 | remaining: 113s    
step 00306 (62.5%) | loss: 3.359217 | lrm: 0.75 | dt: 640ms | tok/sec: 819,128 | mfu: 22.9% | epoch: 1 | remaining: 112s    
