Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=17 binary=101011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 14774ms | tok/sec: 35,487 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191195 | lrm: 1.00 | dt: 755ms | tok/sec: 694,374 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.955768 | lrm: 1.00 | dt: 755ms | tok/sec: 694,839 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538023 | lrm: 1.00 | dt: 755ms | tok/sec: 694,588 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112941 | lrm: 1.00 | dt: 755ms | tok/sec: 694,462 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.747188 | lrm: 1.00 | dt: 755ms | tok/sec: 694,599 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.448136 | lrm: 1.00 | dt: 755ms | tok/sec: 694,421 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.201540 | lrm: 1.00 | dt: 755ms | tok/sec: 693,985 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.990147 | lrm: 1.00 | dt: 755ms | tok/sec: 694,057 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.804410 | lrm: 1.00 | dt: 756ms | tok/sec: 693,796 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.646846 | lrm: 1.00 | dt: 756ms | tok/sec: 693,548 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.511048 | lrm: 1.00 | dt: 756ms | tok/sec: 693,415 | mfu: 22.9% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.391849 | lrm: 1.00 | dt: 756ms | tok/sec: 693,394 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.290709 | lrm: 1.00 | dt: 756ms | tok/sec: 693,398 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.195686 | lrm: 1.00 | dt: 756ms | tok/sec: 693,234 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.115812 | lrm: 1.00 | dt: 756ms | tok/sec: 693,139 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00152 (35.9%) | loss: 3.726117 | lrm: 1.00 | dt: 780ms | tok/sec: 671,789 | mfu: 22.2% | epoch: 1 | remaining: 192s    
step 00153 (36.2%) | loss: 3.724775 | lrm: 1.00 | dt: 775ms | tok/sec: 676,168 | mfu: 22.4% | epoch: 1 | remaining: 191s    
step 00154 (36.4%) | loss: 3.721697 | lrm: 1.00 | dt: 774ms | tok/sec: 677,706 | mfu: 22.4% | epoch: 1 | remaining: 190s    
step 00155 (36.7%) | loss: 3.714643 | lrm: 1.00 | dt: 778ms | tok/sec: 673,885 | mfu: 22.3% | epoch: 1 | remaining: 189s    
step 00156 (36.9%) | loss: 3.705885 | lrm: 1.00 | dt: 779ms | tok/sec: 672,661 | mfu: 22.2% | epoch: 1 | remaining: 188s    
step 00157 (37.2%) | loss: 3.698093 | lrm: 1.00 | dt: 789ms | tok/sec: 664,473 | mfu: 22.0% | epoch: 1 | remaining: 188s    
step 00158 (37.5%) | loss: 3.695367 | lrm: 1.00 | dt: 772ms | tok/sec: 678,751 | mfu: 22.4% | epoch: 1 | remaining: 187s    
step 00159 (37.7%) | loss: 3.688313 | lrm: 1.00 | dt: 775ms | tok/sec: 676,694 | mfu: 22.4% | epoch: 1 | remaining: 186s    
step 00160 (38.0%) | loss: 3.685454 | lrm: 1.00 | dt: 780ms | tok/sec: 672,565 | mfu: 22.2% | epoch: 1 | remaining: 185s    
step 00161 (38.2%) | loss: 3.678620 | lrm: 1.00 | dt: 782ms | tok/sec: 670,662 | mfu: 22.2% | epoch: 1 | remaining: 185s    
step 00162 (38.5%) | loss: 3.675944 | lrm: 1.00 | dt: 783ms | tok/sec: 669,919 | mfu: 22.1% | epoch: 1 | remaining: 184s    
step 00163 (38.7%) | loss: 3.668622 | lrm: 1.00 | dt: 786ms | tok/sec: 667,309 | mfu: 22.1% | epoch: 1 | remaining: 183s    
step 00164 (39.0%) | loss: 3.667161 | lrm: 1.00 | dt: 776ms | tok/sec: 675,399 | mfu: 22.3% | epoch: 1 | remaining: 182s    
step 00165 (39.3%) | loss: 3.662402 | lrm: 1.00 | dt: 781ms | tok/sec: 671,532 | mfu: 22.2% | epoch: 1 | remaining: 181s    
step 00166 (39.5%) | loss: 3.656507 | lrm: 1.00 | dt: 778ms | tok/sec: 673,589 | mfu: 22.3% | epoch: 1 | remaining: 181s    
step 00167 (39.8%) | loss: 3.651690 | lrm: 1.00 | dt: 781ms | tok/sec: 671,020 | mfu: 22.2% | epoch: 1 | remaining: 180s    
step 00168 (40.0%) | loss: 3.646951 | lrm: 1.00 | dt: 779ms | tok/sec: 673,152 | mfu: 22.3% | epoch: 1 | remaining: 179s    
step 00169 (40.3%) | loss: 3.641221 | lrm: 1.00 | dt: 784ms | tok/sec: 668,887 | mfu: 22.1% | epoch: 1 | remaining: 178s    
step 00170 (40.6%) | loss: 3.633471 | lrm: 1.00 | dt: 774ms | tok/sec: 677,219 | mfu: 22.4% | epoch: 1 | remaining: 178s    
step 00171 (40.8%) | loss: 3.631695 | lrm: 1.00 | dt: 772ms | tok/sec: 679,374 | mfu: 22.5% | epoch: 1 | remaining: 177s    
step 00172 (41.1%) | loss: 3.629029 | lrm: 1.00 | dt: 778ms | tok/sec: 673,736 | mfu: 22.3% | epoch: 1 | remaining: 176s    
step 00173 (41.3%) | loss: 3.623729 | lrm: 1.00 | dt: 787ms | tok/sec: 665,869 | mfu: 22.0% | epoch: 1 | remaining: 175s    
step 00174 (41.6%) | loss: 3.622715 | lrm: 1.00 | dt: 777ms | tok/sec: 675,084 | mfu: 22.3% | epoch: 1 | remaining: 174s    
step 00175 (41.9%) | loss: 3.618321 | lrm: 1.00 | dt: 785ms | tok/sec: 667,974 | mfu: 22.1% | epoch: 1 | remaining: 174s    
step 00176 (42.1%) | loss: 3.616096 | lrm: 1.00 | dt: 774ms | tok/sec: 677,308 | mfu: 22.4% | epoch: 1 | remaining: 173s    
step 00177 (42.4%) | loss: 3.611528 | lrm: 1.00 | dt: 784ms | tok/sec: 668,875 | mfu: 22.1% | epoch: 1 | remaining: 172s    
step 00178 (42.6%) | loss: 3.609090 | lrm: 1.00 | dt: 771ms | tok/sec: 679,872 | mfu: 22.5% | epoch: 1 | remaining: 171s    
step 00179 (42.9%) | loss: 3.603985 | lrm: 1.00 | dt: 768ms | tok/sec: 682,482 | mfu: 22.6% | epoch: 1 | remaining: 171s    
step 00180 (43.2%) | loss: 3.600163 | lrm: 1.00 | dt: 779ms | tok/sec: 672,791 | mfu: 22.2% | epoch: 1 | remaining: 170s    
step 00181 (43.4%) | loss: 3.594008 | lrm: 1.00 | dt: 775ms | tok/sec: 676,126 | mfu: 22.4% | epoch: 1 | remaining: 169s    
step 00182 (43.7%) | loss: 3.585861 | lrm: 1.00 | dt: 778ms | tok/sec: 674,136 | mfu: 22.3% | epoch: 1 | remaining: 168s    
step 00183 (43.9%) | loss: 3.578488 | lrm: 1.00 | dt: 781ms | tok/sec: 671,626 | mfu: 22.2% | epoch: 1 | remaining: 167s    
step 00184 (44.2%) | loss: 3.577435 | lrm: 1.00 | dt: 781ms | tok/sec: 671,494 | mfu: 22.2% | epoch: 1 | remaining: 167s    
step 00185 (44.5%) | loss: 3.572015 | lrm: 1.00 | dt: 783ms | tok/sec: 669,815 | mfu: 22.1% | epoch: 1 | remaining: 166s    
step 00186 (44.7%) | loss: 3.565497 | lrm: 1.00 | dt: 771ms | tok/sec: 680,057 | mfu: 22.5% | epoch: 1 | remaining: 165s    
step 00187 (45.0%) | loss: 3.560858 | lrm: 1.00 | dt: 789ms | tok/sec: 664,877 | mfu: 22.0% | epoch: 1 | remaining: 164s    
step 00188 (45.2%) | loss: 3.558251 | lrm: 1.00 | dt: 781ms | tok/sec: 671,460 | mfu: 22.2% | epoch: 1 | remaining: 164s    
step 00189 (45.5%) | loss: 3.554634 | lrm: 1.00 | dt: 789ms | tok/sec: 664,780 | mfu: 22.0% | epoch: 1 | remaining: 163s    
step 00190 (45.8%) | loss: 3.554014 | lrm: 1.00 | dt: 789ms | tok/sec: 664,238 | mfu: 22.0% | epoch: 1 | remaining: 162s    
step 00191 (46.0%) | loss: 3.553356 | lrm: 1.00 | dt: 777ms | tok/sec: 674,867 | mfu: 22.3% | epoch: 1 | remaining: 161s    
step 00192 (46.3%) | loss: 3.546254 | lrm: 1.00 | dt: 767ms | tok/sec: 683,232 | mfu: 22.6% | epoch: 1 | remaining: 160s    
step 00193 (46.5%) | loss: 3.541051 | lrm: 1.00 | dt: 781ms | tok/sec: 671,271 | mfu: 22.2% | epoch: 1 | remaining: 160s    
step 00194 (46.8%) | loss: 3.540606 | lrm: 1.00 | dt: 791ms | tok/sec: 663,139 | mfu: 21.9% | epoch: 1 | remaining: 159s    
step 00195 (47.1%) | loss: 3.537485 | lrm: 1.00 | dt: 784ms | tok/sec: 668,794 | mfu: 22.1% | epoch: 1 | remaining: 158s    
step 00196 (47.3%) | loss: 3.537560 | lrm: 1.00 | dt: 781ms | tok/sec: 671,384 | mfu: 22.2% | epoch: 1 | remaining: 157s    
step 00197 (47.6%) | loss: 3.539106 | lrm: 1.00 | dt: 770ms | tok/sec: 681,074 | mfu: 22.5% | epoch: 1 | remaining: 156s    
step 00198 (47.8%) | loss: 3.533529 | lrm: 1.00 | dt: 784ms | tok/sec: 668,598 | mfu: 22.1% | epoch: 1 | remaining: 156s    
step 00199 (48.1%) | loss: 3.529474 | lrm: 1.00 | dt: 783ms | tok/sec: 669,504 | mfu: 22.1% | epoch: 1 | remaining: 155s    
step 00200 (48.4%) | loss: 3.529189 | lrm: 1.00 | dt: 783ms | tok/sec: 669,570 | mfu: 22.1% | epoch: 1 | remaining: 154s    
step 00201 (48.6%) | loss: 3.526727 | lrm: 1.00 | dt: 798ms | tok/sec: 656,843 | mfu: 21.7% | epoch: 1 | remaining: 153s    
step 00202 (48.9%) | loss: 3.522335 | lrm: 1.00 | dt: 778ms | tok/sec: 673,630 | mfu: 22.3% | epoch: 1 | remaining: 153s    
step 00203 (49.2%) | loss: 3.518971 | lrm: 1.00 | dt: 787ms | tok/sec: 665,832 | mfu: 22.0% | epoch: 1 | remaining: 152s    
step 00204 (49.4%) | loss: 3.517010 | lrm: 1.00 | dt: 772ms | tok/sec: 679,402 | mfu: 22.5% | epoch: 1 | remaining: 151s    
step 00205 (49.7%) | loss: 3.516987 | lrm: 1.00 | dt: 773ms | tok/sec: 677,852 | mfu: 22.4% | epoch: 1 | remaining: 150s    
step 00206 (49.9%) | loss: 3.513513 | lrm: 1.00 | dt: 781ms | tok/sec: 671,446 | mfu: 22.2% | epoch: 1 | remaining: 149s    
step 00207 (50.2%) | loss: 3.509963 | lrm: 1.00 | dt: 777ms | tok/sec: 674,666 | mfu: 22.3% | epoch: 1 | remaining: 149s    
step 00208 (50.4%) | loss: 3.507168 | lrm: 0.99 | dt: 775ms | tok/sec: 676,094 | mfu: 22.4% | epoch: 1 | remaining: 148s    
step 00209 (50.7%) | loss: 3.506402 | lrm: 0.99 | dt: 787ms | tok/sec: 665,796 | mfu: 22.0% | epoch: 1 | remaining: 147s    
step 00210 (51.0%) | loss: 3.502162 | lrm: 0.98 | dt: 783ms | tok/sec: 669,238 | mfu: 22.1% | epoch: 1 | remaining: 146s    
step 00211 (51.2%) | loss: 3.502128 | lrm: 0.98 | dt: 783ms | tok/sec: 669,524 | mfu: 22.1% | epoch: 1 | remaining: 146s    
step 00212 (51.5%) | loss: 3.499714 | lrm: 0.97 | dt: 781ms | tok/sec: 671,173 | mfu: 22.2% | epoch: 1 | remaining: 145s    
step 00213 (51.8%) | loss: 3.494046 | lrm: 0.96 | dt: 779ms | tok/sec: 672,973 | mfu: 22.3% | epoch: 1 | remaining: 144s    
step 00214 (52.0%) | loss: 3.493243 | lrm: 0.96 | dt: 775ms | tok/sec: 676,763 | mfu: 22.4% | epoch: 1 | remaining: 143s    
step 00215 (52.3%) | loss: 3.485507 | lrm: 0.95 | dt: 782ms | tok/sec: 670,032 | mfu: 22.2% | epoch: 1 | remaining: 142s    
step 00216 (52.5%) | loss: 3.486810 | lrm: 0.95 | dt: 784ms | tok/sec: 669,049 | mfu: 22.1% | epoch: 1 | remaining: 142s    
step 00217 (52.8%) | loss: 3.483375 | lrm: 0.94 | dt: 791ms | tok/sec: 662,769 | mfu: 21.9% | epoch: 1 | remaining: 141s    
step 00218 (53.1%) | loss: 3.480842 | lrm: 0.94 | dt: 786ms | tok/sec: 666,819 | mfu: 22.0% | epoch: 1 | remaining: 140s    
step 00219 (53.3%) | loss: 3.478419 | lrm: 0.93 | dt: 781ms | tok/sec: 670,947 | mfu: 22.2% | epoch: 1 | remaining: 139s    
step 00220 (53.6%) | loss: 3.477317 | lrm: 0.93 | dt: 773ms | tok/sec: 678,013 | mfu: 22.4% | epoch: 1 | remaining: 138s    
step 00221 (53.8%) | loss: 3.466138 | lrm: 0.92 | dt: 777ms | tok/sec: 675,032 | mfu: 22.3% | epoch: 1 | remaining: 138s    
step 00222 (54.1%) | loss: 3.462015 | lrm: 0.92 | dt: 782ms | tok/sec: 670,744 | mfu: 22.2% | epoch: 1 | remaining: 137s    
step 00223 (54.4%) | loss: 3.459717 | lrm: 0.91 | dt: 778ms | tok/sec: 674,065 | mfu: 22.3% | epoch: 1 | remaining: 136s    
step 00224 (54.6%) | loss: 3.458545 | lrm: 0.91 | dt: 793ms | tok/sec: 661,188 | mfu: 21.9% | epoch: 1 | remaining: 135s    
step 00225 (54.9%) | loss: 3.460442 | lrm: 0.90 | dt: 776ms | tok/sec: 675,356 | mfu: 22.3% | epoch: 1 | remaining: 135s    
step 00226 (55.1%) | loss: 3.455914 | lrm: 0.90 | dt: 778ms | tok/sec: 674,124 | mfu: 22.3% | epoch: 1 | remaining: 134s    
step 00227 (55.4%) | loss: 3.456429 | lrm: 0.89 | dt: 768ms | tok/sec: 682,461 | mfu: 22.6% | epoch: 1 | remaining: 133s    
step 00228 (55.7%) | loss: 3.454837 | lrm: 0.89 | dt: 781ms | tok/sec: 670,938 | mfu: 22.2% | epoch: 1 | remaining: 132s    
step 00229 (55.9%) | loss: 3.453141 | lrm: 0.88 | dt: 789ms | tok/sec: 664,340 | mfu: 22.0% | epoch: 1 | remaining: 131s    
step 00230 (56.2%) | loss: 3.454247 | lrm: 0.88 | dt: 786ms | tok/sec: 667,326 | mfu: 22.1% | epoch: 1 | remaining: 131s    
step 00231 (56.4%) | loss: 3.447498 | lrm: 0.87 | dt: 777ms | tok/sec: 674,500 | mfu: 22.3% | epoch: 1 | remaining: 130s    
step 00232 (56.7%) | loss: 3.444864 | lrm: 0.87 | dt: 782ms | tok/sec: 670,660 | mfu: 22.2% | epoch: 1 | remaining: 129s    
step 00233 (57.0%) | loss: 3.446513 | lrm: 0.86 | dt: 782ms | tok/sec: 670,699 | mfu: 22.2% | epoch: 1 | remaining: 128s    
step 00234 (57.2%) | loss: 3.444047 | lrm: 0.86 | dt: 776ms | tok/sec: 675,313 | mfu: 22.3% | epoch: 1 | remaining: 128s    
step 00235 (57.5%) | loss: 3.439510 | lrm: 0.85 | dt: 780ms | tok/sec: 672,194 | mfu: 22.2% | epoch: 1 | remaining: 127s    
step 00236 (57.7%) | loss: 3.442591 | lrm: 0.85 | dt: 783ms | tok/sec: 669,627 | mfu: 22.1% | epoch: 1 | remaining: 126s    
step 00237 (58.0%) | loss: 3.440735 | lrm: 0.84 | dt: 785ms | tok/sec: 667,833 | mfu: 22.1% | epoch: 1 | remaining: 125s    
step 00238 (58.3%) | loss: 3.441167 | lrm: 0.83 | dt: 777ms | tok/sec: 674,992 | mfu: 22.3% | epoch: 1 | remaining: 124s    
step 00239 (58.5%) | loss: 3.434357 | lrm: 0.83 | dt: 780ms | tok/sec: 671,918 | mfu: 22.2% | epoch: 1 | remaining: 124s    
step 00240 (58.8%) | loss: 3.424376 | lrm: 0.82 | dt: 780ms | tok/sec: 672,506 | mfu: 22.2% | epoch: 1 | remaining: 123s    
step 00241 (59.0%) | loss: 3.419453 | lrm: 0.82 | dt: 786ms | tok/sec: 667,349 | mfu: 22.1% | epoch: 1 | remaining: 122s    
step 00242 (59.3%) | loss: 3.419711 | lrm: 0.81 | dt: 783ms | tok/sec: 669,770 | mfu: 22.1% | epoch: 1 | remaining: 121s    
step 00243 (59.6%) | loss: 3.420423 | lrm: 0.81 | dt: 779ms | tok/sec: 672,976 | mfu: 22.3% | epoch: 1 | remaining: 121s    
step 00244 (59.8%) | loss: 3.419777 | lrm: 0.80 | dt: 779ms | tok/sec: 672,834 | mfu: 22.2% | epoch: 1 | remaining: 120s    
step 00245 (60.1%) | loss: 3.413186 | lrm: 0.80 | dt: 781ms | tok/sec: 671,236 | mfu: 22.2% | epoch: 1 | remaining: 119s    
step 00246 (60.3%) | loss: 3.413371 | lrm: 0.79 | dt: 775ms | tok/sec: 676,639 | mfu: 22.4% | epoch: 1 | remaining: 118s    
step 00247 (60.6%) | loss: 3.408620 | lrm: 0.79 | dt: 781ms | tok/sec: 670,979 | mfu: 22.2% | epoch: 1 | remaining: 117s    
step 00248 (60.9%) | loss: 3.408292 | lrm: 0.78 | dt: 790ms | tok/sec: 663,894 | mfu: 22.0% | epoch: 1 | remaining: 117s    
step 00249 (61.1%) | loss: 3.399792 | lrm: 0.78 | dt: 776ms | tok/sec: 675,766 | mfu: 22.3% | epoch: 1 | remaining: 116s    
step 00250 (61.4%) | loss: 3.395510 | lrm: 0.77 | dt: 781ms | tok/sec: 671,301 | mfu: 22.2% | epoch: 1 | remaining: 115s    
step 00251 (61.6%) | loss: 3.392696 | lrm: 0.77 | dt: 791ms | tok/sec: 662,822 | mfu: 21.9% | epoch: 1 | remaining: 114s    
step 00252 (61.9%) | loss: 3.390013 | lrm: 0.76 | dt: 781ms | tok/sec: 671,654 | mfu: 22.2% | epoch: 1 | remaining: 114s    
step 00253 (62.2%) | loss: 3.379989 | lrm: 0.76 | dt: 776ms | tok/sec: 675,998 | mfu: 22.4% | epoch: 1 | remaining: 113s    
step 00254 (62.4%) | loss: 3.375420 | lrm: 0.75 | dt: 784ms | tok/sec: 668,469 | mfu: 22.1% | epoch: 1 | remaining: 112s    
step 00255 (62.7%) | loss: 3.373438 | lrm: 0.75 | dt: 785ms | tok/sec: 667,787 | mfu: 22.1% | epoch: 1 | remaining: 111s    
step 00256 (62.9%) | loss: 3.368598 | lrm: 0.74 | dt: 789ms | tok/sec: 664,907 | mfu: 22.0% | epoch: 1 | remaining: 110s    
step 00257 (63.2%) | loss: 3.366863 | lrm: 0.74 | dt: 779ms | tok/sec: 673,370 | mfu: 22.3% | epoch: 1 | remaining: 110s    
step 00258 (63.5%) | loss: 3.367850 | lrm: 0.73 | dt: 785ms | tok/sec: 667,590 | mfu: 22.1% | epoch: 1 | remaining: 109s    
step 00259 (63.7%) | loss: 3.367673 | lrm: 0.73 | dt: 782ms | tok/sec: 670,794 | mfu: 22.2% | epoch: 1 | remaining: 108s    
step 00260 (64.0%) | loss: 3.365514 | lrm: 0.72 | dt: 777ms | tok/sec: 674,610 | mfu: 22.3% | epoch: 1 | remaining: 107s    
step 00261 (64.3%) | loss: 3.365830 | lrm: 0.71 | dt: 789ms | tok/sec: 664,654 | mfu: 22.0% | epoch: 1 | remaining: 106s    
step 00262 (64.5%) | loss: 3.361349 | lrm: 0.71 | dt: 779ms | tok/sec: 673,264 | mfu: 22.3% | epoch: 1 | remaining: 106s    
step 00263 (64.8%) | loss: 3.357569 | lrm: 0.70 | dt: 787ms | tok/sec: 666,048 | mfu: 22.0% | epoch: 1 | remaining: 105s    
step 00264 (65.0%) | loss: 3.354526 | lrm: 0.70 | dt: 783ms | tok/sec: 669,534 | mfu: 22.1% | epoch: 1 | remaining: 104s    
step 00265 (65.3%) | loss: 3.353655 | lrm: 0.69 | dt: 782ms | tok/sec: 670,128 | mfu: 22.2% | epoch: 1 | remaining: 103s    
step 00266 (65.6%) | loss: 3.351001 | lrm: 0.69 | dt: 784ms | tok/sec: 668,687 | mfu: 22.1% | epoch: 1 | remaining: 103s    
step 00267 (65.8%) | loss: 3.345566 | lrm: 0.68 | dt: 782ms | tok/sec: 670,225 | mfu: 22.2% | epoch: 1 | remaining: 102s    
step 00268 (66.1%) | loss: 3.346334 | lrm: 0.68 | dt: 773ms | tok/sec: 678,673 | mfu: 22.4% | epoch: 1 | remaining: 101s    
step 00269 (66.3%) | loss: 3.345385 | lrm: 0.67 | dt: 780ms | tok/sec: 671,877 | mfu: 22.2% | epoch: 1 | remaining: 100s    
step 00270 (66.6%) | loss: 3.340991 | lrm: 0.67 | dt: 777ms | tok/sec: 674,808 | mfu: 22.3% | epoch: 1 | remaining: 99s    
step 00271 (66.9%) | loss: 3.341587 | lrm: 0.66 | dt: 771ms | tok/sec: 680,101 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00272 (67.1%) | loss: 3.340017 | lrm: 0.66 | dt: 780ms | tok/sec: 671,972 | mfu: 22.2% | epoch: 1 | remaining: 98s    
step 00273 (67.4%) | loss: 3.338212 | lrm: 0.65 | dt: 795ms | tok/sec: 659,406 | mfu: 21.8% | epoch: 1 | remaining: 97s    
step 00274 (67.6%) | loss: 3.338222 | lrm: 0.65 | dt: 789ms | tok/sec: 664,854 | mfu: 22.0% | epoch: 1 | remaining: 96s    
step 00275 (67.9%) | loss: 3.335370 | lrm: 0.64 | dt: 782ms | tok/sec: 670,815 | mfu: 22.2% | epoch: 1 | remaining: 96s    
step 00276 (68.2%) | loss: 3.331576 | lrm: 0.64 | dt: 793ms | tok/sec: 660,997 | mfu: 21.9% | epoch: 1 | remaining: 95s    
step 00277 (68.4%) | loss: 3.332905 | lrm: 0.63 | dt: 787ms | tok/sec: 666,222 | mfu: 22.0% | epoch: 1 | remaining: 94s    
step 00278 (68.7%) | loss: 3.331821 | lrm: 0.63 | dt: 785ms | tok/sec: 667,724 | mfu: 22.1% | epoch: 1 | remaining: 93s    
step 00279 (69.0%) | loss: 3.328703 | lrm: 0.62 | dt: 781ms | tok/sec: 671,596 | mfu: 22.2% | epoch: 1 | remaining: 92s    
step 00280 (69.2%) | loss: 3.328631 | lrm: 0.62 | dt: 782ms | tok/sec: 670,383 | mfu: 22.2% | epoch: 1 | remaining: 92s    
step 00281 (69.5%) | loss: 3.330756 | lrm: 0.61 | dt: 789ms | tok/sec: 664,590 | mfu: 22.0% | epoch: 1 | remaining: 91s    
step 00282 (69.7%) | loss: 3.326932 | lrm: 0.61 | dt: 789ms | tok/sec: 664,153 | mfu: 22.0% | epoch: 1 | remaining: 90s    
step 00283 (70.0%) | loss: 3.325716 | lrm: 0.60 | dt: 778ms | tok/sec: 673,696 | mfu: 22.3% | epoch: 1 | remaining: 89s    
step 00284 (70.3%) | loss: 3.323065 | lrm: 0.59 | dt: 784ms | tok/sec: 668,792 | mfu: 22.1% | epoch: 1 | remaining: 88s    
step 00285 (70.5%) | loss: 3.323263 | lrm: 0.59 | dt: 785ms | tok/sec: 667,681 | mfu: 22.1% | epoch: 1 | remaining: 88s    
step 00286 (70.8%) | loss: 3.318831 | lrm: 0.58 | dt: 787ms | tok/sec: 666,466 | mfu: 22.0% | epoch: 1 | remaining: 87s    
step 00287 (71.0%) | loss: 3.316418 | lrm: 0.58 | dt: 778ms | tok/sec: 673,759 | mfu: 22.3% | epoch: 1 | remaining: 86s    
step 00288 (71.3%) | loss: 3.318481 | lrm: 0.57 | dt: 769ms | tok/sec: 682,173 | mfu: 22.6% | epoch: 1 | remaining: 85s    
step 00289 (71.6%) | loss: 3.314685 | lrm: 0.57 | dt: 773ms | tok/sec: 678,172 | mfu: 22.4% | epoch: 1 | remaining: 85s    
step 00290 (71.8%) | loss: 3.316688 | lrm: 0.56 | dt: 781ms | tok/sec: 670,935 | mfu: 22.2% | epoch: 1 | remaining: 84s    
step 00291 (72.1%) | loss: 3.307397 | lrm: 0.56 | dt: 776ms | tok/sec: 675,569 | mfu: 22.3% | epoch: 1 | remaining: 83s    
step 00292 (72.3%) | loss: 3.300300 | lrm: 0.55 | dt: 782ms | tok/sec: 670,213 | mfu: 22.2% | epoch: 1 | remaining: 82s    
step 00293 (72.6%) | loss: 3.299222 | lrm: 0.55 | dt: 779ms | tok/sec: 673,337 | mfu: 22.3% | epoch: 1 | remaining: 81s    
step 00294 (72.9%) | loss: 3.298162 | lrm: 0.54 | dt: 792ms | tok/sec: 661,931 | mfu: 21.9% | epoch: 1 | remaining: 81s    
step 00295 (73.1%) | loss: 3.297577 | lrm: 0.54 | dt: 782ms | tok/sec: 670,398 | mfu: 22.2% | epoch: 1 | remaining: 80s    
step 00296 (73.4%) | loss: 3.291118 | lrm: 0.53 | dt: 777ms | tok/sec: 674,974 | mfu: 22.3% | epoch: 1 | remaining: 79s    
step 00297 (73.6%) | loss: 3.291100 | lrm: 0.53 | dt: 779ms | tok/sec: 673,294 | mfu: 22.3% | epoch: 1 | remaining: 78s    
step 00298 (73.9%) | loss: 3.287789 | lrm: 0.52 | dt: 792ms | tok/sec: 662,218 | mfu: 21.9% | epoch: 1 | remaining: 78s    
step 00299 (74.2%) | loss: 3.286718 | lrm: 0.52 | dt: 777ms | tok/sec: 674,819 | mfu: 22.3% | epoch: 1 | remaining: 77s    
step 00300 (74.4%) | loss: 3.283851 | lrm: 0.51 | dt: 771ms | tok/sec: 679,769 | mfu: 22.5% | epoch: 1 | remaining: 76s    
step 00301 (74.7%) | loss: 3.280032 | lrm: 0.51 | dt: 777ms | tok/sec: 674,839 | mfu: 22.3% | epoch: 1 | remaining: 75s    
step 00302 (74.9%) | loss: 3.280414 | lrm: 0.50 | dt: 781ms | tok/sec: 671,328 | mfu: 22.2% | epoch: 1 | remaining: 74s    
step 00303 (75.2%) | loss: 3.278213 | lrm: 0.50 | dt: 795ms | tok/sec: 659,482 | mfu: 21.8% | epoch: 1 | remaining: 74s    
step 00304 (75.5%) | loss: 3.277329 | lrm: 0.49 | dt: 779ms | tok/sec: 673,268 | mfu: 22.3% | epoch: 1 | remaining: 73s    
step 00305 (75.7%) | loss: 3.274280 | lrm: 0.49 | dt: 781ms | tok/sec: 671,492 | mfu: 22.2% | epoch: 1 | remaining: 72s    
step 00306 (76.0%) | loss: 3.269364 | lrm: 0.48 | dt: 783ms | tok/sec: 669,687 | mfu: 22.1% | epoch: 1 | remaining: 71s    
step 00307 (76.2%) | loss: 3.265351 | lrm: 0.48 | dt: 792ms | tok/sec: 662,233 | mfu: 21.9% | epoch: 1 | remaining: 70s    
