Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=28 binary=011011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'rmsnorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 2.894070e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011380 | lrm: 1.00 | dt: 2789ms | tok/sec: 187,960 | mfu: 5.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.853477 | lrm: 1.00 | dt: 695ms | tok/sec: 754,256 | mfu: 22.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.462286 | lrm: 1.00 | dt: 697ms | tok/sec: 752,409 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.004141 | lrm: 1.00 | dt: 696ms | tok/sec: 752,780 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.603555 | lrm: 1.00 | dt: 697ms | tok/sec: 752,384 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.265604 | lrm: 1.00 | dt: 697ms | tok/sec: 752,612 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.012189 | lrm: 1.00 | dt: 696ms | tok/sec: 753,198 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.804155 | lrm: 1.00 | dt: 696ms | tok/sec: 752,831 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.627590 | lrm: 1.00 | dt: 697ms | tok/sec: 751,823 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.998233 | lrm: 1.00 | dt: 698ms | tok/sec: 751,254 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.803661 | lrm: 1.00 | dt: 698ms | tok/sec: 751,117 | mfu: 22.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.637298 | lrm: 1.00 | dt: 698ms | tok/sec: 751,268 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.494443 | lrm: 1.00 | dt: 698ms | tok/sec: 751,431 | mfu: 22.0% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.374724 | lrm: 1.00 | dt: 697ms | tok/sec: 751,861 | mfu: 22.0% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.265124 | lrm: 1.00 | dt: 698ms | tok/sec: 750,849 | mfu: 22.0% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.172344 | lrm: 1.00 | dt: 699ms | tok/sec: 750,432 | mfu: 21.9% | epoch: 1 | remaining: 297s    
step 00151 (33.3%) | loss: 3.698148 | lrm: 1.00 | dt: 724ms | tok/sec: 723,850 | mfu: 21.2% | epoch: 1 | remaining: 199s    
step 00152 (33.6%) | loss: 3.690796 | lrm: 1.00 | dt: 730ms | tok/sec: 718,223 | mfu: 21.0% | epoch: 1 | remaining: 199s    
step 00153 (33.8%) | loss: 3.691555 | lrm: 1.00 | dt: 730ms | tok/sec: 718,081 | mfu: 21.0% | epoch: 1 | remaining: 198s    
step 00154 (34.0%) | loss: 3.688740 | lrm: 1.00 | dt: 726ms | tok/sec: 722,105 | mfu: 21.1% | epoch: 1 | remaining: 197s    
step 00155 (34.3%) | loss: 3.680264 | lrm: 1.00 | dt: 737ms | tok/sec: 710,946 | mfu: 20.8% | epoch: 1 | remaining: 196s    
step 00156 (34.5%) | loss: 3.671503 | lrm: 1.00 | dt: 724ms | tok/sec: 724,119 | mfu: 21.2% | epoch: 1 | remaining: 196s    
step 00157 (34.8%) | loss: 3.666288 | lrm: 1.00 | dt: 722ms | tok/sec: 726,009 | mfu: 21.2% | epoch: 1 | remaining: 195s    
step 00158 (35.0%) | loss: 3.664021 | lrm: 1.00 | dt: 721ms | tok/sec: 727,125 | mfu: 21.3% | epoch: 1 | remaining: 194s    
step 00159 (35.3%) | loss: 3.655972 | lrm: 1.00 | dt: 725ms | tok/sec: 723,651 | mfu: 21.2% | epoch: 1 | remaining: 194s    
step 00160 (35.5%) | loss: 3.653627 | lrm: 1.00 | dt: 726ms | tok/sec: 722,480 | mfu: 21.1% | epoch: 1 | remaining: 193s    
step 00161 (35.7%) | loss: 3.649781 | lrm: 1.00 | dt: 736ms | tok/sec: 712,290 | mfu: 20.8% | epoch: 1 | remaining: 192s    
step 00162 (36.0%) | loss: 3.648730 | lrm: 1.00 | dt: 730ms | tok/sec: 718,312 | mfu: 21.0% | epoch: 1 | remaining: 191s    
step 00163 (36.2%) | loss: 3.640615 | lrm: 1.00 | dt: 731ms | tok/sec: 717,542 | mfu: 21.0% | epoch: 1 | remaining: 191s    
step 00164 (36.5%) | loss: 3.638600 | lrm: 1.00 | dt: 726ms | tok/sec: 722,303 | mfu: 21.1% | epoch: 1 | remaining: 190s    
step 00165 (36.7%) | loss: 3.636857 | lrm: 1.00 | dt: 727ms | tok/sec: 720,951 | mfu: 21.1% | epoch: 1 | remaining: 189s    
step 00166 (37.0%) | loss: 3.632909 | lrm: 1.00 | dt: 731ms | tok/sec: 717,413 | mfu: 21.0% | epoch: 1 | remaining: 188s    
step 00167 (37.2%) | loss: 3.629048 | lrm: 1.00 | dt: 728ms | tok/sec: 720,218 | mfu: 21.1% | epoch: 1 | remaining: 188s    
step 00168 (37.4%) | loss: 3.623213 | lrm: 1.00 | dt: 721ms | tok/sec: 727,153 | mfu: 21.3% | epoch: 1 | remaining: 187s    
step 00169 (37.7%) | loss: 3.615859 | lrm: 1.00 | dt: 724ms | tok/sec: 723,943 | mfu: 21.2% | epoch: 1 | remaining: 186s    
step 00170 (37.9%) | loss: 3.608213 | lrm: 1.00 | dt: 725ms | tok/sec: 722,748 | mfu: 21.1% | epoch: 1 | remaining: 186s    
step 00171 (38.2%) | loss: 3.606583 | lrm: 1.00 | dt: 731ms | tok/sec: 716,843 | mfu: 21.0% | epoch: 1 | remaining: 185s    
step 00172 (38.4%) | loss: 3.605514 | lrm: 1.00 | dt: 731ms | tok/sec: 717,414 | mfu: 21.0% | epoch: 1 | remaining: 184s    
step 00173 (38.6%) | loss: 3.602283 | lrm: 1.00 | dt: 728ms | tok/sec: 719,837 | mfu: 21.1% | epoch: 1 | remaining: 183s    
step 00174 (38.9%) | loss: 3.600299 | lrm: 1.00 | dt: 728ms | tok/sec: 720,304 | mfu: 21.1% | epoch: 1 | remaining: 183s    
step 00175 (39.1%) | loss: 3.595109 | lrm: 1.00 | dt: 735ms | tok/sec: 713,302 | mfu: 20.9% | epoch: 1 | remaining: 182s    
step 00176 (39.4%) | loss: 3.592031 | lrm: 1.00 | dt: 726ms | tok/sec: 721,806 | mfu: 21.1% | epoch: 1 | remaining: 181s    
step 00177 (39.6%) | loss: 3.590658 | lrm: 1.00 | dt: 730ms | tok/sec: 718,069 | mfu: 21.0% | epoch: 1 | remaining: 180s    
step 00178 (39.9%) | loss: 3.588122 | lrm: 1.00 | dt: 730ms | tok/sec: 718,642 | mfu: 21.0% | epoch: 1 | remaining: 180s    
step 00179 (40.1%) | loss: 3.582665 | lrm: 1.00 | dt: 729ms | tok/sec: 718,849 | mfu: 21.0% | epoch: 1 | remaining: 179s    
step 00180 (40.4%) | loss: 3.579066 | lrm: 1.00 | dt: 731ms | tok/sec: 716,758 | mfu: 21.0% | epoch: 1 | remaining: 178s    
step 00181 (40.6%) | loss: 3.573121 | lrm: 1.00 | dt: 732ms | tok/sec: 716,546 | mfu: 21.0% | epoch: 1 | remaining: 177s    
step 00182 (40.8%) | loss: 3.564542 | lrm: 1.00 | dt: 725ms | tok/sec: 723,405 | mfu: 21.2% | epoch: 1 | remaining: 177s    
step 00183 (41.1%) | loss: 3.557020 | lrm: 1.00 | dt: 733ms | tok/sec: 715,086 | mfu: 20.9% | epoch: 1 | remaining: 176s    
step 00184 (41.3%) | loss: 3.555366 | lrm: 1.00 | dt: 729ms | tok/sec: 718,962 | mfu: 21.0% | epoch: 1 | remaining: 175s    
step 00185 (41.6%) | loss: 3.550825 | lrm: 1.00 | dt: 726ms | tok/sec: 722,321 | mfu: 21.1% | epoch: 1 | remaining: 175s    
step 00186 (41.8%) | loss: 3.544055 | lrm: 1.00 | dt: 735ms | tok/sec: 713,426 | mfu: 20.9% | epoch: 1 | remaining: 174s    
step 00187 (42.1%) | loss: 3.539761 | lrm: 1.00 | dt: 725ms | tok/sec: 722,697 | mfu: 21.1% | epoch: 1 | remaining: 173s    
step 00188 (42.3%) | loss: 3.539897 | lrm: 1.00 | dt: 727ms | tok/sec: 721,400 | mfu: 21.1% | epoch: 1 | remaining: 172s    
step 00189 (42.5%) | loss: 3.537856 | lrm: 1.00 | dt: 727ms | tok/sec: 721,174 | mfu: 21.1% | epoch: 1 | remaining: 172s    
step 00190 (42.8%) | loss: 3.536280 | lrm: 1.00 | dt: 732ms | tok/sec: 716,423 | mfu: 21.0% | epoch: 1 | remaining: 171s    
step 00191 (43.0%) | loss: 3.534933 | lrm: 1.00 | dt: 722ms | tok/sec: 725,913 | mfu: 21.2% | epoch: 1 | remaining: 170s    
step 00192 (43.3%) | loss: 3.528773 | lrm: 1.00 | dt: 722ms | tok/sec: 726,368 | mfu: 21.2% | epoch: 1 | remaining: 169s    
step 00193 (43.5%) | loss: 3.524400 | lrm: 1.00 | dt: 736ms | tok/sec: 712,788 | mfu: 20.8% | epoch: 1 | remaining: 169s    
step 00194 (43.8%) | loss: 3.523407 | lrm: 1.00 | dt: 723ms | tok/sec: 724,768 | mfu: 21.2% | epoch: 1 | remaining: 168s    
step 00195 (44.0%) | loss: 3.519952 | lrm: 1.00 | dt: 720ms | tok/sec: 728,444 | mfu: 21.3% | epoch: 1 | remaining: 167s    
step 00196 (44.2%) | loss: 3.518819 | lrm: 1.00 | dt: 723ms | tok/sec: 725,343 | mfu: 21.2% | epoch: 1 | remaining: 167s    
step 00197 (44.5%) | loss: 3.519188 | lrm: 1.00 | dt: 735ms | tok/sec: 713,281 | mfu: 20.9% | epoch: 1 | remaining: 166s    
step 00198 (44.7%) | loss: 3.514013 | lrm: 1.00 | dt: 729ms | tok/sec: 718,884 | mfu: 21.0% | epoch: 1 | remaining: 165s    
step 00199 (45.0%) | loss: 3.509592 | lrm: 1.00 | dt: 728ms | tok/sec: 719,977 | mfu: 21.1% | epoch: 1 | remaining: 164s    
step 00200 (45.2%) | loss: 3.508730 | lrm: 1.00 | dt: 727ms | tok/sec: 720,740 | mfu: 21.1% | epoch: 1 | remaining: 164s    
step 00201 (45.4%) | loss: 3.506790 | lrm: 1.00 | dt: 732ms | tok/sec: 716,102 | mfu: 20.9% | epoch: 1 | remaining: 163s    
step 00202 (45.7%) | loss: 3.502637 | lrm: 1.00 | dt: 731ms | tok/sec: 717,427 | mfu: 21.0% | epoch: 1 | remaining: 162s    
step 00203 (45.9%) | loss: 3.499478 | lrm: 1.00 | dt: 728ms | tok/sec: 720,434 | mfu: 21.1% | epoch: 1 | remaining: 161s    
step 00204 (46.2%) | loss: 3.497168 | lrm: 1.00 | dt: 729ms | tok/sec: 719,548 | mfu: 21.0% | epoch: 1 | remaining: 161s    
step 00205 (46.4%) | loss: 3.496619 | lrm: 1.00 | dt: 739ms | tok/sec: 709,301 | mfu: 20.7% | epoch: 1 | remaining: 160s    
step 00206 (46.7%) | loss: 3.494209 | lrm: 1.00 | dt: 728ms | tok/sec: 719,966 | mfu: 21.1% | epoch: 1 | remaining: 159s    
step 00207 (46.9%) | loss: 3.491867 | lrm: 1.00 | dt: 736ms | tok/sec: 712,420 | mfu: 20.8% | epoch: 1 | remaining: 159s    
step 00208 (47.2%) | loss: 3.489537 | lrm: 1.00 | dt: 734ms | tok/sec: 714,071 | mfu: 20.9% | epoch: 1 | remaining: 158s    
step 00209 (47.4%) | loss: 3.488054 | lrm: 1.00 | dt: 729ms | tok/sec: 719,292 | mfu: 21.0% | epoch: 1 | remaining: 157s    
step 00210 (47.6%) | loss: 3.483365 | lrm: 1.00 | dt: 740ms | tok/sec: 708,522 | mfu: 20.7% | epoch: 1 | remaining: 156s    
step 00211 (47.9%) | loss: 3.484362 | lrm: 1.00 | dt: 723ms | tok/sec: 725,401 | mfu: 21.2% | epoch: 1 | remaining: 156s    
step 00212 (48.1%) | loss: 3.482367 | lrm: 1.00 | dt: 718ms | tok/sec: 729,774 | mfu: 21.3% | epoch: 1 | remaining: 155s    
step 00213 (48.4%) | loss: 3.476041 | lrm: 1.00 | dt: 727ms | tok/sec: 721,634 | mfu: 21.1% | epoch: 1 | remaining: 154s    
step 00214 (48.6%) | loss: 3.475460 | lrm: 1.00 | dt: 721ms | tok/sec: 727,473 | mfu: 21.3% | epoch: 1 | remaining: 153s    
step 00215 (48.9%) | loss: 3.469219 | lrm: 1.00 | dt: 726ms | tok/sec: 721,684 | mfu: 21.1% | epoch: 1 | remaining: 153s    
step 00216 (49.1%) | loss: 3.471402 | lrm: 1.00 | dt: 735ms | tok/sec: 713,261 | mfu: 20.9% | epoch: 1 | remaining: 152s    
step 00217 (49.3%) | loss: 3.469404 | lrm: 1.00 | dt: 743ms | tok/sec: 706,104 | mfu: 20.7% | epoch: 1 | remaining: 151s    
step 00218 (49.6%) | loss: 3.468875 | lrm: 1.00 | dt: 722ms | tok/sec: 726,185 | mfu: 21.2% | epoch: 1 | remaining: 151s    
step 00219 (49.8%) | loss: 3.467477 | lrm: 1.00 | dt: 721ms | tok/sec: 727,354 | mfu: 21.3% | epoch: 1 | remaining: 150s    
step 00220 (50.1%) | loss: 3.468470 | lrm: 1.00 | dt: 737ms | tok/sec: 711,161 | mfu: 20.8% | epoch: 1 | remaining: 149s    
step 00221 (50.3%) | loss: 3.458598 | lrm: 0.99 | dt: 731ms | tok/sec: 717,662 | mfu: 21.0% | epoch: 1 | remaining: 148s    
step 00222 (50.6%) | loss: 3.455398 | lrm: 0.99 | dt: 723ms | tok/sec: 724,724 | mfu: 21.2% | epoch: 1 | remaining: 148s    
step 00223 (50.8%) | loss: 3.453753 | lrm: 0.98 | dt: 728ms | tok/sec: 720,292 | mfu: 21.1% | epoch: 1 | remaining: 147s    
step 00224 (51.0%) | loss: 3.454499 | lrm: 0.98 | dt: 733ms | tok/sec: 715,740 | mfu: 20.9% | epoch: 1 | remaining: 146s    
step 00225 (51.3%) | loss: 3.458104 | lrm: 0.97 | dt: 725ms | tok/sec: 723,377 | mfu: 21.2% | epoch: 1 | remaining: 145s    
step 00226 (51.5%) | loss: 3.455687 | lrm: 0.97 | dt: 732ms | tok/sec: 716,627 | mfu: 21.0% | epoch: 1 | remaining: 145s    
step 00227 (51.8%) | loss: 3.457433 | lrm: 0.96 | dt: 734ms | tok/sec: 714,507 | mfu: 20.9% | epoch: 1 | remaining: 144s    
step 00228 (52.0%) | loss: 3.455316 | lrm: 0.96 | dt: 726ms | tok/sec: 721,946 | mfu: 21.1% | epoch: 1 | remaining: 143s    
step 00229 (52.3%) | loss: 3.453613 | lrm: 0.95 | dt: 724ms | tok/sec: 724,544 | mfu: 21.2% | epoch: 1 | remaining: 143s    
step 00230 (52.5%) | loss: 3.454274 | lrm: 0.95 | dt: 721ms | tok/sec: 727,204 | mfu: 21.3% | epoch: 1 | remaining: 142s    
step 00231 (52.7%) | loss: 3.447132 | lrm: 0.95 | dt: 727ms | tok/sec: 720,739 | mfu: 21.1% | epoch: 1 | remaining: 141s    
step 00232 (53.0%) | loss: 3.444589 | lrm: 0.94 | dt: 730ms | tok/sec: 718,298 | mfu: 21.0% | epoch: 1 | remaining: 140s    
step 00233 (53.2%) | loss: 3.446760 | lrm: 0.94 | dt: 729ms | tok/sec: 719,426 | mfu: 21.0% | epoch: 1 | remaining: 140s    
step 00234 (53.5%) | loss: 3.444365 | lrm: 0.93 | dt: 739ms | tok/sec: 709,147 | mfu: 20.7% | epoch: 1 | remaining: 139s    
step 00235 (53.7%) | loss: 3.440107 | lrm: 0.93 | dt: 728ms | tok/sec: 720,397 | mfu: 21.1% | epoch: 1 | remaining: 138s    
step 00236 (54.0%) | loss: 3.442905 | lrm: 0.92 | dt: 725ms | tok/sec: 722,998 | mfu: 21.1% | epoch: 1 | remaining: 137s    
step 00237 (54.2%) | loss: 3.440809 | lrm: 0.92 | dt: 725ms | tok/sec: 722,850 | mfu: 21.1% | epoch: 1 | remaining: 137s    
step 00238 (54.4%) | loss: 3.441214 | lrm: 0.91 | dt: 734ms | tok/sec: 714,383 | mfu: 20.9% | epoch: 1 | remaining: 136s    
step 00239 (54.7%) | loss: 3.433995 | lrm: 0.91 | dt: 740ms | tok/sec: 708,453 | mfu: 20.7% | epoch: 1 | remaining: 135s    
step 00240 (54.9%) | loss: 3.424110 | lrm: 0.90 | dt: 722ms | tok/sec: 726,069 | mfu: 21.2% | epoch: 1 | remaining: 134s    
step 00241 (55.2%) | loss: 3.419189 | lrm: 0.90 | dt: 721ms | tok/sec: 727,254 | mfu: 21.3% | epoch: 1 | remaining: 134s    
step 00242 (55.4%) | loss: 3.419681 | lrm: 0.89 | dt: 735ms | tok/sec: 712,964 | mfu: 20.9% | epoch: 1 | remaining: 133s    
step 00243 (55.7%) | loss: 3.420530 | lrm: 0.89 | dt: 734ms | tok/sec: 714,483 | mfu: 20.9% | epoch: 1 | remaining: 132s    
step 00244 (55.9%) | loss: 3.420472 | lrm: 0.88 | dt: 736ms | tok/sec: 712,703 | mfu: 20.8% | epoch: 1 | remaining: 132s    
step 00245 (56.1%) | loss: 3.414787 | lrm: 0.88 | dt: 735ms | tok/sec: 713,252 | mfu: 20.9% | epoch: 1 | remaining: 131s    
step 00246 (56.4%) | loss: 3.415754 | lrm: 0.87 | dt: 727ms | tok/sec: 721,315 | mfu: 21.1% | epoch: 1 | remaining: 130s    
step 00247 (56.6%) | loss: 3.411599 | lrm: 0.87 | dt: 732ms | tok/sec: 716,275 | mfu: 20.9% | epoch: 1 | remaining: 129s    
step 00248 (56.9%) | loss: 3.411256 | lrm: 0.86 | dt: 736ms | tok/sec: 712,816 | mfu: 20.8% | epoch: 1 | remaining: 129s    
step 00249 (57.1%) | loss: 3.402853 | lrm: 0.86 | dt: 727ms | tok/sec: 721,461 | mfu: 21.1% | epoch: 1 | remaining: 128s    
step 00250 (57.4%) | loss: 3.398479 | lrm: 0.85 | dt: 729ms | tok/sec: 719,358 | mfu: 21.0% | epoch: 1 | remaining: 127s    
step 00251 (57.6%) | loss: 3.396409 | lrm: 0.85 | dt: 731ms | tok/sec: 717,426 | mfu: 21.0% | epoch: 1 | remaining: 126s    
step 00252 (57.9%) | loss: 3.393422 | lrm: 0.84 | dt: 738ms | tok/sec: 710,033 | mfu: 20.8% | epoch: 1 | remaining: 126s    
step 00253 (58.1%) | loss: 3.383276 | lrm: 0.84 | dt: 724ms | tok/sec: 724,133 | mfu: 21.2% | epoch: 1 | remaining: 125s    
step 00254 (58.3%) | loss: 3.378523 | lrm: 0.83 | dt: 721ms | tok/sec: 726,897 | mfu: 21.3% | epoch: 1 | remaining: 124s    
step 00255 (58.6%) | loss: 3.376918 | lrm: 0.83 | dt: 724ms | tok/sec: 724,173 | mfu: 21.2% | epoch: 1 | remaining: 124s    
step 00256 (58.8%) | loss: 3.372136 | lrm: 0.82 | dt: 737ms | tok/sec: 710,907 | mfu: 20.8% | epoch: 1 | remaining: 123s    
step 00257 (59.1%) | loss: 3.370093 | lrm: 0.82 | dt: 731ms | tok/sec: 717,163 | mfu: 21.0% | epoch: 1 | remaining: 122s    
step 00258 (59.3%) | loss: 3.371138 | lrm: 0.81 | dt: 727ms | tok/sec: 720,755 | mfu: 21.1% | epoch: 1 | remaining: 121s    
step 00259 (59.6%) | loss: 3.371164 | lrm: 0.81 | dt: 735ms | tok/sec: 713,700 | mfu: 20.9% | epoch: 1 | remaining: 121s    
step 00260 (59.8%) | loss: 3.369262 | lrm: 0.80 | dt: 729ms | tok/sec: 719,067 | mfu: 21.0% | epoch: 1 | remaining: 120s    
step 00261 (60.0%) | loss: 3.370419 | lrm: 0.80 | dt: 722ms | tok/sec: 726,520 | mfu: 21.2% | epoch: 1 | remaining: 119s    
step 00262 (60.3%) | loss: 3.366185 | lrm: 0.79 | dt: 717ms | tok/sec: 731,086 | mfu: 21.4% | epoch: 1 | remaining: 118s    
step 00263 (60.5%) | loss: 3.362233 | lrm: 0.79 | dt: 724ms | tok/sec: 724,007 | mfu: 21.2% | epoch: 1 | remaining: 118s    
step 00264 (60.8%) | loss: 3.359500 | lrm: 0.78 | dt: 725ms | tok/sec: 723,357 | mfu: 21.2% | epoch: 1 | remaining: 117s    
step 00265 (61.0%) | loss: 3.358477 | lrm: 0.78 | dt: 727ms | tok/sec: 720,771 | mfu: 21.1% | epoch: 1 | remaining: 116s    
step 00266 (61.2%) | loss: 3.355149 | lrm: 0.78 | dt: 746ms | tok/sec: 702,732 | mfu: 20.6% | epoch: 1 | remaining: 116s    
step 00267 (61.5%) | loss: 3.349498 | lrm: 0.77 | dt: 728ms | tok/sec: 720,363 | mfu: 21.1% | epoch: 1 | remaining: 115s    
step 00268 (61.7%) | loss: 3.350568 | lrm: 0.77 | dt: 724ms | tok/sec: 724,169 | mfu: 21.2% | epoch: 1 | remaining: 114s    
step 00269 (62.0%) | loss: 3.349901 | lrm: 0.76 | dt: 740ms | tok/sec: 708,837 | mfu: 20.7% | epoch: 1 | remaining: 113s    
step 00270 (62.2%) | loss: 3.345258 | lrm: 0.76 | dt: 726ms | tok/sec: 722,423 | mfu: 21.1% | epoch: 1 | remaining: 113s    
step 00271 (62.5%) | loss: 3.345758 | lrm: 0.75 | dt: 726ms | tok/sec: 722,640 | mfu: 21.1% | epoch: 1 | remaining: 112s    
step 00272 (62.7%) | loss: 3.344525 | lrm: 0.75 | dt: 724ms | tok/sec: 724,547 | mfu: 21.2% | epoch: 1 | remaining: 111s    
step 00273 (63.0%) | loss: 3.342626 | lrm: 0.74 | dt: 731ms | tok/sec: 717,077 | mfu: 21.0% | epoch: 1 | remaining: 110s    
step 00274 (63.2%) | loss: 3.342770 | lrm: 0.74 | dt: 729ms | tok/sec: 719,522 | mfu: 21.0% | epoch: 1 | remaining: 110s    
step 00275 (63.4%) | loss: 3.339888 | lrm: 0.73 | dt: 724ms | tok/sec: 723,788 | mfu: 21.2% | epoch: 1 | remaining: 109s    
step 00276 (63.7%) | loss: 3.336914 | lrm: 0.73 | dt: 731ms | tok/sec: 717,069 | mfu: 21.0% | epoch: 1 | remaining: 108s    
step 00277 (63.9%) | loss: 3.338006 | lrm: 0.72 | dt: 735ms | tok/sec: 712,864 | mfu: 20.8% | epoch: 1 | remaining: 107s    
step 00278 (64.2%) | loss: 3.336990 | lrm: 0.72 | dt: 728ms | tok/sec: 720,637 | mfu: 21.1% | epoch: 1 | remaining: 107s    
step 00279 (64.4%) | loss: 3.334124 | lrm: 0.71 | dt: 731ms | tok/sec: 717,149 | mfu: 21.0% | epoch: 1 | remaining: 106s    
step 00280 (64.7%) | loss: 3.334226 | lrm: 0.71 | dt: 735ms | tok/sec: 713,434 | mfu: 20.9% | epoch: 1 | remaining: 105s    
step 00281 (64.9%) | loss: 3.336542 | lrm: 0.70 | dt: 731ms | tok/sec: 717,634 | mfu: 21.0% | epoch: 1 | remaining: 105s    
step 00282 (65.1%) | loss: 3.332924 | lrm: 0.70 | dt: 721ms | tok/sec: 727,659 | mfu: 21.3% | epoch: 1 | remaining: 104s    
step 00283 (65.4%) | loss: 3.331932 | lrm: 0.69 | dt: 731ms | tok/sec: 717,420 | mfu: 21.0% | epoch: 1 | remaining: 103s    
step 00284 (65.6%) | loss: 3.329299 | lrm: 0.69 | dt: 734ms | tok/sec: 714,711 | mfu: 20.9% | epoch: 1 | remaining: 102s    
step 00285 (65.9%) | loss: 3.329054 | lrm: 0.68 | dt: 734ms | tok/sec: 714,518 | mfu: 20.9% | epoch: 1 | remaining: 102s    
step 00286 (66.1%) | loss: 3.324140 | lrm: 0.68 | dt: 729ms | tok/sec: 719,406 | mfu: 21.0% | epoch: 1 | remaining: 101s    
step 00287 (66.4%) | loss: 3.321757 | lrm: 0.67 | dt: 730ms | tok/sec: 718,163 | mfu: 21.0% | epoch: 1 | remaining: 100s    
step 00288 (66.6%) | loss: 3.323641 | lrm: 0.67 | dt: 728ms | tok/sec: 719,906 | mfu: 21.1% | epoch: 1 | remaining: 99s    
step 00289 (66.8%) | loss: 3.319958 | lrm: 0.66 | dt: 733ms | tok/sec: 715,678 | mfu: 20.9% | epoch: 1 | remaining: 99s    
step 00290 (67.1%) | loss: 3.321966 | lrm: 0.66 | dt: 719ms | tok/sec: 728,914 | mfu: 21.3% | epoch: 1 | remaining: 98s    
step 00291 (67.3%) | loss: 3.313120 | lrm: 0.65 | dt: 723ms | tok/sec: 725,448 | mfu: 21.2% | epoch: 1 | remaining: 97s    
step 00292 (67.6%) | loss: 3.305785 | lrm: 0.65 | dt: 734ms | tok/sec: 714,427 | mfu: 20.9% | epoch: 1 | remaining: 97s    
step 00293 (67.8%) | loss: 3.305133 | lrm: 0.64 | dt: 737ms | tok/sec: 711,432 | mfu: 20.8% | epoch: 1 | remaining: 96s    
step 00294 (68.1%) | loss: 3.304023 | lrm: 0.64 | dt: 731ms | tok/sec: 716,832 | mfu: 21.0% | epoch: 1 | remaining: 95s    
step 00295 (68.3%) | loss: 3.303670 | lrm: 0.63 | dt: 725ms | tok/sec: 723,639 | mfu: 21.2% | epoch: 1 | remaining: 94s    
step 00296 (68.5%) | loss: 3.297625 | lrm: 0.63 | dt: 730ms | tok/sec: 718,035 | mfu: 21.0% | epoch: 1 | remaining: 94s    
step 00297 (68.8%) | loss: 3.297515 | lrm: 0.62 | dt: 732ms | tok/sec: 716,298 | mfu: 21.0% | epoch: 1 | remaining: 93s    
step 00298 (69.0%) | loss: 3.294098 | lrm: 0.62 | dt: 733ms | tok/sec: 715,073 | mfu: 20.9% | epoch: 1 | remaining: 92s    
step 00299 (69.3%) | loss: 3.293485 | lrm: 0.61 | dt: 729ms | tok/sec: 719,530 | mfu: 21.0% | epoch: 1 | remaining: 91s    
step 00300 (69.5%) | loss: 3.290896 | lrm: 0.61 | dt: 735ms | tok/sec: 713,214 | mfu: 20.9% | epoch: 1 | remaining: 91s    
step 00301 (69.8%) | loss: 3.286751 | lrm: 0.60 | dt: 731ms | tok/sec: 716,748 | mfu: 21.0% | epoch: 1 | remaining: 90s    
step 00302 (70.0%) | loss: 3.287274 | lrm: 0.60 | dt: 729ms | tok/sec: 718,938 | mfu: 21.0% | epoch: 1 | remaining: 89s    
step 00303 (70.3%) | loss: 3.285024 | lrm: 0.59 | dt: 724ms | tok/sec: 724,124 | mfu: 21.2% | epoch: 1 | remaining: 89s    
step 00304 (70.5%) | loss: 3.284079 | lrm: 0.59 | dt: 731ms | tok/sec: 717,343 | mfu: 21.0% | epoch: 1 | remaining: 88s    
step 00305 (70.7%) | loss: 3.280943 | lrm: 0.59 | dt: 728ms | tok/sec: 720,250 | mfu: 21.1% | epoch: 1 | remaining: 87s    
step 00306 (71.0%) | loss: 3.275959 | lrm: 0.58 | dt: 732ms | tok/sec: 715,764 | mfu: 20.9% | epoch: 1 | remaining: 86s    
